seqnames,start,end,width,strand,score,regulon_tf,bpnet_0.25_score
chr3,172298468,172298477,10,-,8.85673993029688,GATA6,0.021521764
chr3,172328036,172328045,10,-,8.98808697076877,GATA6,0.034631334
chr3,172341586,172341595,10,-,9.35168349292012,GATA6,0.029112114
chr3,172465374,172465383,10,+,9.46393174631694,GATA6,0.017935868
chr3,172857381,172857390,10,+,9.02064688543312,GATA6,0.040792324
chr3,173411716,173411725,10,+,9.03459360474247,GATA6,0.014143615
chr3,173414862,173414871,10,-,9.58478610588427,GATA6,0.034562282
chr3,173660687,173660696,10,+,9.03459360474247,GATA6,0.01000238
chr3,173711668,173711677,10,+,9.53729385993846,GATA6,0.024821557
chr3,173928400,173928409,10,+,9.53729385993846,GATA6,0.008062815
chr3,174060745,174060754,10,-,8.91472485714725,GATA6,0.050678134
chr3,174127184,174127193,10,+,9.03459360474247,GATA6,0.04946082
chr3,174246298,174246307,10,+,9.35168349292012,GATA6,0.008868928
chr3,174330310,174330319,10,-,9.53729385993846,GATA6,0.036539342
chr3,174667462,174667471,10,+,8.78741179178153,GATA6,0.032243073
chr3,174959668,174959677,10,+,9.53729385993846,GATA6,0.035120964
chr3,174959908,174959917,10,+,9.01015420452856,GATA6,0.018771732
chr3,175127610,175127619,10,+,9.26115549789295,GATA6,0.012122215
chr3,175179278,175179287,10,-,9.27832137929861,GATA6,0.054826394
chr3,175347017,175347026,10,-,9.02064688543312,GATA6,0.0135866925
chr3,175363038,175363047,10,+,9.20187258426822,GATA6,0.0479193
chr3,175363079,175363088,10,+,9.20187258426822,GATA6,0.049940825
chr3,175484889,175484898,10,+,8.98808697076877,GATA6,0.02569316
chr3,175555402,175555411,10,+,9.66864090041034,GATA6,0.037441656
chr3,175722180,175722189,10,+,9.59527878678883,GATA6,0.018626885
chr3,175779099,175779108,10,-,9.27832137929861,GATA6,0.05092529
chr3,176143596,176143605,10,+,8.85673993029688,GATA6,0.011308482
chr3,176244129,176244138,10,-,9.11844839926854,GATA6,0.03241714
chr3,176734327,176734336,10,-,9.09400899905463,GATA6,0.0373568
chr3,176873149,176873158,10,-,9.02064688543312,GATA6,0.017624993
chr3,177050784,177050793,10,+,9.35168349292012,GATA6,0.024517216
chr3,177300176,177300185,10,+,9.35168349292012,GATA6,0.039398808
chr3,177432078,177432087,10,-,9.46393174631694,GATA6,0.052651532
chr3,177443544,177443553,10,+,9.41096640654485,GATA6,0.044811744
chr3,177603243,177603252,10,+,9.20625725245145,GATA6,0.018831417
chr3,177811397,177811406,10,+,9.27961936607297,GATA6,0.017782638
chr3,178474711,178474720,10,+,9.45343906541239,GATA6,0.033167824
chr3,178664334,178664343,10,-,9.53729385993846,GATA6,0.03562701
chr3,179027176,179027185,10,-,9.35168349292012,GATA6,0.028241843
chr3,179147354,179147363,10,+,8.73041247690328,GATA6,0.039070487
chr3,179533329,179533338,10,+,9.26115549789295,GATA6,0.015614088
chr3,179644714,179644723,10,-,9.59527878678883,GATA6,0.045568995
chr3,181034936,181034945,10,+,9.04508628564702,GATA6,0.024600422
chr3,181329382,181329391,10,-,9.46393174631694,GATA6,0.04937087
chr3,181382903,181382912,10,+,8.73041247690328,GATA6,0.031324625
chr3,181383006,181383015,10,+,8.83827606211687,GATA6,0.043765083
chr3,181851171,181851180,10,-,8.98808697076877,GATA6,0.04662419
chr3,181887482,181887491,10,+,8.91787217591979,GATA6,0.017611232
chr3,181887381,181887390,10,-,8.85673993029688,GATA6,0.036994334
chr3,181960779,181960788,10,+,9.20625725245145,GATA6,0.013565621
chr3,182698078,182698087,10,-,9.66864090041034,GATA6,0.022416042
chr3,182714147,182714156,10,+,9.27961936607297,GATA6,0.015984828
chr3,182760948,182760957,10,-,8.94419809040273,GATA6,0.048969846
chr3,183152262,183152271,10,+,8.91472485714725,GATA6,0.02021616
chr3,183183611,183183620,10,+,9.27961936607297,GATA6,0.053621713
chr3,183184580,183184589,10,-,8.83401738139372,GATA6,0.03456164
chr3,183314549,183314558,10,-,9.26782869839405,GATA6,0.023529673
chr3,183765586,183765595,10,-,9.1957645715469,GATA6,0.04708403
chr3,183912229,183912238,10,-,9.46393174631694,GATA6,0.02734266
chr3,183982061,183982070,10,+,9.53729385993846,GATA6,0.022446904
chr3,184185049,184185058,10,-,9.26115549789295,GATA6,0.028752277
chr3,184423630,184423639,10,-,9.32711161201878,GATA6,0.020321658
chr3,184645469,184645478,10,+,8.83827606211687,GATA6,0.03394666
chr3,184711288,184711297,10,-,8.86077390540304,GATA6,0.018319955
chr3,185250183,185250192,10,-,9.26782869839405,GATA6,0.02727786
chr3,185342375,185342384,10,+,9.11844839926854,GATA6,0.01413719
chr3,185403065,185403074,10,-,9.46393174631694,GATA6,0.02012443
chr3,185558751,185558760,10,-,9.27961936607297,GATA6,0.02297019
chr3,185562044,185562053,10,-,9.02064688543312,GATA6,0.037322316
chr3,185880694,185880703,10,+,9.33760429292334,GATA6,0.038800497
chr3,185941238,185941247,10,+,9.01015420452856,GATA6,0.018578406
chr3,186473416,186473425,10,-,9.53729385993846,GATA6,0.036148
chr3,186860691,186860700,10,-,9.03459360474247,GATA6,0.0145296
chr3,186915922,186915931,10,-,9.03459360474247,GATA6,0.040450033
chr3,187504592,187504601,10,+,9.27961936607297,GATA6,0.054655053
chr3,187533928,187533937,10,+,9.27961936607297,GATA6,0.031031203
chr3,187763696,187763705,10,-,9.27832137929861,GATA6,0.008485305
chr3,187802071,187802080,10,-,9.03459360474247,GATA6,0.060455576
chr3,187947172,187947181,10,+,8.7865251354479,GATA6,0.026497591
chr3,188037178,188037187,10,+,8.9042321762427,GATA6,0.053073976
chr3,188077116,188077125,10,-,8.94419809040273,GATA6,0.011391113
chr3,188171382,188171391,10,+,8.7865251354479,GATA6,0.033725817
chr3,188257600,188257609,10,+,9.41096640654485,GATA6,0.02552041
chr3,188294631,188294640,10,-,8.9042321762427,GATA6,0.028440066
chr3,188362725,188362734,10,-,9.27961936607297,GATA6,0.034728095
chr3,188839282,188839291,10,+,9.03459360474247,GATA6,0.02776926
chr3,188994753,188994762,10,+,9.27832137929861,GATA6,0.022010671
chr3,189123682,189123691,10,+,8.91472485714725,GATA6,0.0284585
chr3,189188651,189188660,10,+,8.7865251354479,GATA6,0.041465018
chr3,189393252,189393261,10,-,9.58478610588427,GATA6,0.048552897
chr3,189950597,189950606,10,-,8.83401738139372,GATA6,0.025781598
chr3,190061050,190061059,10,+,9.20187258426822,GATA6,0.028027719
chr3,190334289,190334298,10,-,9.58478610588427,GATA6,0.020419063
chr3,190400131,190400140,10,+,8.96863749061663,GATA6,0.010827929
chr3,190446829,190446838,10,-,9.46393174631694,GATA6,0.046650182
chr3,190446834,190446843,10,-,9.01015420452856,GATA6,0.04302543
chr3,190446863,190446872,10,-,8.83401738139372,GATA6,0.08002871
chr3,190547099,190547108,10,-,9.09400899905463,GATA6,0.021599656
chr3,190732125,190732134,10,+,9.33760429292334,GATA6,0.030928914
chr3,190807994,190808003,10,+,8.86077390540304,GATA6,0.035030197
chr3,190961557,190961566,10,+,9.20187258426822,GATA6,0.028977424
chr3,190961476,190961485,10,-,9.38748295128656,GATA6,0.021883583
chr3,192080598,192080607,10,-,9.27832137929861,GATA6,0.03914054
chr3,192672830,192672839,10,+,9.27961936607297,GATA6,0.014269193
chr3,192908084,192908093,10,-,9.46393174631694,GATA6,0.026726477
chr3,193399413,193399422,10,+,9.46393174631694,GATA6,0.015586439
chr3,193598361,193598370,10,-,9.27961936607297,GATA6,0.025649132
chr3,193922512,193922521,10,-,9.59527878678883,GATA6,0.059845176
chr3,194235354,194235363,10,-,9.20187258426822,GATA6,0.025756998
chr3,194537652,194537661,10,+,9.02064688543312,GATA6,0.015420773
chr3,194579317,194579326,10,+,9.45343906541239,GATA6,0.054932352
chr3,194607633,194607642,10,+,9.41096640654485,GATA6,0.047469232
chr3,194682722,194682731,10,+,8.76806126726789,GATA6,0.080105454
chr3,194690853,194690862,10,+,8.96863749061663,GATA6,0.049083546
chr3,194836546,194836555,10,-,9.26115549789295,GATA6,0.039567336
chr3,195259447,195259456,10,-,9.35168349292012,GATA6,0.012255858
chr3,195270041,195270050,10,-,9.46393174631694,GATA6,0.016975975
chr3,195908045,195908054,10,-,8.94419809040273,GATA6,0.030905474
chr3,196754825,196754834,10,-,9.02064688543312,GATA6,0.031508733
chr3,196793248,196793257,10,+,8.83827606211687,GATA6,0.012480928
chr3,197187065,197187074,10,-,9.45343906541239,GATA6,0.036181457
chr3,197229597,197229606,10,+,9.03459360474247,GATA6,0.050295535
chr3,197235637,197235646,10,+,9.33760429292334,GATA6,0.037268363
chr3,197994730,197994739,10,-,9.35168349292012,GATA6,0.014987512
chr4,242374,242383,10,+,9.45343906541239,GATA6,0.019090299
chr4,338238,338247,10,+,8.76806126726789,GATA6,0.023802241
chr4,499851,499860,10,-,9.66864090041034,GATA6,0.013574297
chr4,835525,835534,10,-,8.91472485714725,GATA6,0.03841729
chr4,1025620,1025629,10,-,8.91787217591979,GATA6,0.030595819
chr4,1115783,1115792,10,+,9.02064688543312,GATA6,0.04239583
chr4,1709400,1709409,10,+,9.66864090041034,GATA6,0.085420534
chr4,1714657,1714666,10,-,9.51882999175844,GATA6,0.011208332
chr4,2193507,2193516,10,-,9.12980845742107,GATA6,0.01803273
chr4,2233388,2233397,10,-,8.98808697076877,GATA6,0.040736586
chr4,2861058,2861067,10,-,8.73041247690328,GATA6,0.01675721
chr4,2901417,2901426,10,-,9.02064688543312,GATA6,0.04168512
chr4,2943711,2943720,10,+,8.77691911087697,GATA6,0.0071919975
chr4,3048551,3048560,10,-,8.96863749061663,GATA6,0.032909114
chr4,3168237,3168246,10,+,9.41096640654485,GATA6,0.022761319
chr4,3188556,3188565,10,-,8.71316302182639,GATA6,0.017576564
chr4,3268130,3268139,10,+,8.96863749061663,GATA6,0.024192594
chr4,3531844,3531853,10,-,9.20625725245145,GATA6,0.030112486
chr4,4785330,4785339,10,+,9.58478610588427,GATA6,0.026442809
chr4,4968120,4968129,10,+,9.32711161201878,GATA6,0.06439363
chr4,6673407,6673416,10,-,9.51882999175844,GATA6,0.017865648
chr4,6780417,6780426,10,-,8.98808697076877,GATA6,0.03785791
chr4,6807206,6807215,10,+,9.09400899905463,GATA6,0.04130044
chr4,6807306,6807315,10,+,9.11844839926854,GATA6,0.028755972
chr4,6927240,6927249,10,-,9.41096640654485,GATA6,0.049517993
chr4,7070809,7070818,10,-,8.91787217591979,GATA6,0.028012512
chr4,7081996,7082005,10,-,9.41096640654485,GATA6,0.017492844
chr4,7402690,7402699,10,+,8.91787217591979,GATA6,0.02413444
chr4,7960614,7960623,10,+,8.77288513577081,GATA6,0.020429658
chr4,8451644,8451653,10,+,9.33760429292334,GATA6,0.049515583
chr4,8457241,8457250,10,+,9.41096640654485,GATA6,0.06099088
chr4,10181229,10181238,10,+,9.27832137929861,GATA6,0.03114479
chr4,10529444,10529453,10,-,9.11844839926854,GATA6,0.04456596
chr4,10530486,10530495,10,-,9.09400899905463,GATA6,0.036187578
chr4,10768037,10768046,10,+,9.04508628564702,GATA6,0.024483368
chr4,10834675,10834684,10,-,9.41096640654485,GATA6,0.041190185
chr4,10881034,10881043,10,-,9.41096640654485,GATA6,0.03941399
chr4,11048856,11048865,10,+,8.77288513577081,GATA6,0.03277826
chr4,11223985,11223994,10,+,9.09400899905463,GATA6,0.01252228
chr4,11505416,11505425,10,+,9.35168349292012,GATA6,0.031873655
chr4,11514000,11514009,10,-,8.94419809040273,GATA6,0.04493301
chr4,11577491,11577500,10,-,9.03459360474247,GATA6,0.044619028
chr4,11704408,11704417,10,+,8.94419809040273,GATA6,0.02742648
chr4,11858323,11858332,10,+,8.76806126726789,GATA6,0.020518404
chr4,11891129,11891138,10,-,9.35168349292012,GATA6,0.03266606
chr4,11904133,11904142,10,-,9.41096640654485,GATA6,0.037438456
chr4,11904295,11904304,10,-,9.03459360474247,GATA6,0.023456534
chr4,12861639,12861648,10,+,8.83401738139372,GATA6,0.02033925
chr4,13054974,13054983,10,+,9.53729385993846,GATA6,0.017706688
chr4,13127530,13127539,10,-,9.11844839926854,GATA6,0.031861156
chr4,13188220,13188229,10,+,8.9042321762427,GATA6,0.042354308
chr4,13410517,13410526,10,-,9.20187258426822,GATA6,0.019656474
chr4,13985293,13985302,10,-,8.77691911087697,GATA6,0.012573807
chr4,14811474,14811483,10,-,9.27961936607297,GATA6,0.05225561
chr4,14895666,14895675,10,+,9.35168349292012,GATA6,0.03054293
chr4,14910480,14910489,10,+,8.7865251354479,GATA6,0.015200569
chr4,15100506,15100515,10,+,9.32711161201878,GATA6,0.102705516
chr4,15383233,15383242,10,+,9.27832137929861,GATA6,0.0051339325
chr4,15457672,15457681,10,-,9.20187258426822,GATA6,0.045183726
chr4,15806197,15806206,10,+,9.58478610588427,GATA6,0.03730546
chr4,15918575,15918584,10,+,9.45343906541239,GATA6,0.031756483
chr4,15918721,15918730,10,+,8.71316302182639,GATA6,0.009280567
chr4,16114005,16114014,10,-,8.83401738139372,GATA6,0.03441875
chr4,16129567,16129576,10,+,9.58478610588427,GATA6,0.047050256
chr4,16129534,16129543,10,-,8.73041247690328,GATA6,0.070714444
chr4,16157814,16157823,10,+,9.26115549789295,GATA6,0.03900462
chr4,16516998,16517007,10,-,9.58478610588427,GATA6,0.048058555
chr4,17490757,17490766,10,-,8.91787217591979,GATA6,0.01936309
chr4,17490991,17491000,10,-,9.59527878678883,GATA6,0.03410674
chr4,17809896,17809905,10,-,9.59527878678883,GATA6,0.03131539
chr4,18041240,18041249,10,-,8.98808697076877,GATA6,0.019671045
chr4,18668534,18668543,10,+,8.83827606211687,GATA6,0.020454751
chr4,20285127,20285136,10,+,9.26782869839405,GATA6,0.038372215
chr4,20592623,20592632,10,+,9.35168349292012,GATA6,0.007775569
chr4,20759967,20759976,10,-,9.59527878678883,GATA6,0.037657753
chr4,21173933,21173942,10,+,9.53729385993846,GATA6,0.01817586
chr4,21347824,21347833,10,-,9.46393174631694,GATA6,0.023701785
chr4,22329043,22329052,10,+,9.12980845742107,GATA6,0.02608013
chr4,22396020,22396029,10,-,9.03459360474247,GATA6,0.020718463
chr4,22454830,22454839,10,+,9.09400899905463,GATA6,0.033854686
chr4,22455078,22455087,10,-,9.1957645715469,GATA6,0.047183428
chr4,22502062,22502071,10,+,9.1957645715469,GATA6,0.028933218
chr4,22503400,22503409,10,+,9.20187258426822,GATA6,0.034748025
chr4,22515474,22515483,10,-,9.53729385993846,GATA6,0.025290212
chr4,23875553,23875562,10,+,9.46393174631694,GATA6,0.028796583
chr4,23991620,23991629,10,+,8.71316302182639,GATA6,0.0023587488
chr4,24496949,24496958,10,-,8.71096299675114,GATA6,0.028803937
chr4,24533361,24533370,10,-,9.32711161201878,GATA6,0.025965003
chr4,24630333,24630342,10,+,9.45343906541239,GATA6,0.04974807
chr4,24687433,24687442,10,-,8.77691911087697,GATA6,0.017079813
chr4,25099708,25099717,10,+,9.04508628564702,GATA6,0.039862685
chr4,25368470,25368479,10,-,8.94419809040273,GATA6,0.029995698
chr4,25454521,25454530,10,+,8.78741179178153,GATA6,0.02907235
chr4,25464246,25464255,10,-,9.46393174631694,GATA6,0.03392912
chr4,25553259,25553268,10,-,8.96863749061663,GATA6,0.052344516
chr4,25723202,25723211,10,+,9.09400899905463,GATA6,0.010095574
chr4,25814390,25814399,10,+,9.09400899905463,GATA6,0.032514334
chr4,26346446,26346455,10,+,9.04508628564702,GATA6,0.028322242
chr4,26412632,26412641,10,-,8.77691911087697,GATA6,0.032328594
chr4,26949775,26949784,10,+,9.27832137929861,GATA6,0.05113538
chr4,27060707,27060716,10,+,8.91472485714725,GATA6,0.024634382
chr4,27195892,27195901,10,-,8.96863749061663,GATA6,0.031622034
chr4,28251924,28251933,10,-,9.27961936607297,GATA6,0.04685864
chr4,29297750,29297759,10,+,8.91787217591979,GATA6,0.018851897
chr4,30098351,30098360,10,+,9.53729385993846,GATA6,0.035380263
chr4,30460960,30460969,10,+,9.32711161201878,GATA6,0.089110225
chr4,30637164,30637173,10,+,8.77288513577081,GATA6,0.0028966283
chr4,34922575,34922584,10,-,9.03459360474247,GATA6,0.041520253
chr4,35251781,35251790,10,+,8.83827606211687,GATA6,0.015889883
chr4,35453069,35453078,10,-,9.58478610588427,GATA6,0.040573042
chr4,35834808,35834817,10,+,8.76806126726789,GATA6,0.041723993
chr4,36066061,36066070,10,+,9.27961936607297,GATA6,0.043413725
chr4,36066152,36066161,10,-,9.32711161201878,GATA6,0.03283417
chr4,36099774,36099783,10,+,9.59527878678883,GATA6,0.035593167
chr4,36730758,36730767,10,-,9.01015420452856,GATA6,0.029279158
chr4,36834031,36834040,10,-,9.59527878678883,GATA6,0.051156033
chr4,37428448,37428457,10,-,8.96863749061663,GATA6,0.026283627
chr4,37873024,37873033,10,+,8.71316302182639,GATA6,0.016250629
chr4,38150365,38150374,10,+,8.77691911087697,GATA6,0.025643574
chr4,38673821,38673830,10,+,9.58478610588427,GATA6,0.030143632
chr4,39349039,39349048,10,+,9.26115549789295,GATA6,0.086225025
chr4,39559547,39559556,10,-,9.51882999175844,GATA6,0.024332574
chr4,39635300,39635309,10,-,9.26782869839405,GATA6,0.014728247
chr4,39687815,39687824,10,+,9.27832137929861,GATA6,0.019277196
chr4,40056489,40056498,10,-,8.83827606211687,GATA6,0.004101799
chr4,40065190,40065199,10,-,8.78741179178153,GATA6,0.04608258
chr4,40120876,40120885,10,+,8.78741179178153,GATA6,0.019605374
chr4,40200966,40200975,10,+,9.53729385993846,GATA6,0.013955959
chr4,41177558,41177567,10,+,9.02064688543312,GATA6,0.022632305
chr4,41319767,41319776,10,-,9.66864090041034,GATA6,0.03226414
chr4,41320393,41320402,10,+,9.45343906541239,GATA6,0.031783823
chr4,41326188,41326197,10,+,9.53729385993846,GATA6,0.013141331
chr4,41483769,41483778,10,+,9.45343906541239,GATA6,0.013869452
chr4,41506224,41506233,10,-,9.35168349292012,GATA6,0.038810678
chr4,41550498,41550507,10,-,9.58478610588427,GATA6,0.052594606
chr4,42460229,42460238,10,-,8.71316302182639,GATA6,0.051846005
chr4,42573872,42573881,10,-,8.78741179178153,GATA6,0.039383065
chr4,42852983,42852992,10,+,8.77691911087697,GATA6,0.01617661
chr4,42945970,42945979,10,-,8.94419809040273,GATA6,0.018679107
chr4,44727787,44727796,10,-,9.27832137929861,GATA6,0.022722024
chr4,45455310,45455319,10,-,9.26782869839405,GATA6,0.023461733
chr4,45582438,45582447,10,+,8.83401738139372,GATA6,0.014814673
chr4,45582156,45582165,10,-,9.09400899905463,GATA6,0.009148183
chr4,45946971,45946980,10,+,9.04508628564702,GATA6,0.028411716
chr4,47436220,47436229,10,+,9.45343906541239,GATA6,0.056652397
chr4,47564446,47564455,10,-,9.26782869839405,GATA6,0.022588499
chr4,48032390,48032399,10,-,9.58478610588427,GATA6,0.0576769
chr4,48080231,48080240,10,-,9.20187258426822,GATA6,0.056781877
chr4,48131978,48131987,10,+,9.59527878678883,GATA6,0.048349064
chr4,48143607,48143616,10,-,9.01015420452856,GATA6,0.018685725
chr4,48238413,48238422,10,+,9.09400899905463,GATA6,0.03170582
chr4,48350947,48350956,10,-,9.35168349292012,GATA6,0.00973655
chr4,48396177,48396186,10,-,8.9042321762427,GATA6,0.04978559
chr4,48603761,48603770,10,+,9.20625725245145,GATA6,0.018796088
chr4,52044037,52044046,10,+,8.91472485714725,GATA6,0.03748763
chr4,52236737,52236746,10,-,9.35168349292012,GATA6,0.051484328
chr4,52743932,52743941,10,-,9.20625725245145,GATA6,0.041347567
chr4,52840621,52840630,10,+,8.73041247690328,GATA6,0.039729748
chr4,52870606,52870615,10,+,8.85673993029688,GATA6,0.034134876
chr4,53132039,53132048,10,-,9.58478610588427,GATA6,0.02830507
chr4,53274384,53274393,10,-,9.35168349292012,GATA6,0.014424786
chr4,53375458,53375467,10,-,9.09400899905463,GATA6,0.03356133
chr4,53576860,53576869,10,+,9.1957645715469,GATA6,0.056541678
chr4,53641313,53641322,10,-,9.51882999175844,GATA6,0.025771303
chr4,54011451,54011460,10,+,9.11844839926854,GATA6,0.033027425
chr4,54050510,54050519,10,+,9.26782869839405,GATA6,0.044439137
chr4,54067145,54067154,10,+,9.27832137929861,GATA6,0.02894433
chr4,54066818,54066827,10,-,9.27832137929861,GATA6,0.020658605
chr4,54066918,54066927,10,-,8.94419809040273,GATA6,0.012402822
chr4,54170801,54170810,10,-,8.9042321762427,GATA6,0.037844058
chr4,54322000,54322009,10,+,9.46393174631694,GATA6,0.020193445
chr4,55032971,55032980,10,+,8.7865251354479,GATA6,0.024028301
chr4,55649830,55649839,10,+,9.51882999175844,GATA6,0.027867774
chr4,55725323,55725332,10,+,9.01015420452856,GATA6,0.05222105
chr4,56654175,56654184,10,+,9.26115549789295,GATA6,0.018478269
chr4,56680546,56680555,10,+,9.58478610588427,GATA6,0.024534874
chr4,56745301,56745310,10,-,8.83827606211687,GATA6,0.035439294
chr4,56774476,56774485,10,-,9.35168349292012,GATA6,0.041587196
chr4,57116487,57116496,10,+,8.98808697076877,GATA6,0.049295355
chr4,57165914,57165923,10,-,9.26782869839405,GATA6,0.02981241
chr4,57167768,57167777,10,+,8.96863749061663,GATA6,0.028180195
chr4,57210556,57210565,10,+,8.83827606211687,GATA6,0.027923657
chr4,57308507,57308516,10,+,9.58478610588427,GATA6,0.036152128
chr4,57424739,57424748,10,+,8.7865251354479,GATA6,0.0047955313
chr4,58312955,58312964,10,+,8.96863749061663,GATA6,0.033095423
chr4,58811674,58811683,10,+,8.83827606211687,GATA6,0.034753934
chr4,59814908,59814917,10,+,9.27961936607297,GATA6,0.043210734
chr4,59814917,59814926,10,+,9.53729385993846,GATA6,0.02665597
chr4,60225530,60225539,10,+,9.03459360474247,GATA6,0.026858617
chr4,60233491,60233500,10,-,9.11844839926854,GATA6,0.053944495
chr4,60313182,60313191,10,+,9.53729385993846,GATA6,0.0380594
chr4,60427458,60427467,10,-,9.04508628564702,GATA6,0.02987174
chr4,60458030,60458039,10,+,8.77288513577081,GATA6,0.021320708
chr4,60464501,60464510,10,-,9.51882999175844,GATA6,0.024698857
chr4,60665741,60665750,10,-,9.46393174631694,GATA6,0.036094382
chr4,61555999,61556008,10,+,9.45343906541239,GATA6,0.052712746
chr4,62969170,62969179,10,-,9.45343906541239,GATA6,0.019561829
chr4,63938967,63938976,10,+,9.27832137929861,GATA6,0.008526916
chr4,64139425,64139434,10,-,8.9042321762427,GATA6,0.019130573
chr4,65083179,65083188,10,+,9.51882999175844,GATA6,0.039279673
chr4,65954568,65954577,10,-,8.77288513577081,GATA6,0.015352426
chr4,66160928,66160937,10,+,9.09400899905463,GATA6,0.040141035
chr4,66430998,66431007,10,-,8.83401738139372,GATA6,0.03492364
chr4,67020230,67020239,10,+,9.27961936607297,GATA6,0.036440242
chr4,67020433,67020442,10,+,9.35168349292012,GATA6,0.011069743
chr4,67199086,67199095,10,+,9.11844839926854,GATA6,0.013780964
chr4,67200078,67200087,10,+,8.85673993029688,GATA6,0.036133226
chr4,67578100,67578109,10,+,8.91787217591979,GATA6,0.024435678
chr4,67632513,67632522,10,-,9.27832137929861,GATA6,0.012068375
chr4,67713771,67713780,10,+,8.98808697076877,GATA6,0.018289287
chr4,67928757,67928766,10,+,9.26115549789295,GATA6,0.060353436
chr4,67981079,67981088,10,+,9.45343906541239,GATA6,0.0328019
chr4,68017544,68017553,10,-,9.35168349292012,GATA6,0.014621334
chr4,68124882,68124891,10,+,9.26782869839405,GATA6,0.051811308
chr4,68129971,68129980,10,-,8.83827606211687,GATA6,0.025444275
chr4,68325165,68325174,10,-,9.35168349292012,GATA6,0.029702257
chr4,68364484,68364493,10,-,9.20625725245145,GATA6,0.04172609
chr4,68733372,68733381,10,+,8.91787217591979,GATA6,0.03381049
chr4,68733383,68733392,10,+,8.91787217591979,GATA6,0.01880062
chr4,68788332,68788341,10,+,9.53729385993846,GATA6,0.02073042
chr4,69440471,69440480,10,+,8.91472485714725,GATA6,0.027620075
chr4,69991176,69991185,10,+,9.45343906541239,GATA6,0.02391272
chr4,70059124,70059133,10,+,9.45343906541239,GATA6,0.016266529
chr4,70165465,70165474,10,+,9.41096640654485,GATA6,0.015058542
chr4,70414279,70414288,10,-,8.96863749061663,GATA6,0.036490384
chr4,70779191,70779200,10,-,8.86077390540304,GATA6,0.038171552
chr4,70779373,70779382,10,-,9.58478610588427,GATA6,0.04227071
chr4,70902981,70902990,10,-,9.27832137929861,GATA6,0.037346378
chr4,70925742,70925751,10,-,9.1957645715469,GATA6,0.013546532
chr4,71136180,71136189,10,+,9.45343906541239,GATA6,0.029504966
chr4,71240297,71240306,10,-,9.1957645715469,GATA6,0.049087673
chr4,71261142,71261151,10,+,9.20187258426822,GATA6,0.034568157
chr4,71289138,71289147,10,-,9.03459360474247,GATA6,0.039793864
chr4,71372507,71372516,10,+,8.91787217591979,GATA6,0.02994213
chr4,71606050,71606059,10,+,9.09400899905463,GATA6,0.04723135
chr4,71606157,71606166,10,+,8.85673993029688,GATA6,0.055641335
chr4,71857963,71857972,10,+,8.71096299675114,GATA6,0.027585646
chr4,72242679,72242688,10,-,9.04508628564702,GATA6,0.030521646
chr4,72325305,72325314,10,+,9.26782869839405,GATA6,0.042641725
chr4,72348916,72348925,10,-,9.58478610588427,GATA6,0.045692693
chr4,72438486,72438495,10,-,8.85673993029688,GATA6,0.02767766
chr4,72507622,72507631,10,-,8.98808697076877,GATA6,0.030234601
chr4,73094407,73094416,10,-,8.91787217591979,GATA6,0.037107427
chr4,73117326,73117335,10,-,9.46393174631694,GATA6,0.010736847
chr4,73124433,73124442,10,+,9.58478610588427,GATA6,0.019773263
chr4,73222914,73222923,10,-,9.59527878678883,GATA6,0.024568697
chr4,73341783,73341792,10,-,9.35168349292012,GATA6,0.017485354
chr4,73438585,73438594,10,+,9.66864090041034,GATA6,0.019448081
chr4,73694321,73694330,10,+,9.26782869839405,GATA6,0.04653786
chr4,74099632,74099641,10,+,9.11844839926854,GATA6,0.01488148
chr4,74370841,74370850,10,-,9.27961936607297,GATA6,0.035316132
chr4,74483515,74483524,10,+,8.71096299675114,GATA6,0.018266283
chr4,74483359,74483368,10,-,9.53729385993846,GATA6,0.044387564
chr4,75090079,75090088,10,-,8.7865251354479,GATA6,0.033447176
chr4,75485464,75485473,10,+,8.85673993029688,GATA6,0.0172168
chr4,75560363,75560372,10,-,9.02064688543312,GATA6,0.026266001
chr4,75652282,75652291,10,-,9.66864090041034,GATA6,0.060324967
chr4,75673620,75673629,10,-,9.20187258426822,GATA6,0.024037348
chr4,76016344,76016353,10,-,9.03459360474247,GATA6,0.036489762
chr4,76194432,76194441,10,-,8.86077390540304,GATA6,0.03969051
chr4,76255289,76255298,10,+,9.66864090041034,GATA6,0.0256716
chr4,76328173,76328182,10,+,9.11844839926854,GATA6,0.011263497
chr4,76374897,76374906,10,+,9.35168349292012,GATA6,0.02013593
chr4,76600798,76600807,10,+,9.45343906541239,GATA6,0.017741485
chr4,76600860,76600869,10,-,9.45343906541239,GATA6,0.045441873
chr4,76622891,76622900,10,+,9.53729385993846,GATA6,0.03801629
chr4,76677765,76677774,10,+,9.35168349292012,GATA6,0.016915673
chr4,76678256,76678265,10,-,9.09400899905463,GATA6,0.02274824
chr4,76704439,76704448,10,-,8.77691911087697,GATA6,0.031712182
chr4,76725533,76725542,10,-,9.1957645715469,GATA6,0.03662904
chr4,76748847,76748856,10,+,8.71316302182639,GATA6,0.016356183
chr4,76768426,76768435,10,-,9.27832137929861,GATA6,0.019534195
chr4,77012625,77012634,10,+,8.9042321762427,GATA6,0.035486434
chr4,77249630,77249639,10,-,9.04508628564702,GATA6,0.035236627
chr4,77371919,77371928,10,+,9.41096640654485,GATA6,0.048476495
