,0,1,2,3,4,5,WT,negative_control,test
1175,chr3,80023302,80023312,Nkx2.1.Homeobox_182,.,-,3.0221167,3.0761557,3.028479
1176,chr3,81339099,81339109,Nkx2.1.Homeobox_182,.,-,3.555695,3.005979,3.5546844
1177,chr3,81978647,81978657,Nkx2.1.Homeobox_182,.,+,2.8053572,3.1185625,2.8218384
1178,chr3,82224552,82224562,Nkx2.1.Homeobox_182,.,+,3.345859,3.0693555,3.3395398
1179,chr3,82224902,82224912,Nkx2.1.Homeobox_182,.,-,3.4138117,3.1761274,3.3656936
1180,chr3,82987155,82987165,Nkx2.1.Homeobox_182,.,-,3.0630498,2.960038,3.0630808
1181,chr3,85185752,85185762,Nkx2.1.Homeobox_182,.,+,2.9847045,3.004148,2.9810388
1182,chr3,85309630,85309640,Nkx2.1.Homeobox_182,.,+,3.2325318,3.151402,3.2380157
1183,chr3,86909269,86909279,Nkx2.1.Homeobox_182,.,+,3.002952,3.1487923,3.017991
1184,chr3,87082955,87082965,Nkx2.1.Homeobox_182,.,-,3.3696141,2.9538221,3.3616326
1185,chr3,87197110,87197120,Nkx2.1.Homeobox_182,.,-,3.1192906,2.9110553,3.1045096
1186,chr3,87225917,87225927,Nkx2.1.Homeobox_182,.,-,3.4708672,3.5724628,3.4725327
1187,chr3,87227839,87227849,Nkx2.1.Homeobox_182,.,-,4.0171847,4.0931315,3.994928
1188,chr3,87564641,87564651,Nkx2.1.Homeobox_182,.,-,3.2177846,3.1542728,3.261455
1189,chr3,88283147,88283157,Nkx2.1.Homeobox_182,.,-,3.4156046,3.127106,3.432116
1190,chr3,88321646,88321656,Nkx2.1.Homeobox_182,.,-,2.9087367,3.0536087,2.9121876
1191,chr3,89291639,89291649,Nkx2.1.Homeobox_182,.,+,3.2530577,2.9827957,3.2560563
1192,chr3,89455461,89455471,Nkx2.1.Homeobox_182,.,+,2.96656,3.143256,2.9828868
1193,chr3,90039550,90039560,Nkx2.1.Homeobox_182,.,+,3.0067246,2.8675077,3.0092232
1194,chr3,94452052,94452062,Nkx2.1.Homeobox_182,.,+,3.0587754,3.0435028,3.0042403
1195,chr3,94457543,94457553,Nkx2.1.Homeobox_182,.,-,3.2729564,3.1168354,3.2746425
1196,chr3,94457600,94457610,Nkx2.1.Homeobox_182,.,-,3.2725432,3.1607058,3.2885044
1197,chr3,94876579,94876589,Nkx2.1.Homeobox_182,.,-,2.9252315,2.9969733,2.9211564
1198,chr3,94910657,94910667,Nkx2.1.Homeobox_182,.,+,2.6176763,3.122075,2.6307774
1199,chr3,94910426,94910436,Nkx2.1.Homeobox_182,.,-,2.7023864,3.1678283,2.7090988
1200,chr3,95212013,95212023,Nkx2.1.Homeobox_182,.,+,2.8351808,3.0266385,2.8363688
1201,chr3,95591489,95591499,Nkx2.1.Homeobox_182,.,+,3.1109052,2.9335785,3.119028
1202,chr3,95854954,95854964,Nkx2.1.Homeobox_182,.,+,2.8826225,3.0783467,2.9078562
1203,chr3,97487029,97487039,Nkx2.1.Homeobox_182,.,-,2.796493,3.033601,2.7925673
1204,chr3,97535533,97535543,Nkx2.1.Homeobox_182,.,-,2.9961362,3.111158,2.9666867
1205,chr3,97888636,97888646,Nkx2.1.Homeobox_182,.,-,2.834237,3.0155096,2.811336
1206,chr3,97965668,97965678,Nkx2.1.Homeobox_182,.,+,2.841591,3.2855942,2.8692882
1207,chr3,97965672,97965682,Nkx2.1.Homeobox_182,.,-,2.8389668,3.2594364,2.8480468
1208,chr3,97965970,97965980,Nkx2.1.Homeobox_182,.,-,2.7835095,3.2188148,2.7907636
1209,chr3,98012621,98012631,Nkx2.1.Homeobox_182,.,+,3.1809082,3.123101,3.2172875
1210,chr3,98127879,98127889,Nkx2.1.Homeobox_182,.,+,2.8170397,3.1386886,2.81169
1211,chr3,98889276,98889286,Nkx2.1.Homeobox_182,.,+,2.984306,3.0357888,3.0028262
1212,chr3,98889485,98889495,Nkx2.1.Homeobox_182,.,+,2.9002855,3.2542367,2.9110222
1213,chr3,100099809,100099819,Nkx2.1.Homeobox_182,.,+,3.080412,3.1049402,3.092868
1214,chr3,100258020,100258030,Nkx2.1.Homeobox_182,.,-,2.772416,3.1841853,2.7521577
1215,chr3,100290339,100290349,Nkx2.1.Homeobox_182,.,-,2.9812024,2.9520888,2.9640307
1216,chr3,100978002,100978012,Nkx2.1.Homeobox_182,.,+,2.8634877,3.0412261,2.8675106
1217,chr3,101201095,101201105,Nkx2.1.Homeobox_182,.,+,3.0513363,3.007007,2.993443
1218,chr3,102007275,102007285,Nkx2.1.Homeobox_182,.,+,2.969321,3.0671496,2.967077
1219,chr3,102333517,102333527,Nkx2.1.Homeobox_182,.,-,2.8842344,3.0234108,2.8940861
1220,chr3,102573778,102573788,Nkx2.1.Homeobox_182,.,-,2.800149,3.025642,2.83116
1221,chr3,103240896,103240906,Nkx2.1.Homeobox_182,.,+,3.0403395,3.0379999,3.032965
1222,chr3,105030202,105030212,Nkx2.1.Homeobox_182,.,-,3.0292425,3.017772,3.033186
1223,chr3,105651567,105651577,Nkx2.1.Homeobox_182,.,-,2.9905703,3.0940769,2.9876027
1224,chr3,106590242,106590252,Nkx2.1.Homeobox_182,.,-,3.229085,3.2098465,3.22833
1225,chr3,107242862,107242872,Nkx2.1.Homeobox_182,.,-,3.4115777,3.134566,3.3807206
1226,chr3,107660784,107660794,Nkx2.1.Homeobox_182,.,-,3.0550935,3.0848353,3.061481
1227,chr3,107680723,107680733,Nkx2.1.Homeobox_182,.,+,3.3872104,3.2128434,3.398519
1228,chr3,107991169,107991179,Nkx2.1.Homeobox_182,.,+,2.9629736,3.3019671,2.9452477
1229,chr3,108387883,108387893,Nkx2.1.Homeobox_182,.,-,3.212386,3.178733,3.2496681
1230,chr3,108408800,108408810,Nkx2.1.Homeobox_182,.,+,3.4082024,3.2353473,3.4563098
1231,chr3,108408925,108408935,Nkx2.1.Homeobox_182,.,+,3.4258175,3.1450267,3.4209971
1232,chr3,108408929,108408939,Nkx2.1.Homeobox_182,.,-,3.4266653,3.1026912,3.4404263
1233,chr3,109870179,109870189,Nkx2.1.Homeobox_182,.,-,2.9092865,2.9644694,2.9172661
1234,chr3,111548888,111548898,Nkx2.1.Homeobox_182,.,-,3.1609068,3.1857953,3.1596022
1235,chr3,111936928,111936938,Nkx2.1.Homeobox_182,.,+,3.2780473,2.9720507,3.2751973
1236,chr3,111978828,111978838,Nkx2.1.Homeobox_182,.,+,4.6970587,4.1707544,4.701479
1237,chr3,112088332,112088342,Nkx2.1.Homeobox_182,.,+,3.153313,3.1012414,3.1444592
1238,chr3,112261984,112261994,Nkx2.1.Homeobox_182,.,+,2.926408,3.1073601,2.9305866
1239,chr3,112800281,112800291,Nkx2.1.Homeobox_182,.,+,3.2492568,3.0430179,3.237999
1240,chr3,113235077,113235087,Nkx2.1.Homeobox_182,.,+,3.2025266,3.2327492,3.2142463
1241,chr3,113235093,113235103,Nkx2.1.Homeobox_182,.,-,3.1957583,3.2138443,3.217353
1242,chr3,113443273,113443283,Nkx2.1.Homeobox_182,.,-,2.8577294,3.0908566,2.915108
1243,chr3,114160628,114160638,Nkx2.1.Homeobox_182,.,+,2.776621,3.1947231,2.8030944
1244,chr3,114306519,114306529,Nkx2.1.Homeobox_182,.,+,2.5768018,2.9837208,2.573427
1245,chr3,114322723,114322733,Nkx2.1.Homeobox_182,.,-,3.1243453,3.0088477,3.1039796
1246,chr3,117520387,117520397,Nkx2.1.Homeobox_182,.,-,3.1045547,3.2525315,3.125079
1247,chr3,117566780,117566790,Nkx2.1.Homeobox_182,.,-,2.9631252,3.1089559,3.000753
1248,chr3,118466838,118466848,Nkx2.1.Homeobox_182,.,-,2.6838348,3.2600765,2.6875343
1249,chr3,118755568,118755578,Nkx2.1.Homeobox_182,.,+,3.2199552,3.158259,3.2033665
1250,chr3,118761287,118761297,Nkx2.1.Homeobox_182,.,+,3.3753462,3.082769,3.464753
1251,chr3,118884881,118884891,Nkx2.1.Homeobox_182,.,+,3.2921946,3.1192389,3.298795
1252,chr3,119144817,119144827,Nkx2.1.Homeobox_182,.,-,2.8116117,3.2190151,2.8162642
1253,chr3,119161249,119161259,Nkx2.1.Homeobox_182,.,+,3.5218718,2.9658656,3.4995677
1254,chr3,119362064,119362074,Nkx2.1.Homeobox_182,.,-,2.8102593,3.2648883,2.8341553
1255,chr3,120108472,120108482,Nkx2.1.Homeobox_182,.,+,3.0609534,3.279892,3.0864658
1256,chr3,120108455,120108465,Nkx2.1.Homeobox_182,.,-,3.0544338,3.258236,3.0442958
1257,chr3,120263012,120263022,Nkx2.1.Homeobox_182,.,-,2.8968482,3.0526948,2.892245
1258,chr3,120470957,120470967,Nkx2.1.Homeobox_182,.,-,3.0288608,3.104606,3.0480876
1259,chr3,121656770,121656780,Nkx2.1.Homeobox_182,.,-,2.970176,3.4847455,2.990151
1260,chr3,122260155,122260165,Nkx2.1.Homeobox_182,.,-,2.9902759,3.2303696,3.0330164
1261,chr3,123161091,123161101,Nkx2.1.Homeobox_182,.,+,2.9382403,3.3008409,2.9581275
1262,chr3,123209458,123209468,Nkx2.1.Homeobox_182,.,-,3.3548224,3.2667413,3.3444328
1263,chr3,123374744,123374754,Nkx2.1.Homeobox_182,.,+,3.212391,3.1673377,3.2884536
1264,chr3,123861467,123861477,Nkx2.1.Homeobox_182,.,+,3.056196,3.1691692,3.0644023
1265,chr3,124218652,124218662,Nkx2.1.Homeobox_182,.,-,3.0195527,3.258072,3.0231674
1266,chr3,124492831,124492841,Nkx2.1.Homeobox_182,.,+,3.814889,2.9848838,3.830108
1267,chr3,124504331,124504341,Nkx2.1.Homeobox_182,.,+,3.1568804,3.2079022,3.1728895
1268,chr3,124516120,124516130,Nkx2.1.Homeobox_182,.,+,2.6521966,3.1846328,2.6429756
1269,chr3,124517292,124517302,Nkx2.1.Homeobox_182,.,+,3.1109319,3.439553,3.1435323
1270,chr3,125229473,125229483,Nkx2.1.Homeobox_182,.,+,3.1880274,3.0396733,3.1911998
1271,chr3,126733830,126733840,Nkx2.1.Homeobox_182,.,-,2.842906,3.2583709,2.83621
1272,chr3,126733865,126733875,Nkx2.1.Homeobox_182,.,-,2.8363352,3.190956,2.8603663
1273,chr3,128162468,128162478,Nkx2.1.Homeobox_182,.,-,2.9288292,3.233031,2.9426503
1274,chr3,128709245,128709255,Nkx2.1.Homeobox_182,.,+,2.8157246,3.1756482,2.883071
1275,chr3,128709298,128709308,Nkx2.1.Homeobox_182,.,+,2.854901,3.0947094,2.8530138
1276,chr3,129505632,129505642,Nkx2.1.Homeobox_182,.,-,2.9793856,3.2348435,2.9891558
1277,chr3,130662418,130662428,Nkx2.1.Homeobox_182,.,+,3.030428,3.089082,3.0430398
1278,chr3,130675213,130675223,Nkx2.1.Homeobox_182,.,+,2.8358543,3.119106,2.83853
1279,chr3,130823052,130823062,Nkx2.1.Homeobox_182,.,+,3.152543,3.1985316,3.1321394
1280,chr3,131361532,131361542,Nkx2.1.Homeobox_182,.,+,4.462946,3.6195588,4.480043
1281,chr3,131503024,131503034,Nkx2.1.Homeobox_182,.,+,4.4343305,3.7593637,4.4372663
1282,chr3,131533194,131533204,Nkx2.1.Homeobox_182,.,+,2.8976288,3.1284103,2.880018
1283,chr3,131570792,131570802,Nkx2.1.Homeobox_182,.,-,2.7934387,3.1462197,2.8092215
1284,chr3,131737490,131737500,Nkx2.1.Homeobox_182,.,-,2.908781,3.21256,2.932633
1285,chr3,132265614,132265624,Nkx2.1.Homeobox_182,.,+,3.282578,2.9615188,3.3054848
1286,chr3,132265618,132265628,Nkx2.1.Homeobox_182,.,-,3.2792685,3.093279,3.349352
1287,chr3,132273757,132273767,Nkx2.1.Homeobox_182,.,+,3.3207805,3.0614421,3.3342853
1288,chr3,132318868,132318878,Nkx2.1.Homeobox_182,.,-,3.1654544,3.0922115,3.1718717
1289,chr3,132414935,132414945,Nkx2.1.Homeobox_182,.,-,2.7440858,3.3208542,2.7533882
1290,chr3,132516337,132516347,Nkx2.1.Homeobox_182,.,-,3.2404234,3.211121,3.2100842
1291,chr3,132883051,132883061,Nkx2.1.Homeobox_182,.,+,2.670492,3.0933301,2.6861024
1292,chr3,133293492,133293502,Nkx2.1.Homeobox_182,.,+,3.209807,3.004125,3.2034154
1293,chr3,133293643,133293653,Nkx2.1.Homeobox_182,.,-,3.3502014,3.1007116,3.3559277
1294,chr3,133645045,133645055,Nkx2.1.Homeobox_182,.,-,3.4814506,3.1940198,3.4853032
1295,chr3,133771177,133771187,Nkx2.1.Homeobox_182,.,-,2.8938131,3.3409247,2.9128594
1296,chr3,133817502,133817512,Nkx2.1.Homeobox_182,.,-,2.8623962,3.1504548,2.8784842
1297,chr3,135348563,135348573,Nkx2.1.Homeobox_182,.,+,2.7144845,3.2886703,2.7315688
1298,chr3,135704374,135704384,Nkx2.1.Homeobox_182,.,+,2.6454833,3.1216872,2.6476393
1299,chr3,135787166,135787176,Nkx2.1.Homeobox_182,.,-,3.21423,3.229765,3.2264748
1300,chr3,135993429,135993439,Nkx2.1.Homeobox_182,.,-,2.8651571,3.0737426,2.8667989
1301,chr3,136250810,136250820,Nkx2.1.Homeobox_182,.,+,4.50574,4.1273394,4.521356
1302,chr3,136817699,136817709,Nkx2.1.Homeobox_182,.,-,3.2376919,3.15161,3.3025093
1303,chr3,137787552,137787562,Nkx2.1.Homeobox_182,.,-,2.922455,3.0697582,2.9349058
1304,chr3,138473884,138473894,Nkx2.1.Homeobox_182,.,-,3.274579,3.2913184,3.1938114
1305,chr3,139316474,139316484,Nkx2.1.Homeobox_182,.,+,2.5453548,3.0225923,2.5559719
1306,chr3,139316680,139316690,Nkx2.1.Homeobox_182,.,-,2.5888522,2.9410348,2.6311927
1307,chr3,139344547,139344557,Nkx2.1.Homeobox_182,.,+,3.985325,3.8349833,3.9902515
1308,chr3,140183415,140183425,Nkx2.1.Homeobox_182,.,+,2.8774247,3.0152154,2.9112923
1309,chr3,140188006,140188016,Nkx2.1.Homeobox_182,.,-,3.0476859,3.1351855,3.055427
1310,chr3,140269267,140269277,Nkx2.1.Homeobox_182,.,+,3.0025215,3.1624026,2.9928613
1311,chr3,140350860,140350870,Nkx2.1.Homeobox_182,.,-,2.9918637,3.1871078,2.986801
1312,chr3,140395612,140395622,Nkx2.1.Homeobox_182,.,-,3.2796922,3.1051555,3.2942977
1313,chr3,140541366,140541376,Nkx2.1.Homeobox_182,.,-,2.810598,3.1494212,2.8168025
1314,chr3,140735695,140735705,Nkx2.1.Homeobox_182,.,+,2.8180943,3.0946865,2.8719244
1315,chr3,140941879,140941889,Nkx2.1.Homeobox_182,.,-,4.665451,4.6342096,4.6830096
1316,chr3,141423168,141423178,Nkx2.1.Homeobox_182,.,+,3.14527,3.3027263,3.155246
1317,chr3,141455205,141455215,Nkx2.1.Homeobox_182,.,-,3.667159,3.595853,3.6859677
1318,chr3,141610970,141610980,Nkx2.1.Homeobox_182,.,+,2.7825842,3.0032878,2.77649
1319,chr3,142021873,142021883,Nkx2.1.Homeobox_182,.,-,3.0370047,3.069199,3.0424523
1320,chr3,142022428,142022438,Nkx2.1.Homeobox_182,.,-,3.0199747,3.3320777,3.0323892
1321,chr3,142338002,142338012,Nkx2.1.Homeobox_182,.,-,3.081419,3.1878781,3.092892
1322,chr3,142705387,142705397,Nkx2.1.Homeobox_182,.,+,3.3880637,3.1471083,3.5033774
1323,chr3,142705430,142705440,Nkx2.1.Homeobox_182,.,+,3.3861647,3.0649736,3.400519
1324,chr3,143283876,143283886,Nkx2.1.Homeobox_182,.,+,3.50612,3.0101905,3.5186195
1325,chr3,143363296,143363306,Nkx2.1.Homeobox_182,.,+,3.0618582,3.065909,3.074693
1326,chr3,143744477,143744487,Nkx2.1.Homeobox_182,.,+,3.1374855,3.1418645,3.1378593
1327,chr3,143830318,143830328,Nkx2.1.Homeobox_182,.,+,3.374992,2.9959872,3.3956726
1328,chr3,146060872,146060882,Nkx2.1.Homeobox_182,.,+,2.9605966,3.2851758,2.9566417
1329,chr3,146060948,146060958,Nkx2.1.Homeobox_182,.,-,2.9551504,3.2390766,2.9589887
1330,chr3,148332741,148332751,Nkx2.1.Homeobox_182,.,-,3.1303005,3.0632222,3.1549048
1331,chr3,148947084,148947094,Nkx2.1.Homeobox_182,.,+,4.1115804,3.3616645,4.1224046
1332,chr3,149091943,149091953,Nkx2.1.Homeobox_182,.,+,2.9680874,3.2752182,2.9554038
1333,chr3,150053912,150053922,Nkx2.1.Homeobox_182,.,-,2.7898889,3.1652503,2.806859
1334,chr3,150172311,150172321,Nkx2.1.Homeobox_182,.,+,2.901987,3.0638618,2.9098687
1335,chr3,150535419,150535429,Nkx2.1.Homeobox_182,.,+,2.8143578,3.1359534,2.8452554
1336,chr3,151539404,151539414,Nkx2.1.Homeobox_182,.,-,3.2568834,3.2283337,3.2888513
1337,chr3,151972029,151972039,Nkx2.1.Homeobox_182,.,+,3.4209688,3.2029636,3.4449615
1338,chr3,151971942,151971952,Nkx2.1.Homeobox_182,.,-,3.4155807,3.0929496,3.4493058
1339,chr3,151972033,151972043,Nkx2.1.Homeobox_182,.,-,3.418984,3.09724,3.374166
1340,chr3,152385724,152385734,Nkx2.1.Homeobox_182,.,-,2.8428648,2.9812446,2.8557758
1341,chr3,152856779,152856789,Nkx2.1.Homeobox_182,.,+,3.0306478,3.1612206,3.0569718
1342,chr3,152955566,152955576,Nkx2.1.Homeobox_182,.,+,2.9137578,3.3501747,2.9234557
1343,chr3,153749487,153749497,Nkx2.1.Homeobox_182,.,-,3.0735312,3.1222434,3.068693
1344,chr3,154089307,154089317,Nkx2.1.Homeobox_182,.,-,3.6908834,3.6886878,3.7432969
1345,chr3,154345968,154345978,Nkx2.1.Homeobox_182,.,-,2.8954551,3.1735775,2.8965433
1346,chr3,154758375,154758385,Nkx2.1.Homeobox_182,.,-,3.4418664,3.3252091,3.4421
1347,chr3,154830592,154830602,Nkx2.1.Homeobox_182,.,+,2.8717694,3.0327892,2.855586
1348,chr3,155560309,155560319,Nkx2.1.Homeobox_182,.,-,3.4939501,3.1174603,3.4416707
1349,chr3,155737976,155737986,Nkx2.1.Homeobox_182,.,-,3.4202259,3.6346946,3.4556477
1350,chr3,155816698,155816708,Nkx2.1.Homeobox_182,.,-,3.1163938,3.7522106,3.1133294
1351,chr3,156007572,156007582,Nkx2.1.Homeobox_182,.,-,3.0727801,3.1331763,3.0781124
1352,chr3,156615838,156615848,Nkx2.1.Homeobox_182,.,+,3.1502917,3.0858548,3.175967
1353,chr3,156674577,156674587,Nkx2.1.Homeobox_182,.,+,5.2155447,5.0614996,5.2440906
1354,chr3,157409123,157409133,Nkx2.1.Homeobox_182,.,-,3.2149582,3.1984365,3.2264175
1355,chr3,158717369,158717379,Nkx2.1.Homeobox_182,.,-,3.1477604,3.28781,3.147591
1356,chr3,158776019,158776029,Nkx2.1.Homeobox_182,.,-,3.0656483,3.032971,3.04219
1357,chr3,158789754,158789764,Nkx2.1.Homeobox_182,.,+,3.0745077,3.0287278,2.934196
1358,chr3,159704072,159704082,Nkx2.1.Homeobox_182,.,-,2.9765615,3.1305757,2.9792378
1359,chr3,159963163,159963173,Nkx2.1.Homeobox_182,.,+,2.7425234,3.2257838,2.8013964
1360,chr3,160145511,160145521,Nkx2.1.Homeobox_182,.,+,2.6706905,3.2984548,2.6546507
1361,chr3,160147798,160147808,Nkx2.1.Homeobox_182,.,+,2.7090914,3.1099463,2.7042792
1362,chr3,160629782,160629792,Nkx2.1.Homeobox_182,.,+,3.10842,3.2213383,3.1103349
1363,chr3,160961118,160961128,Nkx2.1.Homeobox_182,.,-,2.7593632,3.1125069,2.7607179
1364,chr3,161306814,161306824,Nkx2.1.Homeobox_182,.,-,3.1114287,3.216539,3.0921526
1365,chr3,162835925,162835935,Nkx2.1.Homeobox_182,.,-,3.0097687,2.9788132,3.0207896
1366,chr3,164418345,164418355,Nkx2.1.Homeobox_182,.,-,3.0481594,3.0144856,3.05248
1367,chr3,165179196,165179206,Nkx2.1.Homeobox_182,.,-,2.9780426,3.088207,2.9727693
1368,chr3,165702826,165702836,Nkx2.1.Homeobox_182,.,+,2.9696002,3.0293841,2.9865909
1369,chr3,165751797,165751807,Nkx2.1.Homeobox_182,.,+,2.9451773,3.1845033,2.9729526
1370,chr3,165755431,165755441,Nkx2.1.Homeobox_182,.,+,2.9342856,3.024094,2.9738078
1371,chr3,165755410,165755420,Nkx2.1.Homeobox_182,.,-,2.930662,3.0747638,2.9342542
1372,chr3,166490951,166490961,Nkx2.1.Homeobox_182,.,+,3.1328893,3.0729964,3.138889
1373,chr3,167813091,167813101,Nkx2.1.Homeobox_182,.,-,3.1110141,3.061042,3.1211028
1374,chr3,168025856,168025866,Nkx2.1.Homeobox_182,.,+,2.8320353,3.0276935,2.8339753
1375,chr3,168596428,168596438,Nkx2.1.Homeobox_182,.,-,3.1367593,3.1437461,3.131497
1376,chr3,168738817,168738827,Nkx2.1.Homeobox_182,.,+,3.0769434,3.2501857,3.0476727
1377,chr3,168975371,168975381,Nkx2.1.Homeobox_182,.,-,2.8545446,3.0580192,2.8616014
1378,chr3,168977957,168977967,Nkx2.1.Homeobox_182,.,+,3.4190884,3.1848054,3.4390965
1379,chr3,169317238,169317248,Nkx2.1.Homeobox_182,.,+,3.229625,3.1974592,3.2147007
1380,chr3,169984355,169984365,Nkx2.1.Homeobox_182,.,+,3.1665688,2.9929745,3.1533763
1381,chr3,170035893,170035903,Nkx2.1.Homeobox_182,.,+,3.037331,3.302831,3.0632815
1382,chr3,170539025,170539035,Nkx2.1.Homeobox_182,.,+,2.6972363,3.0838203,2.703562
1383,chr3,170977079,170977089,Nkx2.1.Homeobox_182,.,-,2.9028816,3.1244743,2.9009569
1384,chr3,171841216,171841226,Nkx2.1.Homeobox_182,.,+,2.9901083,3.297584,3.0037954
1385,chr3,171879076,171879086,Nkx2.1.Homeobox_182,.,-,3.0430555,3.094236,3.0596519
1386,chr3,171896533,171896543,Nkx2.1.Homeobox_182,.,+,3.2247202,3.1973505,3.2150853
1387,chr3,172103652,172103662,Nkx2.1.Homeobox_182,.,-,2.969842,3.0934403,2.98204
1388,chr3,172332911,172332921,Nkx2.1.Homeobox_182,.,-,3.2740996,3.3250287,3.273735
1389,chr3,172710305,172710315,Nkx2.1.Homeobox_182,.,-,3.5639353,3.7699025,3.628574
1390,chr3,173390079,173390089,Nkx2.1.Homeobox_182,.,+,2.8531225,3.0395424,2.877421
1391,chr3,173390262,173390272,Nkx2.1.Homeobox_182,.,-,2.9441402,3.1468952,2.951703
1392,chr3,173711910,173711920,Nkx2.1.Homeobox_182,.,-,3.6568038,3.2161338,3.6614602
1393,chr3,173752733,173752743,Nkx2.1.Homeobox_182,.,-,2.8788903,3.080214,2.8923123
1394,chr3,173913461,173913471,Nkx2.1.Homeobox_182,.,-,3.1883733,3.1172044,3.1912944
1395,chr3,174055758,174055768,Nkx2.1.Homeobox_182,.,+,2.999154,3.1613233,3.0188794
1396,chr3,174060866,174060876,Nkx2.1.Homeobox_182,.,+,3.194374,3.0559058,3.1776962
1397,chr3,174307049,174307059,Nkx2.1.Homeobox_182,.,+,2.9632516,3.1338153,2.9677765
1398,chr3,174859024,174859034,Nkx2.1.Homeobox_182,.,+,3.2079313,3.1421971,3.2332196
1399,chr3,175071098,175071108,Nkx2.1.Homeobox_182,.,-,3.6278038,3.0570083,3.5897279
1400,chr3,175238779,175238789,Nkx2.1.Homeobox_182,.,-,3.08068,3.061114,3.0804024
1401,chr3,175555150,175555160,Nkx2.1.Homeobox_182,.,-,3.050855,3.085389,3.055673
1402,chr3,175706833,175706843,Nkx2.1.Homeobox_182,.,+,2.9934578,3.1374831,2.994428
1403,chr3,176693463,176693473,Nkx2.1.Homeobox_182,.,+,3.2248685,3.1202397,3.2233036
1404,chr3,176693379,176693389,Nkx2.1.Homeobox_182,.,-,3.23074,3.151536,3.245948
1405,chr3,176812481,176812491,Nkx2.1.Homeobox_182,.,-,3.0283604,3.1280408,3.0075555
1406,chr3,176825754,176825764,Nkx2.1.Homeobox_182,.,+,3.2141004,3.432713,3.230512
1407,chr3,176904433,176904443,Nkx2.1.Homeobox_182,.,-,3.0506346,3.0571358,3.0504124
1408,chr3,176910279,176910289,Nkx2.1.Homeobox_182,.,-,2.6759982,2.9714093,2.670651
1409,chr3,177811743,177811753,Nkx2.1.Homeobox_182,.,+,2.9641385,3.1103108,2.971074
1410,chr3,178086558,178086568,Nkx2.1.Homeobox_182,.,+,3.271408,3.1618156,3.2693412
1411,chr3,178139204,178139214,Nkx2.1.Homeobox_182,.,+,2.791471,3.0167668,2.7922904
1412,chr3,178171965,178171975,Nkx2.1.Homeobox_182,.,+,2.867259,3.09341,2.8755844
1413,chr3,178630843,178630853,Nkx2.1.Homeobox_182,.,-,2.9383063,3.0882082,2.955962
1414,chr3,178707421,178707431,Nkx2.1.Homeobox_182,.,-,3.198504,3.2159703,3.2370963
1415,chr3,178739388,178739398,Nkx2.1.Homeobox_182,.,-,3.0673006,3.2539191,3.0793035
1416,chr3,179082051,179082061,Nkx2.1.Homeobox_182,.,-,3.0910344,3.1550555,3.1233335
1417,chr3,179666556,179666566,Nkx2.1.Homeobox_182,.,-,3.149232,3.1237442,3.106775
1418,chr3,179731689,179731699,Nkx2.1.Homeobox_182,.,-,3.406825,3.3079224,3.4357212
1419,chr3,179731865,179731875,Nkx2.1.Homeobox_182,.,-,3.4223268,3.2107265,3.375077
1420,chr3,179766760,179766770,Nkx2.1.Homeobox_182,.,+,2.9679985,3.271831,3.0076034
1421,chr3,179836076,179836086,Nkx2.1.Homeobox_182,.,+,2.8818378,2.937898,2.8899875
1422,chr3,181132826,181132836,Nkx2.1.Homeobox_182,.,+,3.038545,3.1369827,3.047166
1423,chr3,181855863,181855873,Nkx2.1.Homeobox_182,.,-,3.0127869,3.1031332,3.0294788
1424,chr3,182785916,182785926,Nkx2.1.Homeobox_182,.,+,3.0478044,3.18979,3.0016017
1425,chr3,183082450,183082460,Nkx2.1.Homeobox_182,.,+,3.2581992,3.2603142,3.2928853
1426,chr3,183424533,183424543,Nkx2.1.Homeobox_182,.,-,3.0464275,3.2206154,3.081863
1427,chr3,183636532,183636542,Nkx2.1.Homeobox_182,.,+,4.6269274,4.906592,4.696926
1428,chr3,183674938,183674948,Nkx2.1.Homeobox_182,.,+,2.9046044,3.0802062,2.9346533
1429,chr3,183766371,183766381,Nkx2.1.Homeobox_182,.,+,2.9641278,3.290158,2.96686
1430,chr3,183980572,183980582,Nkx2.1.Homeobox_182,.,-,2.8545415,3.3740838,2.8873868
1431,chr3,184130238,184130248,Nkx2.1.Homeobox_182,.,+,2.7098863,3.367519,2.6860154
1432,chr3,184479602,184479612,Nkx2.1.Homeobox_182,.,-,3.284866,3.3465927,3.289822
1433,chr3,185051624,185051634,Nkx2.1.Homeobox_182,.,-,2.9325955,3.1551132,2.9442873
1434,chr3,185660823,185660833,Nkx2.1.Homeobox_182,.,+,3.6764362,3.441209,3.7045639
1435,chr3,186847035,186847045,Nkx2.1.Homeobox_182,.,+,2.8380086,3.2402313,2.8401895
1436,chr3,187189181,187189191,Nkx2.1.Homeobox_182,.,-,2.9167,3.111272,2.9427795
1437,chr3,187319841,187319851,Nkx2.1.Homeobox_182,.,+,3.1419666,3.4341073,3.1382148
1438,chr3,187750111,187750121,Nkx2.1.Homeobox_182,.,+,3.0680501,3.3006485,3.1092489
1439,chr3,187750115,187750125,Nkx2.1.Homeobox_182,.,-,3.0686958,3.2666976,3.0798833
1440,chr3,188150143,188150153,Nkx2.1.Homeobox_182,.,-,3.172237,3.3641007,3.1883252
1441,chr3,188400204,188400214,Nkx2.1.Homeobox_182,.,-,2.8943388,3.1494482,2.9000375
