,0,1,2,wt_count
709,chr2,222318098,222318598,4.0680747
710,chr2,225328114,225328614,3.528492
711,chr2,230257005,230257505,3.1991844
712,chr2,232778731,232779231,2.9626286
713,chr2,233280244,233280744,3.259349
714,chr2,233410197,233410697,3.1682506
715,chr2,233422288,233422788,3.5990105
716,chr2,233691213,233691713,3.0894408
717,chr2,233700090,233700570,3.0696626
718,chr2,233702233,233702733,3.241498
719,chr2,233711340,233711840,3.358624
720,chr2,234422116,234422616,3.4864032
721,chr2,234463877,234464377,3.8076591
722,chr2,237509826,237510326,3.215036
723,chr2,237594965,237595465,3.2434044
724,chr20,370232,370732,3.1291537
725,chr20,1328982,1329482,3.3148768
726,chr20,8066613,8067113,3.5735874
727,chr20,8073052,8073552,3.367161
728,chr20,10482832,10483332,3.275204
729,chr20,10664587,10665087,3.716743
730,chr20,18636316,18636816,3.4401135
731,chr20,20134880,20135380,3.4110212
732,chr20,32285599,32286099,3.535967
733,chr20,32752331,32752831,3.423197
734,chr20,34083042,34083542,3.744666
735,chr20,36467624,36468124,3.6327112
736,chr20,36606703,36606949,3.6950936
737,chr20,44311056,44311477,4.0720377
738,chr20,44966216,44966674,4.604522
739,chr20,45771112,45771549,3.4372833
740,chr20,50689768,50690268,3.2143385
741,chr20,51563687,51564187,3.7660112
742,chr20,51797727,51798227,3.664937
743,chr20,51803054,51803554,3.7130468
744,chr20,51917840,51918340,3.6467326
745,chr20,56468305,56468776,4.6194572
746,chr20,56550525,56551025,3.115251
747,chr20,58344455,58344955,3.1906402
748,chr20,59047985,59048485,3.2114666
749,chr20,62357006,62357506,3.3780882
750,chr20,62427421,62427921,3.4451044
751,chr21,17527302,17527802,3.5226955
752,chr21,17537295,17537768,3.363643
753,chr21,28400720,28401220,3.3487267
754,chr21,31889016,31889516,3.3869703
755,chr21,33540689,33541189,3.348062
756,chr21,33655609,33656109,3.4078774
757,chr21,36478131,36478631,3.9958313
758,chr21,38794117,38794617,3.3287153
759,chr22,19935094,19935594,3.5994048
760,chr22,25663684,25664184,3.5593824
761,chr22,29581716,29582216,3.575183
762,chr22,30969437,30969937,4.8310423
763,chr22,31911662,31912162,3.3395176
764,chr22,32005381,32005881,3.5559494
765,chr22,36370425,36370485,4.0770884
766,chr22,36395866,36396366,3.051375
767,chr22,37849150,37849644,4.4171295
768,chr22,37895078,37895578,3.0274925
769,chr22,39040942,39041442,3.2377365
770,chr22,39774045,39774535,3.3471003
771,chr22,42921928,42922428,3.2621
772,chr22,46085629,46086129,3.6750464
773,chr22,50282379,50282879,3.1362722
774,chr3,5013136,5013636,3.1222973
775,chr3,9175464,9175964,2.8122692
776,chr3,9884438,9884938,3.5412512
777,chr3,14204878,14205378,3.405667
778,chr3,15387178,15387678,3.4196825
779,chr3,31981126,31981515,4.606545
780,chr3,32045602,32045689,3.799623
781,chr3,32107032,32107498,3.8222394
782,chr3,33355596,33355982,3.845745
783,chr3,33718010,33718503,4.5098777
784,chr3,37992627,37993127,3.0048308
785,chr3,41267968,41268468,3.4264665
786,chr3,43770730,43771185,3.4547434
787,chr3,45817471,45817971,3.599089
788,chr3,45817981,45818481,3.953649
789,chr3,47871305,47871805,3.1701314
790,chr3,47874887,47875387,3.5308442
791,chr3,49512874,49513374,3.1534762
792,chr3,49900701,49901201,3.3147824
793,chr3,50132977,50133477,3.0335557
794,chr3,50568903,50569393,4.3877034
795,chr3,54045392,54045892,3.5614111
796,chr3,55569174,55569652,3.6512964
797,chr3,61634648,61635126,3.0465064
798,chr3,64030609,64031109,3.766036
799,chr3,69299328,69299828,3.1205907
800,chr3,71688068,71688568,3.8439765
801,chr3,72938382,72938882,3.5908356
802,chr3,72953585,72954085,3.2492394
803,chr3,72973031,72973531,3.050536
804,chr3,80733721,80734221,3.4595401
805,chr3,81734709,81735209,3.4119136
806,chr3,81744277,81744777,3.408495
807,chr3,87069935,87070435,3.5749965
808,chr3,111735312,111735812,3.037817
809,chr3,112074921,112075421,3.7957668
810,chr3,112376899,112377399,3.381843
811,chr3,121896741,121897241,3.340043
812,chr3,125055915,125056415,4.19667
813,chr3,125063141,125063404,3.3767073
814,chr3,125512218,125512718,3.360552
815,chr3,129184246,129184746,3.86239
816,chr3,134374336,134374720,4.339834
817,chr3,136626393,136626893,3.1944776
818,chr3,142619034,142619534,3.4873896
819,chr3,149277455,149277955,3.2060504
820,chr3,149300058,149300558,3.679476
821,chr3,149339904,149340404,3.942008
822,chr3,149377565,149378065,3.4382792
823,chr3,149382142,149382642,3.1887455
824,chr3,150300921,150301421,3.770604
825,chr3,150319880,150320380,3.4985054
826,chr3,151304986,151305486,3.5905385
827,chr3,153138627,153139127,3.674062
828,chr3,155131120,155131620,3.8421679
829,chr3,155165476,155165976,3.2128427
830,chr3,155806067,155806315,3.7627714
831,chr3,157122017,157122517,3.436341
832,chr3,159824157,159824657,3.2015224
833,chr3,160667465,160667965,3.8429224
834,chr3,160676831,160677331,3.853589
835,chr3,167977091,167977525,3.6463723
836,chr3,170334850,170335350,3.0952172
837,chr3,171470630,171471130,3.4823499
838,chr3,172129877,172130377,4.0057545
839,chr3,172140712,172141212,3.7767184
840,chr3,179036188,179036688,3.0750654
841,chr3,182714014,182714500,3.1139584
842,chr3,182760818,182761318,3.1915512
843,chr3,183106553,183107053,2.967242
844,chr3,185249913,185250413,3.1957257
845,chr3,185537403,185537903,3.5842576
846,chr3,185558322,185558822,3.756345
847,chr3,185558971,185559395,4.0668216
848,chr3,185940924,185941424,3.012225
849,chr3,186915709,186916209,3.4795845
850,chr3,188037089,188037493,3.1666012
851,chr3,190345021,190345445,3.3156552
852,chr3,190384250,190384747,3.3281453
853,chr3,191329086,191329089,4.195653
854,chr3,191328589,191329068,3.7961352
855,chr3,194522477,194522977,3.1926093
856,chr3,194579150,194579650,3.2014909
857,chr3,198080529,198081003,4.637935
858,chr4,242141,242640,4.010787
859,chr4,3167901,3168401,3.3221803
860,chr4,4347560,4348060,3.071545
861,chr4,7941043,7941526,2.9721963
862,chr4,10612467,10612967,3.1945343
863,chr4,11732126,11732626,3.1516368
864,chr4,25814205,25814705,3.5640082
865,chr4,26127986,26128361,3.166614
866,chr4,36235284,36235784,3.4418004
867,chr4,37422519,37423019,3.1539297
868,chr4,37648045,37648538,3.4825902
869,chr4,39042949,39043449,3.3299592
870,chr4,41506096,41506596,3.2444813
871,chr4,48032170,48032670,3.365415
872,chr4,70197828,70198328,3.5048282
873,chr4,75848170,75848670,3.606256
874,chr4,76526519,76527004,2.9688568
875,chr4,76665071,76665571,3.3102963
876,chr4,76923991,76924491,3.8526416
877,chr4,77880641,77881141,3.1310523
878,chr4,78560513,78561013,3.0349455
879,chr4,78691834,78692334,3.4987433
880,chr4,83536044,83536544,4.5345902
881,chr4,83561296,83561796,3.4215865
882,chr4,84870395,84870895,3.1965525
883,chr4,86936015,86936515,4.2132845
884,chr4,87409359,87409859,3.4848382
885,chr4,87410110,87410610,3.322077
886,chr4,87445912,87446412,3.2468665
887,chr4,88190092,88190592,3.5454113
888,chr4,88196691,88197191,3.0893896
889,chr4,94652886,94653386,3.5729723
890,chr4,99723489,99723989,3.950759
891,chr4,101983789,101984211,3.4176228
892,chr4,105058051,105058551,3.987578
893,chr4,105708477,105708977,4.7568445
894,chr4,112112991,112113483,3.3295364
895,chr4,124631701,124632201,3.6333182
896,chr4,128635119,128635596,3.9038966
897,chr4,138242188,138242651,3.6407924
898,chr4,140715615,140716115,3.0998442
899,chr4,145545912,145546292,3.2778668
900,chr4,153344374,153344835,4.593634
901,chr4,158155654,158156129,3.3739448
902,chr4,158176038,158176538,3.2073045
903,chr4,158211270,158211770,3.1756134
904,chr4,168384779,168385279,3.4005635
905,chr4,168568993,168569493,3.8137064
906,chr4,184596593,184597093,3.5266056
907,chr5,14025842,14026342,3.5377073
908,chr5,36637916,36638416,3.137211
909,chr5,38600142,38600642,3.5967853
910,chr5,38614926,38615426,3.3938434
911,chr5,38634964,38635464,3.4582036
912,chr5,38636575,38637070,3.1040282
913,chr5,38853981,38854481,2.9513838
914,chr5,38872053,38872553,3.932825
915,chr5,42854843,42855343,3.111936
916,chr5,43314609,43315109,3.9462748
917,chr5,44633041,44633541,3.1450286
918,chr5,53031702,53032202,3.7424722
919,chr5,56089292,56089792,3.2528787
920,chr5,65810992,65811492,3.3465214
921,chr5,65811839,65812339,3.1682518
922,chr5,65835096,65835596,2.7334614
923,chr5,65869688,65870188,2.9371157
924,chr5,66967787,66968287,3.3628242
925,chr5,67046298,67046798,3.293697
926,chr5,69521081,69521549,3.1438186
927,chr5,73605111,73605611,3.6296513
928,chr5,74405138,74405638,3.1515753
929,chr5,74415759,74416259,3.6103373
930,chr5,74625923,74626423,3.3890936
931,chr5,74632181,74632681,3.6887603
932,chr5,74641081,74641581,4.625043
933,chr5,96876022,96876330,2.8854904
934,chr5,123036680,123036981,4.8014603
935,chr5,124824728,124825228,3.3873117
936,chr5,132688741,132689241,3.4520109
937,chr5,134632629,134633088,3.8869584
938,chr5,138051811,138052311,3.5367193
939,chr5,138861782,138862282,3.1400073
940,chr5,140165597,140166097,3.181875
941,chr5,140219511,140220011,3.3368392
942,chr5,141521126,141521626,3.7323077
943,chr5,145854618,145855118,3.3315923
944,chr5,146027758,146028258,3.5732474
945,chr5,147394288,147394788,3.4420667
946,chr5,154287046,154287546,3.3826761
947,chr5,172142768,172143268,3.0696077
948,chr5,172971508,172972008,3.3517232
949,chr5,173093490,173093990,2.9614315
950,chr5,173766329,173766829,3.2393398
951,chr5,173854460,173854960,3.1018817
952,chr5,173858548,173859048,3.393571
953,chr6,2634421,2634887,4.8403077
954,chr6,3126354,3126827,3.5830622
955,chr6,3911816,3912316,3.6449406
956,chr6,3912987,3913476,3.7018085
957,chr6,4008298,4008695,3.6043758
958,chr6,4274312,4274812,3.3597474
959,chr6,7042969,7043469,3.256228
960,chr6,8064745,8064757,4.1583567
961,chr6,10412748,10413237,4.2519298
962,chr6,11207108,11207608,3.5662396
963,chr6,11343764,11344264,3.0293417
964,chr6,11344297,11344797,3.0727453
965,chr6,11632202,11632702,3.0042727
966,chr6,11785380,11785880,3.5865684
967,chr6,12291815,12292315,3.3812723
968,chr6,12371486,12371986,3.321249
969,chr6,13368121,13368621,3.5246136
970,chr6,13395145,13395645,3.407505
971,chr6,17875965,17876465,3.1165714
972,chr6,18053505,18054005,3.274334
973,chr6,18264328,18264519,4.9390597
974,chr6,18368678,18369178,3.4493182
975,chr6,26268889,26269333,3.94019
976,chr6,27814677,27815174,4.4007087
977,chr6,28266864,28267364,3.4617536
978,chr6,28383488,28383714,4.2650146
979,chr6,29964809,29965309,3.583
980,chr6,29966002,29966491,3.765465
981,chr6,30988380,30988880,3.222301
982,chr6,31690249,31690749,3.5515797
983,chr6,33249214,33249605,5.2797565
984,chr6,34536534,34536968,2.822448
985,chr6,34745714,34746214,3.8752687
986,chr6,42137136,42137592,3.8222783
987,chr6,42226524,42227024,3.5819838
988,chr6,43477295,43477780,3.7628927
989,chr6,43524400,43524900,3.2347238
990,chr6,43926922,43927095,3.5637665
991,chr6,47188491,47188991,3.8455195
992,chr6,47238422,47238922,3.4451103
993,chr6,47525572,47526072,3.2867978
994,chr6,52664538,52664630,4.2876945
995,chr6,53651992,53652398,4.1576004
996,chr6,53734459,53734959,3.7988327
997,chr6,56440594,56441094,3.7886035
998,chr6,79301270,79301770,3.4573956
999,chr6,79570086,79570586,3.4161878
1000,chr6,83065602,83066081,4.377919
1001,chr6,89506873,89507353,3.3717344
1002,chr6,100891062,100891562,3.371447
1003,chr6,105569656,105570156,3.3643193
1004,chr6,105936894,105937394,3.0853128
1005,chr6,106889638,106890138,3.0856283
1006,chr6,109384068,109384568,3.5387123
1007,chr6,111591311,111591811,3.4202144
1008,chr6,111712336,111712836,3.1890106
1009,chr6,117482639,117482733,4.518317
1010,chr6,118651380,118651865,4.8492837
1011,chr6,125153539,125153975,4.464262
1012,chr6,125942930,125943430,3.5102665
1013,chr6,127481641,127482141,3.5853744
1014,chr6,128598463,128598963,3.80205
1015,chr6,132631197,132631697,3.3536124
1016,chr6,132798917,132799417,3.6775312
1017,chr6,134198007,134198507,3.3381772
1018,chr6,134295892,134296392,3.156071
1019,chr6,135291683,135292183,3.3773084
1020,chr6,137241675,137242175,3.4169748
1021,chr6,142301736,142302236,4.273849
1022,chr6,143457857,143458357,3.2516453
1023,chr6,144252535,144253035,3.4381478
1024,chr6,150713955,150714455,2.9533017
1025,chr6,150882049,150882549,3.201392
1026,chr6,154387349,154387849,3.0894098
1027,chr6,158040348,158040848,3.905838
1028,chr6,158707031,158707531,3.4060674
1029,chr6,158869650,158870150,5.259633
1030,chr6,159807335,159807835,3.6478755
1031,chr7,3203518,3204018,3.5403397
1032,chr7,5418965,5419462,4.1150084
1033,chr7,5423800,5424235,4.485788
1034,chr7,5423735,5423760,4.3082213
1035,chr7,6578431,6578931,3.5508442
1036,chr7,7642058,7642551,3.171664
1037,chr7,12801151,12801651,3.4693716
1038,chr7,12801923,12802423,3.3610904
1039,chr7,17298272,17298768,4.5728335
1040,chr7,20738371,20738422,3.381649
1041,chr7,21617000,21617500,3.4467673
1042,chr7,27160900,27161400,4.0893064
1043,chr7,36291372,36291872,3.906218
1044,chr7,37031861,37032361,4.3842793
1045,chr7,43674451,43674951,3.4606562
1046,chr7,44634283,44634731,3.339546
1047,chr7,45874695,45875195,3.2140908
1048,chr7,51340361,51340861,3.3673294
1049,chr7,51647797,51648297,3.6381347
1050,chr7,55181193,55181666,3.2963815
1051,chr7,64999323,64999823,3.8389158
1052,chr7,73715551,73716009,3.3738
1053,chr7,73822408,73822908,3.7697883
1054,chr7,73828136,73828554,3.4393806
1055,chr7,73833226,73833726,3.0291378
1056,chr7,73851443,73851943,3.2318184
1057,chr7,77563190,77563690,3.0475726
1058,chr7,80877009,80877509,3.4868877
1059,chr7,85025172,85025672,3.4239185
1060,chr7,87219598,87220052,4.358917
1061,chr7,93914412,93914912,3.21516
1062,chr7,94517736,94518236,3.2111547
1063,chr7,94594822,94595322,3.3972807
1064,chr7,94620632,94621132,3.5544112
1065,chr7,98387753,98388253,3.2342696
1066,chr7,99438643,99439021,4.4474473
1067,chr7,100544979,100545479,3.5356753
1068,chr7,100584748,100585248,3.8490965
1069,chr7,101017371,101017871,3.0224442
1070,chr7,101085703,101086203,3.393571
1071,chr7,105210469,105210969,3.1955547
1072,chr7,108235024,108235524,3.2929583
1073,chr7,110677307,110677807,3.4059653
1074,chr7,112700040,112700540,3.0211248
1075,chr7,113087564,113088064,3.5569901
1076,chr7,116211271,116211771,4.406284
1077,chr7,116218058,116218558,3.6572227
1078,chr7,116426403,116426903,3.3494685
1079,chr7,123643760,123644260,3.2907887
1080,chr7,123818862,123819362,2.960424
1081,chr7,124992727,124993227,3.5070906
1082,chr7,129958565,129959065,3.744241
1083,chr7,130982072,130982572,3.2007592
1084,chr7,134435073,134435573,3.2900655
1085,chr7,134886439,134886939,3.722476
1086,chr7,135098374,135098874,3.107301
1087,chr7,135936786,135937286,3.1625698
1088,chr7,139447087,139447579,3.552121
1089,chr7,140059232,140059732,3.669374
1090,chr7,142813248,142813695,3.4587955
1091,chr7,142833077,142833577,3.5759428
1092,chr7,142838418,142838918,3.6560657
1093,chr7,142909997,142910497,3.757163
1094,chr7,142957046,142957546,3.5056782
1095,chr7,143046355,143046726,3.5041916
1096,chr7,143125994,143126494,3.3079898
1097,chr7,150323295,150323406,4.651512
1098,chr7,151027319,151027819,3.688696
1099,chr7,151039266,151039766,3.708093
1100,chr8,6338939,6339417,3.4203982
1101,chr8,6574759,6575259,3.6351118
1102,chr8,8461181,8461681,3.0596411
1103,chr8,9074761,9075261,3.2936857
1104,chr8,9079821,9080291,3.2248816
1105,chr8,9082111,9082587,3.4529204
1106,chr8,18067407,18067907,3.330457
1107,chr8,18073329,18073829,3.4080114
1108,chr8,18922528,18923028,3.3837497
1109,chr8,18923493,18923943,3.1454062
1110,chr8,19000179,19000679,3.526331
1111,chr8,26204389,26204803,3.4535875
1112,chr8,26572335,26572835,3.21806
1113,chr8,26620541,26621041,2.9819467
1114,chr8,27617007,27617507,4.1545095
1115,chr8,28780138,28780638,3.7829323
1116,chr8,28858390,28858890,3.3543231
1117,chr8,29056174,29056674,3.9339383
1118,chr8,30020031,30020076,3.7786877
1119,chr8,30020114,30020531,3.6076765
1120,chr8,33578463,33578963,3.144473
1121,chr8,38793052,38793550,3.4162135
1122,chr8,38929135,38929635,3.3587759
1123,chr8,39001126,39001626,3.0107799
1124,chr8,40349979,40350479,3.3063266
1125,chr8,43050664,43051109,3.0468707
1126,chr8,52629391,52629891,3.3740406
1127,chr8,67068525,67069025,3.2800813
1128,chr8,74267209,74267709,3.5480168
1129,chr8,79852578,79853078,2.9257588
1130,chr8,80999120,80999620,3.118197
1131,chr8,81075907,81076407,3.490882
1132,chr8,81694966,81695466,3.4027257
1133,chr8,85264584,85265084,3.264752
1134,chr8,86002673,86003173,3.4961653
1135,chr8,95062907,95063407,2.9990177
1136,chr8,97774904,97775404,3.8039262
1137,chr8,100746233,100746733,3.3388221
1138,chr8,100900375,100900875,3.8996017
1139,chr8,101051686,101052186,3.842737
1140,chr8,101087690,101088190,3.2652016
1141,chr8,101375989,101376489,3.6817088
1142,chr8,102920961,102921461,3.2155218
1143,chr8,105090232,105090732,3.7623444
1144,chr8,118877479,118877979,3.1381865
1145,chr8,119054214,119054714,3.4719987
1146,chr8,119179402,119179902,3.3775287
1147,chr8,119916586,119917086,3.1171143
1148,chr8,119982650,119983130,3.4055789
1149,chr8,123644027,123644527,3.0009513
1150,chr8,124440281,124440781,3.6554923
1151,chr8,126433624,126434124,3.7888746
1152,chr8,128271534,128272034,3.4861262
1153,chr8,141338580,141339080,3.3015954
1154,chr8,143578141,143578625,4.490831
1155,chr8,143739159,143739586,3.5717547
1156,chr9,6268740,6269240,3.4987557
1157,chr9,6779823,6780323,3.6669474
1158,chr9,12684850,12685350,3.1694806
1159,chr9,12776275,12776497,4.041841
1160,chr9,12816739,12817239,3.0319905
1161,chr9,14212771,14213199,3.334456
1162,chr9,14235139,14235639,2.9472897
1163,chr9,19161544,19162044,3.1470733
1164,chr9,19198880,19199380,3.0586867
1165,chr9,19202295,19202691,3.2900517
1166,chr9,22084651,22085151,3.2654443
1167,chr9,22103229,22103729,3.5625012
1168,chr9,22108928,22109428,3.6012175
1169,chr9,22389044,22389544,3.3708794
1170,chr9,33211608,33212108,3.7138884
1171,chr9,33229295,33229795,3.4617953
1172,chr9,33865900,33866400,3.1849685
1173,chr9,35026036,35026536,3.378081
1174,chr9,35665088,35665452,4.1911817
1175,chr9,35745754,35746254,3.3618417
1176,chr9,71742202,71742702,3.2595298
1177,chr9,71776313,71776813,2.9488716
1178,chr9,72560021,72560521,3.3257337
1179,chr9,72577405,72577905,3.8284824
1180,chr9,92768744,92769244,3.3792615
1181,chr9,94278709,94279209,3.7231393
1182,chr9,98072553,98073023,3.414418
1183,chr9,98781886,98782386,3.4111733
1184,chr9,100587295,100587795,3.2562919
1185,chr9,100598589,100598913,4.68139
1186,chr9,108991440,108991940,3.3068419
1187,chr9,109035955,109036455,3.3411186
1188,chr9,109037907,109038407,3.882789
1189,chr9,109065261,109065761,3.1040804
1190,chr9,110206937,110207361,3.3168359
1191,chr9,111601564,111602064,3.4954698
1192,chr9,111896506,111896995,4.5256925
1193,chr9,112378526,112379026,3.5766332
1194,chr9,120775755,120776255,3.489673
1195,chr9,121286953,121287453,3.7914386
1196,chr9,124569880,124570380,3.3320346
1197,chr9,125296957,125297304,2.925754
1198,chr9,125515155,125515655,3.7356474
1199,chr9,126939818,126940318,3.4160829
1200,chr9,127066709,127067209,2.8642209
1201,chr9,127067865,127068365,3.4160242
1202,chr9,128078953,128079378,3.5567117
1203,chr9,128558467,128558967,3.966815
1204,chr9,128635245,128635745,3.731013
1205,chr9,129052483,129052983,3.2757869
1206,chr9,133460201,133460475,4.6555977
1207,chr9,137423073,137423481,4.9725127
1208,chr9,137422981,137422994,4.687017
1209,chrX,10156642,10157142,3.9165642
1210,chrX,10582291,10582791,3.54361
1211,chrX,10615905,10616308,3.571704
1212,chrX,19889917,19890417,3.2236187
1213,chrX,46792467,46792967,3.5966136
1214,chrX,63434545,63435045,3.5144427
1215,chrX,70220206,70220675,3.5127773
1216,chrX,103656601,103657101,3.527074
1217,chrX,119871560,119872060,4.661728
1218,chrX,119943514,119943669,3.9547858
1219,chrX,120549906,120550218,3.8815238
1220,chrX,134948666,134949166,3.3158412
1221,chrX,149719831,149720331,3.6596205
