,0,1,2,3,4,5,WT,negative_control,test
1283,chr11,130898044,130898059,GATA3.Zf..DR4_103,.,-,2.6023893,2.4788866,2.6046703
1284,chr11,134779342,134779357,GATA3.Zf..DR4_103,.,+,2.2134368,2.3094277,2.212096
1285,chr11,134779552,134779567,GATA3.Zf..DR4_103,.,+,2.3323364,2.5168138,2.3333478
1286,chr12,488009,488024,GATA3.Zf..DR4_103,.,+,2.0519314,2.3390517,2.0490103
1287,chr12,845937,845952,GATA3.Zf..DR4_103,.,+,2.2506557,2.40098,2.2096934
1288,chr12,1083871,1083886,GATA3.Zf..DR4_103,.,-,1.9960386,2.5249286,1.9888723
1289,chr12,4506787,4506802,GATA3.Zf..DR4_103,.,+,2.1604753,2.273397,2.1671615
1290,chr12,6216242,6216257,GATA3.Zf..DR4_103,.,-,2.2761176,2.5272403,2.280759
1291,chr12,6778218,6778233,GATA3.Zf..DR4_103,.,-,2.5765193,2.7403781,2.60032
1292,chr12,7994663,7994678,GATA3.Zf..DR4_103,.,-,2.8008928,2.7622435,2.7887666
1293,chr12,8035632,8035647,GATA3.Zf..DR4_103,.,-,2.6493773,2.6136355,2.687404
1294,chr12,9810988,9811003,GATA3.Zf..DR4_103,.,+,2.5091677,2.4856029,2.579626
1295,chr12,10220626,10220641,GATA3.Zf..DR4_103,.,+,2.186203,2.519607,2.2080722
1296,chr12,14770140,14770155,GATA3.Zf..DR4_103,.,-,3.3693743,3.4634414,3.391787
1297,chr12,18243110,18243125,GATA3.Zf..DR4_103,.,+,2.5014946,2.2272828,2.5015695
1298,chr12,20701369,20701384,GATA3.Zf..DR4_103,.,-,2.7285795,2.3794754,2.6681569
1299,chr12,21444348,21444363,GATA3.Zf..DR4_103,.,+,2.8318143,2.370333,2.8371282
1300,chr12,21680772,21680787,GATA3.Zf..DR4_103,.,-,2.5675318,2.5809286,2.585787
1301,chr12,26056383,26056398,GATA3.Zf..DR4_103,.,-,2.2456164,2.4508853,2.2414033
1302,chr12,27179826,27179841,GATA3.Zf..DR4_103,.,+,2.287215,2.3696969,2.2968855
1303,chr12,27710593,27710608,GATA3.Zf..DR4_103,.,-,3.1249752,3.0373697,3.1577315
1304,chr12,28498432,28498447,GATA3.Zf..DR4_103,.,-,2.562665,2.3096762,2.6212113
1305,chr12,28498442,28498457,GATA3.Zf..DR4_103,.,-,2.5538626,2.287336,2.5815606
1306,chr12,31317727,31317742,GATA3.Zf..DR4_103,.,+,2.6292803,2.4635658,2.6393561
1307,chr12,32271507,32271522,GATA3.Zf..DR4_103,.,+,2.2604265,2.4391098,2.1993368
1308,chr12,45232144,45232159,GATA3.Zf..DR4_103,.,+,2.466682,2.5715733,2.480357
1309,chr12,45296226,45296241,GATA3.Zf..DR4_103,.,+,1.9217004,2.4856439,1.9067051
1310,chr12,45296366,45296381,GATA3.Zf..DR4_103,.,-,1.9573216,2.3444116,1.9820433
1311,chr12,45547229,45547244,GATA3.Zf..DR4_103,.,-,2.2174537,2.3909962,2.1964223
1312,chr12,46373009,46373024,GATA3.Zf..DR4_103,.,+,3.3399582,3.5555522,3.3460116
1313,chr12,46650810,46650825,GATA3.Zf..DR4_103,.,+,2.046692,2.480783,2.0284913
1314,chr12,47004749,47004764,GATA3.Zf..DR4_103,.,-,2.117757,2.6000772,2.149133
1315,chr12,47393398,47393413,GATA3.Zf..DR4_103,.,+,2.3974547,2.5877004,2.4125023
1316,chr12,49301926,49301941,GATA3.Zf..DR4_103,.,+,2.251747,2.4701517,2.1967998
1317,chr12,49757899,49757914,GATA3.Zf..DR4_103,.,-,2.3582058,2.6618226,2.3825035
1318,chr12,50224636,50224651,GATA3.Zf..DR4_103,.,-,2.5832796,2.5067601,2.6601977
1319,chr12,51416056,51416071,GATA3.Zf..DR4_103,.,-,2.11509,2.5635638,2.1288614
1320,chr12,51918339,51918354,GATA3.Zf..DR4_103,.,-,2.4409266,2.2589762,2.4578023
1321,chr12,52215935,52215950,GATA3.Zf..DR4_103,.,+,2.0857728,2.4734426,2.0911975
1322,chr12,52552044,52552059,GATA3.Zf..DR4_103,.,+,2.8039868,2.4385607,2.8214543
1323,chr12,52740774,52740789,GATA3.Zf..DR4_103,.,-,2.26272,2.4144459,2.258123
1324,chr12,52865640,52865655,GATA3.Zf..DR4_103,.,+,2.1747203,2.3383617,2.192492
1325,chr12,53268023,53268038,GATA3.Zf..DR4_103,.,+,3.5469575,3.334493,3.5835533
1326,chr12,53500308,53500323,GATA3.Zf..DR4_103,.,+,2.8800044,3.1988227,2.8891585
1327,chr12,53696334,53696349,GATA3.Zf..DR4_103,.,-,2.9349098,3.0101032,2.983525
1328,chr12,53827648,53827663,GATA3.Zf..DR4_103,.,-,1.8223213,2.2873273,1.7935019
1329,chr12,54189145,54189160,GATA3.Zf..DR4_103,.,-,2.8879366,2.5859199,2.9171014
1330,chr12,56029311,56029326,GATA3.Zf..DR4_103,.,+,2.3692641,2.507673,2.3425827
1331,chr12,57329325,57329340,GATA3.Zf..DR4_103,.,+,1.8895158,2.438133,1.8406032
1332,chr12,57377296,57377311,GATA3.Zf..DR4_103,.,+,2.2418528,2.6113422,2.2358258
1333,chr12,59365303,59365318,GATA3.Zf..DR4_103,.,+,2.3673782,2.335124,2.31111
1334,chr12,59503651,59503666,GATA3.Zf..DR4_103,.,-,2.0157535,2.3517551,2.0228372
1335,chr12,60070819,60070834,GATA3.Zf..DR4_103,.,-,1.9314067,2.3343441,1.9492018
1336,chr12,62640341,62640356,GATA3.Zf..DR4_103,.,-,2.2330995,2.519024,2.2435899
1337,chr12,63038801,63038816,GATA3.Zf..DR4_103,.,+,2.5250378,2.4772532,2.517795
1338,chr12,64429104,64429119,GATA3.Zf..DR4_103,.,+,2.1562495,2.3566613,2.1779065
1339,chr12,67593019,67593034,GATA3.Zf..DR4_103,.,-,2.6964931,2.4455838,2.7173038
1340,chr12,68666533,68666548,GATA3.Zf..DR4_103,.,-,2.1477013,2.436361,2.1617625
1341,chr12,71672043,71672058,GATA3.Zf..DR4_103,.,+,2.1192157,2.3292668,2.0860019
1342,chr12,76420403,76420418,GATA3.Zf..DR4_103,.,+,2.1557245,2.365021,2.1240106
1343,chr12,76420415,76420430,GATA3.Zf..DR4_103,.,+,2.1638353,2.3278089,2.1963427
1344,chr12,78399013,78399028,GATA3.Zf..DR4_103,.,-,2.3831406,2.4362388,2.337637
1345,chr12,79614981,79614996,GATA3.Zf..DR4_103,.,+,2.1414435,2.345117,2.157695
1346,chr12,85036068,85036083,GATA3.Zf..DR4_103,.,+,2.4336586,2.5153296,2.415213
1347,chr12,91779072,91779087,GATA3.Zf..DR4_103,.,+,2.3523746,2.392411,2.4021583
1348,chr12,91986363,91986378,GATA3.Zf..DR4_103,.,-,1.8984834,2.3073523,1.925615
1349,chr12,93625143,93625158,GATA3.Zf..DR4_103,.,-,2.100835,2.4923787,2.1015315
1350,chr12,93922601,93922616,GATA3.Zf..DR4_103,.,-,1.9700769,2.4400373,1.9548624
1351,chr12,93922634,93922649,GATA3.Zf..DR4_103,.,-,1.9840895,2.5133696,2.0067449
1352,chr12,95282225,95282240,GATA3.Zf..DR4_103,.,+,2.2928257,2.3790336,2.2881446
1353,chr12,95774244,95774259,GATA3.Zf..DR4_103,.,-,2.4623022,2.3448424,2.4617283
1354,chr12,97572602,97572617,GATA3.Zf..DR4_103,.,-,2.127767,2.278233,2.1315799
1355,chr12,103667768,103667783,GATA3.Zf..DR4_103,.,+,2.2139785,2.3951402,2.2304344
1356,chr12,104792653,104792668,GATA3.Zf..DR4_103,.,+,2.4868903,2.6527934,2.5149536
1357,chr12,105312219,105312234,GATA3.Zf..DR4_103,.,+,2.1605637,2.2182393,2.177609
1358,chr12,105353290,105353305,GATA3.Zf..DR4_103,.,-,2.4643948,2.3577898,2.4833097
1359,chr12,106029779,106029794,GATA3.Zf..DR4_103,.,+,2.157005,2.3036642,2.1471732
1360,chr12,106029787,106029802,GATA3.Zf..DR4_103,.,+,2.161086,2.2561169,2.1417723
1361,chr12,106029800,106029815,GATA3.Zf..DR4_103,.,+,2.1651168,2.2646945,2.1576614
1362,chr12,106029808,106029823,GATA3.Zf..DR4_103,.,+,2.1665394,2.3079605,2.2009556
1363,chr12,106029646,106029661,GATA3.Zf..DR4_103,.,-,2.111212,2.3248208,2.134555
1364,chr12,109154502,109154517,GATA3.Zf..DR4_103,.,-,3.1959567,2.9468436,3.195944
1365,chr12,113312767,113312782,GATA3.Zf..DR4_103,.,-,2.3713408,2.4524624,2.3855796
1366,chr12,114911603,114911618,GATA3.Zf..DR4_103,.,-,2.385658,2.3292754,2.4010034
1367,chr12,116288202,116288217,GATA3.Zf..DR4_103,.,+,2.4484835,2.391258,2.413934
1368,chr12,116288057,116288072,GATA3.Zf..DR4_103,.,-,2.5142007,2.5646179,2.4873486
1369,chr12,116709163,116709178,GATA3.Zf..DR4_103,.,-,2.7117856,2.762364,2.7759821
1370,chr12,119115333,119115348,GATA3.Zf..DR4_103,.,+,2.3418598,2.4440093,2.3551512
1371,chr12,120182407,120182422,GATA3.Zf..DR4_103,.,-,2.3799458,2.5888147,2.3586059
1372,chr12,121026401,121026416,GATA3.Zf..DR4_103,.,+,1.942055,2.4935262,1.9532192
1373,chr12,122871394,122871409,GATA3.Zf..DR4_103,.,+,2.4669483,2.5956666,2.5003722
1374,chr12,132046391,132046406,GATA3.Zf..DR4_103,.,+,2.3447676,2.7594066,2.3326876
1375,chr13,23722630,23722645,GATA3.Zf..DR4_103,.,-,2.7055085,2.5166752,2.7003279
1376,chr13,25116378,25116393,GATA3.Zf..DR4_103,.,+,2.337789,2.5859303,2.3297403
1377,chr13,26930375,26930390,GATA3.Zf..DR4_103,.,-,2.9415517,2.4776883,2.968356
1378,chr13,30072411,30072426,GATA3.Zf..DR4_103,.,-,2.4128485,2.3802357,2.4098508
1379,chr13,30673234,30673249,GATA3.Zf..DR4_103,.,-,2.5374699,2.7678418,2.5649216
1380,chr13,31793335,31793350,GATA3.Zf..DR4_103,.,+,2.3426406,2.2499278,2.3564346
1381,chr13,31970931,31970946,GATA3.Zf..DR4_103,.,+,2.27648,2.1773703,2.2700047
1382,chr13,34700192,34700207,GATA3.Zf..DR4_103,.,-,2.1099033,2.526879,2.113133
1383,chr13,35630894,35630909,GATA3.Zf..DR4_103,.,+,2.497157,2.2602878,2.487442
1384,chr13,42284162,42284177,GATA3.Zf..DR4_103,.,+,3.0647376,2.4797654,2.8863711
1385,chr13,43544303,43544318,GATA3.Zf..DR4_103,.,-,2.7814543,2.5317197,2.773568
1386,chr13,45329900,45329915,GATA3.Zf..DR4_103,.,-,2.1974843,2.6980567,2.1746113
1387,chr13,45528107,45528122,GATA3.Zf..DR4_103,.,+,2.2943034,2.334456,2.2999387
1388,chr13,49401449,49401464,GATA3.Zf..DR4_103,.,-,2.8615432,2.38349,2.80823
1389,chr13,49597532,49597547,GATA3.Zf..DR4_103,.,+,2.568605,2.527181,2.6136224
1390,chr13,51125812,51125827,GATA3.Zf..DR4_103,.,-,2.3766065,2.3980162,2.4226766
1391,chr13,53150876,53150891,GATA3.Zf..DR4_103,.,+,2.2420998,2.5036287,2.2452717
1392,chr13,59946474,59946489,GATA3.Zf..DR4_103,.,+,2.4931312,2.6198869,2.4808667
1393,chr13,60165471,60165486,GATA3.Zf..DR4_103,.,+,2.5449238,2.6153455,2.5475266
1394,chr13,61012503,61012518,GATA3.Zf..DR4_103,.,+,2.6963828,2.390191,2.6586711
1395,chr13,63439161,63439176,GATA3.Zf..DR4_103,.,+,2.0289998,2.3210208,2.0535073
1396,chr13,75812995,75813010,GATA3.Zf..DR4_103,.,+,2.4041488,2.4103503,2.4271436
1397,chr13,94596496,94596511,GATA3.Zf..DR4_103,.,-,3.2190313,3.025952,3.2439911
1398,chr13,98274855,98274870,GATA3.Zf..DR4_103,.,-,2.1152656,2.4414935,2.1333075
1399,chr13,98484848,98484863,GATA3.Zf..DR4_103,.,+,3.145381,2.692395,3.1695764
1400,chr13,99119927,99119942,GATA3.Zf..DR4_103,.,+,2.5104544,2.664159,2.5343213
1401,chr13,99176969,99176984,GATA3.Zf..DR4_103,.,-,2.7191017,2.8883767,2.739965
1402,chr13,110015003,110015018,GATA3.Zf..DR4_103,.,+,2.3501606,2.3016095,2.3448253
1403,chr13,110711741,110711756,GATA3.Zf..DR4_103,.,-,2.7712867,2.9517767,2.7911785
1404,chr14,20628096,20628111,GATA3.Zf..DR4_103,.,-,2.3294942,2.353536,2.3401167
1405,chr14,20707662,20707677,GATA3.Zf..DR4_103,.,+,2.1619055,2.4377966,2.1646888
1406,chr14,20975273,20975288,GATA3.Zf..DR4_103,.,+,1.8745862,2.5163443,1.8807213
1407,chr14,21248280,21248295,GATA3.Zf..DR4_103,.,-,2.1898935,2.3398874,2.1883512
1408,chr14,21476942,21476957,GATA3.Zf..DR4_103,.,-,3.802491,2.916185,3.79571
1409,chr14,21917877,21917892,GATA3.Zf..DR4_103,.,-,2.768235,2.4961643,2.8209338
1410,chr14,22602946,22602961,GATA3.Zf..DR4_103,.,+,2.754796,2.3829217,2.7527826
1411,chr14,22852511,22852526,GATA3.Zf..DR4_103,.,-,2.4090552,2.5086513,2.4449973
1412,chr14,23478568,23478583,GATA3.Zf..DR4_103,.,-,2.4691854,2.4027693,2.4097404
1413,chr14,23589425,23589440,GATA3.Zf..DR4_103,.,-,2.2074819,2.3848503,2.2113853
1414,chr14,23630819,23630834,GATA3.Zf..DR4_103,.,+,1.9816484,2.4512184,2.0040634
1415,chr14,23630827,23630842,GATA3.Zf..DR4_103,.,+,1.9838387,2.4414132,1.9791441
1416,chr14,25659694,25659709,GATA3.Zf..DR4_103,.,-,2.402643,2.5083709,2.425374
1417,chr14,27247973,27247988,GATA3.Zf..DR4_103,.,+,2.077509,2.3729472,2.1023831
1418,chr14,28952761,28952776,GATA3.Zf..DR4_103,.,-,2.8437572,2.4662547,2.7989602
1419,chr14,29240295,29240310,GATA3.Zf..DR4_103,.,+,2.392902,2.320082,2.3998408
1420,chr14,29805603,29805618,GATA3.Zf..DR4_103,.,-,2.7140398,2.368114,2.7415934
1421,chr14,29896493,29896508,GATA3.Zf..DR4_103,.,-,2.1423445,2.374388,2.1663258
1422,chr14,32077043,32077058,GATA3.Zf..DR4_103,.,+,3.9029288,3.8835244,3.945467
1423,chr14,32135059,32135074,GATA3.Zf..DR4_103,.,-,2.392806,2.3051467,2.3702645
1424,chr14,33705860,33705875,GATA3.Zf..DR4_103,.,-,1.9188215,2.3632536,1.9236743
1425,chr14,33993520,33993535,GATA3.Zf..DR4_103,.,-,2.4678721,2.3026388,2.4709396
1426,chr14,34426927,34426942,GATA3.Zf..DR4_103,.,-,2.0336697,2.5374322,2.0710483
1427,chr14,34502055,34502070,GATA3.Zf..DR4_103,.,+,2.1789527,2.342523,2.1656108
1428,chr14,36302820,36302835,GATA3.Zf..DR4_103,.,+,2.062655,2.5051665,2.0650432
1429,chr14,36320060,36320075,GATA3.Zf..DR4_103,.,-,3.0070505,2.8092675,2.9945462
1430,chr14,37230947,37230962,GATA3.Zf..DR4_103,.,-,2.5243287,2.32976,2.5463967
1431,chr14,37344690,37344705,GATA3.Zf..DR4_103,.,-,2.2063422,2.3712125,2.164159
1432,chr14,39227964,39227979,GATA3.Zf..DR4_103,.,-,2.1730595,2.4003882,2.195166
1433,chr14,39376881,39376896,GATA3.Zf..DR4_103,.,+,1.9209163,2.2226834,1.9234318
1434,chr14,41297238,41297253,GATA3.Zf..DR4_103,.,+,2.0569282,2.3319354,2.0722358
1435,chr14,41457741,41457756,GATA3.Zf..DR4_103,.,-,2.4239144,2.1885064,2.386304
1436,chr14,45793256,45793271,GATA3.Zf..DR4_103,.,+,1.9935107,2.459791,2.0055664
1437,chr14,49438444,49438459,GATA3.Zf..DR4_103,.,+,2.1938288,2.3734984,2.2271218
1438,chr14,49863778,49863793,GATA3.Zf..DR4_103,.,-,2.281371,2.918042,2.2872546
1439,chr14,50442170,50442185,GATA3.Zf..DR4_103,.,+,2.0912616,2.1069498,2.0970955
1440,chr14,50600528,50600543,GATA3.Zf..DR4_103,.,+,2.4926586,2.2222476,2.4928098
1441,chr14,55038757,55038772,GATA3.Zf..DR4_103,.,-,2.0800526,2.6135383,2.1009984
1442,chr14,55316979,55316994,GATA3.Zf..DR4_103,.,-,1.9526403,2.5935395,1.9479845
1443,chr14,55412942,55412957,GATA3.Zf..DR4_103,.,-,2.5787706,2.7554631,2.6142952
1444,chr14,55424177,55424192,GATA3.Zf..DR4_103,.,+,2.2795565,2.3560703,2.2748573
1445,chr14,59278317,59278332,GATA3.Zf..DR4_103,.,+,1.9667805,2.1973271,2.0184438
1446,chr14,60151800,60151815,GATA3.Zf..DR4_103,.,-,2.078489,2.3472807,2.0997975
1447,chr14,60430355,60430370,GATA3.Zf..DR4_103,.,+,2.2020879,2.1395955,2.2409391
1448,chr14,60430363,60430378,GATA3.Zf..DR4_103,.,+,2.2051082,2.1395874,2.199942
1449,chr14,65080010,65080025,GATA3.Zf..DR4_103,.,+,2.7159495,2.5826416,2.708796
1450,chr14,68487940,68487955,GATA3.Zf..DR4_103,.,-,1.8979646,2.4669206,1.9304564
1451,chr14,69014019,69014034,GATA3.Zf..DR4_103,.,-,2.672033,2.3175967,2.640164
1452,chr14,69078000,69078015,GATA3.Zf..DR4_103,.,+,2.1792817,2.3929772,2.1896799
1453,chr14,69424333,69424348,GATA3.Zf..DR4_103,.,+,2.6763422,2.42623,2.6955879
1454,chr14,69424334,69424349,GATA3.Zf..DR4_103,.,-,2.6776495,2.487974,2.7010264
1455,chr14,69827660,69827675,GATA3.Zf..DR4_103,.,+,2.1511302,2.2374225,2.1229837
1456,chr14,69835443,69835458,GATA3.Zf..DR4_103,.,+,1.8804821,2.2436206,1.8795294
1457,chr14,70087169,70087184,GATA3.Zf..DR4_103,.,-,2.3696465,2.607312,2.3767686
1458,chr14,72500592,72500607,GATA3.Zf..DR4_103,.,-,2.6881964,2.5329366,2.6765227
1459,chr14,73462165,73462180,GATA3.Zf..DR4_103,.,+,2.2814522,2.403465,2.285017
1460,chr14,73660765,73660780,GATA3.Zf..DR4_103,.,-,1.9958369,2.4173489,2.0381212
1461,chr14,73665166,73665181,GATA3.Zf..DR4_103,.,-,1.9696397,2.4376464,1.9904985
1462,chr14,77033247,77033262,GATA3.Zf..DR4_103,.,+,3.3000755,3.1463356,3.3357735
1463,chr14,77040664,77040679,GATA3.Zf..DR4_103,.,+,3.1007624,2.7376428,3.1391983
1464,chr14,77304046,77304061,GATA3.Zf..DR4_103,.,-,2.5023315,2.4615905,2.5038078
1465,chr14,77699550,77699565,GATA3.Zf..DR4_103,.,+,2.4663856,2.5399413,2.4171402
1466,chr14,80880128,80880143,GATA3.Zf..DR4_103,.,+,2.120044,2.1772437,2.1152732
1467,chr14,80954792,80954807,GATA3.Zf..DR4_103,.,-,2.8371224,2.8163638,2.8710809
1468,chr14,84465756,84465771,GATA3.Zf..DR4_103,.,+,2.2670832,2.4826393,2.271751
1469,chr14,94036517,94036532,GATA3.Zf..DR4_103,.,+,2.3592572,2.4688277,2.375951
1470,chr14,94599582,94599597,GATA3.Zf..DR4_103,.,+,2.2171314,2.525584,2.2336328
1471,chr14,95019000,95019015,GATA3.Zf..DR4_103,.,-,2.3600025,2.4007192,2.2949033
1472,chr14,96391144,96391159,GATA3.Zf..DR4_103,.,-,2.8348136,3.2655518,2.851546
1473,chr14,99158419,99158434,GATA3.Zf..DR4_103,.,-,2.021238,2.3578658,2.026332
1474,chr14,99862242,99862257,GATA3.Zf..DR4_103,.,-,1.9678148,2.4022698,1.9540697
1475,chr14,100076989,100077004,GATA3.Zf..DR4_103,.,+,2.1850457,2.4597948,2.2386358
1476,chr14,102873537,102873552,GATA3.Zf..DR4_103,.,-,2.379464,2.7327197,2.4094417
1477,chr14,103530412,103530427,GATA3.Zf..DR4_103,.,-,2.2086163,2.490232,2.23873
1478,chr15,23692923,23692938,GATA3.Zf..DR4_103,.,-,2.0246007,2.3933759,2.0322022
1479,chr15,26455921,26455936,GATA3.Zf..DR4_103,.,-,2.0297575,2.4607785,2.0616179
1480,chr15,29853690,29853705,GATA3.Zf..DR4_103,.,-,2.037985,2.1416194,2.0038962
1481,chr15,33830563,33830578,GATA3.Zf..DR4_103,.,-,2.2150083,2.532514,2.2344146
1482,chr15,33830677,33830692,GATA3.Zf..DR4_103,.,-,2.0815268,2.4444149,2.103078
1483,chr15,33942017,33942032,GATA3.Zf..DR4_103,.,-,2.7471209,2.4121754,2.7197855
1484,chr15,39878509,39878524,GATA3.Zf..DR4_103,.,-,2.194593,2.4202611,2.2023816
1485,chr15,39975145,39975160,GATA3.Zf..DR4_103,.,-,2.1361666,2.4675956,2.133127
1486,chr15,41277079,41277094,GATA3.Zf..DR4_103,.,+,1.9195187,2.6042504,1.9503746
1487,chr15,42046883,42046898,GATA3.Zf..DR4_103,.,-,2.367307,2.3750062,2.3854206
1488,chr15,42268920,42268935,GATA3.Zf..DR4_103,.,+,2.2639575,2.5118365,2.2537754
1489,chr15,42650502,42650517,GATA3.Zf..DR4_103,.,-,2.3535886,2.2733386,2.375052
1490,chr15,42926724,42926739,GATA3.Zf..DR4_103,.,+,2.413854,2.4752707,2.4345956
1491,chr15,43403922,43403937,GATA3.Zf..DR4_103,.,+,2.3477647,2.5106797,2.372422
1492,chr15,44097727,44097742,GATA3.Zf..DR4_103,.,+,2.350416,2.6284137,2.3436198
1493,chr15,45064436,45064451,GATA3.Zf..DR4_103,.,-,2.139899,2.2691593,2.1295495
1494,chr15,47524092,47524107,GATA3.Zf..DR4_103,.,-,2.2558174,2.528491,2.2458408
1495,chr15,48415265,48415280,GATA3.Zf..DR4_103,.,+,2.2394056,2.677141,2.2229095
1496,chr15,48994471,48994486,GATA3.Zf..DR4_103,.,-,2.382824,2.12384,2.3724637
1497,chr15,49675254,49675269,GATA3.Zf..DR4_103,.,-,2.0517292,2.4047384,2.0333443
1498,chr15,50149344,50149359,GATA3.Zf..DR4_103,.,+,2.5265656,2.2749639,2.527759
1499,chr15,50653445,50653460,GATA3.Zf..DR4_103,.,-,2.0937765,2.53131,2.1234162
1500,chr15,50841617,50841632,GATA3.Zf..DR4_103,.,-,1.9620146,2.6862,1.9511381
1501,chr15,52428050,52428065,GATA3.Zf..DR4_103,.,+,2.0202565,2.4097488,1.9543295
1502,chr15,55737463,55737478,GATA3.Zf..DR4_103,.,+,2.4528372,2.2138476,2.4718442
1503,chr15,56052692,56052707,GATA3.Zf..DR4_103,.,-,2.2756324,2.415516,2.250082
1504,chr15,57016166,57016181,GATA3.Zf..DR4_103,.,+,2.46736,2.2240417,2.4573424
1505,chr15,57412328,57412343,GATA3.Zf..DR4_103,.,+,2.5833697,2.5902684,2.544077
1506,chr15,58333085,58333100,GATA3.Zf..DR4_103,.,+,2.1219041,2.6025722,2.1660378
1507,chr15,58441035,58441050,GATA3.Zf..DR4_103,.,+,2.390797,2.3803115,2.4409404
1508,chr15,58574981,58574996,GATA3.Zf..DR4_103,.,-,2.3433776,2.500338,2.3805037
1509,chr15,58590316,58590331,GATA3.Zf..DR4_103,.,+,2.2171812,2.4941297,2.2388785
1510,chr15,58887849,58887864,GATA3.Zf..DR4_103,.,+,2.570486,2.4607742,2.6197364
1511,chr15,59175206,59175221,GATA3.Zf..DR4_103,.,-,2.8679366,2.598967,2.9096808
1512,chr15,62506469,62506484,GATA3.Zf..DR4_103,.,+,2.407067,2.467984,2.3766818
1513,chr15,62995390,62995405,GATA3.Zf..DR4_103,.,-,1.9700662,2.5153744,1.9850508
1514,chr15,63218408,63218423,GATA3.Zf..DR4_103,.,-,2.702323,2.4957154,2.6832166
1515,chr15,64028032,64028047,GATA3.Zf..DR4_103,.,-,1.9722382,2.3072956,1.9794319
1516,chr15,64028036,64028051,GATA3.Zf..DR4_103,.,-,1.9738853,2.321752,1.9843003
1517,chr15,64028040,64028055,GATA3.Zf..DR4_103,.,-,1.9740251,2.4684072,1.9836283
1518,chr15,64028044,64028059,GATA3.Zf..DR4_103,.,-,1.9754204,2.3784337,1.9876797
1519,chr15,64028048,64028063,GATA3.Zf..DR4_103,.,-,1.9755144,2.316092,1.9867008
1520,chr15,65134058,65134073,GATA3.Zf..DR4_103,.,-,3.0580053,3.544394,3.0768263
1521,chr15,68550542,68550557,GATA3.Zf..DR4_103,.,+,2.5163715,2.3617587,2.482481
1522,chr15,69291039,69291054,GATA3.Zf..DR4_103,.,+,2.3269563,2.4504216,2.3015423
1523,chr15,70825276,70825291,GATA3.Zf..DR4_103,.,+,2.7235003,2.5513072,2.7229648
1524,chr15,70902190,70902205,GATA3.Zf..DR4_103,.,-,2.5660877,2.68424,2.6116834
1525,chr15,73388666,73388681,GATA3.Zf..DR4_103,.,+,2.1042576,2.3474505,2.11796
1526,chr15,77067804,77067819,GATA3.Zf..DR4_103,.,-,2.608781,2.2379372,2.6563854
1527,chr15,78457468,78457483,GATA3.Zf..DR4_103,.,+,2.2828462,2.2988296,2.2881577
1528,chr15,78457206,78457221,GATA3.Zf..DR4_103,.,-,2.3521445,2.37689,2.391945
1529,chr15,78945256,78945271,GATA3.Zf..DR4_103,.,-,3.236093,2.5265634,3.255425
1530,chr15,80999982,80999997,GATA3.Zf..DR4_103,.,-,3.2198634,3.119121,3.2501101
1531,chr15,82122760,82122775,GATA3.Zf..DR4_103,.,-,2.2449062,2.3576992,2.291473
1532,chr15,85098000,85098015,GATA3.Zf..DR4_103,.,+,2.426235,2.3579154,2.476878
1533,chr15,85346916,85346931,GATA3.Zf..DR4_103,.,+,2.4157593,2.3504252,2.4123552
1534,chr15,85346885,85346900,GATA3.Zf..DR4_103,.,-,2.403267,2.3497493,2.433518
1535,chr15,86490628,86490643,GATA3.Zf..DR4_103,.,-,2.1314826,2.7426758,2.1521733
1536,chr15,89757044,89757059,GATA3.Zf..DR4_103,.,-,2.0530498,2.5371158,2.0763724
1537,chr15,90124835,90124850,GATA3.Zf..DR4_103,.,+,2.3914874,2.539909,2.3992379
1538,chr15,90124829,90124844,GATA3.Zf..DR4_103,.,-,2.393134,2.5435872,2.4352188
1539,chr15,90124852,90124867,GATA3.Zf..DR4_103,.,-,2.3918176,2.6725376,2.3880248
1540,chr15,90149439,90149454,GATA3.Zf..DR4_103,.,-,2.297629,2.6960099,2.3223712
1541,chr15,90329806,90329821,GATA3.Zf..DR4_103,.,-,2.3403995,2.5062299,2.3883147
1542,chr15,90334312,90334327,GATA3.Zf..DR4_103,.,-,2.1696017,2.2777116,2.1763856
1543,chr15,90401621,90401636,GATA3.Zf..DR4_103,.,-,2.7973683,2.5346885,2.8056207
1544,chr15,91217252,91217267,GATA3.Zf..DR4_103,.,+,1.9988333,2.4442291,2.010259
1545,chr15,96515006,96515021,GATA3.Zf..DR4_103,.,+,2.2056277,2.4084637,2.1994674
1546,chr15,97995541,97995556,GATA3.Zf..DR4_103,.,-,2.3935359,2.628537,2.40313
1547,chr15,98003839,98003854,GATA3.Zf..DR4_103,.,+,2.3610685,2.413026,2.367229
1548,chr15,99708608,99708623,GATA3.Zf..DR4_103,.,-,2.7726233,2.8024375,2.8472896
1549,chr15,99967808,99967823,GATA3.Zf..DR4_103,.,-,2.4587915,2.305545,2.4633687
1550,chr15,100759878,100759893,GATA3.Zf..DR4_103,.,-,2.2509398,2.444956,2.2777734
1551,chr15,100772114,100772129,GATA3.Zf..DR4_103,.,-,2.0920937,2.4932177,2.1236615
1552,chr15,101446357,101446372,GATA3.Zf..DR4_103,.,-,2.3209472,2.59028,2.343766
1553,chr16,1722532,1722547,GATA3.Zf..DR4_103,.,-,2.3035724,2.7166605,2.3114243
1554,chr16,2023088,2023103,GATA3.Zf..DR4_103,.,+,3.4571645,2.8261914,3.5152836
