,0,1,2,wt_count
707,chr12,119711111,119711611,3.0512378
708,chr12,120055542,120056042,2.0005512
709,chr12,120119452,120119952,2.2617662
710,chr12,120136171,120136671,2.4143689
711,chr12,120199955,120200455,2.5135202
712,chr12,120246669,120247169,1.9810985
713,chr12,120535033,120535533,2.9863005
714,chr12,120537799,120538299,2.4758987
715,chr12,120538754,120539254,2.5515726
716,chr12,120550198,120550572,2.3796546
717,chr12,120817506,120818006,2.1813636
718,chr12,120835608,120836108,2.6751976
719,chr12,121992165,121992665,2.9797025
720,chr12,122106867,122107367,2.3538117
721,chr12,122825975,122826475,2.2420568
722,chr12,122841475,122841941,2.6824539
723,chr12,122842212,122842712,2.768005
724,chr12,122871947,122872441,2.544162
725,chr12,122887200,122887700,2.499998
726,chr12,124053827,124054327,2.63601
727,chr12,127165907,127166383,3.258585
728,chr12,131249619,131250119,2.9980443
729,chr12,131250240,131250740,2.9060774
730,chr12,131408958,131409458,3.006569
731,chr12,131463165,131463665,2.5831912
732,chr12,132144120,132144559,4.03922
733,chr12,132561083,132561350,3.1616416
734,chr13,20090227,20090727,2.363635
735,chr13,20788989,20789489,2.6231499
736,chr13,22789271,22789771,2.7121973
737,chr13,23488571,23488861,2.30883
738,chr13,27309499,27309999,2.5909517
739,chr13,32376991,32377491,2.7675667
740,chr13,33447064,33447216,2.3289948
741,chr13,41417214,41417714,2.4537444
742,chr13,41561091,41561591,2.926891
743,chr13,45132626,45133126,2.6346526
744,chr13,45910910,45911410,2.588417
745,chr13,46213138,46213638,2.2775362
746,chr13,48210097,48210597,2.6429012
747,chr13,48602184,48602684,2.288368
748,chr13,49859496,49859996,2.0400853
749,chr13,52785866,52786366,2.747058
750,chr13,75478853,75479353,3.120144
751,chr13,77883320,77883820,2.6229408
752,chr13,95246401,95246789,3.0127115
753,chr13,97260655,97261155,2.5788841
754,chr13,100005180,100005680,2.7409215
755,chr13,100513884,100514384,2.680581
756,chr13,101497418,101497918,2.7889547
757,chr14,20219605,20220105,2.8268836
758,chr14,20597180,20597680,2.851149
759,chr14,20663118,20663423,2.9657154
760,chr14,20711217,20711717,3.0293188
761,chr14,20789387,20789887,2.7744
762,chr14,21308142,21308587,2.8173509
763,chr14,21308706,21309168,2.6551976
764,chr14,21320696,21321196,2.9888914
765,chr14,21357821,21358321,2.595261
766,chr14,21435847,21436347,2.356294
767,chr14,22644024,22644524,2.2087858
768,chr14,22872452,22872933,2.932194
769,chr14,23114822,23115322,2.6087518
770,chr14,23115583,23116083,2.4185362
771,chr14,23640534,23641034,2.3878112
772,chr14,24013911,24014411,2.584146
773,chr14,24213293,24213720,3.1035697
774,chr14,28751417,28751917,2.634476
775,chr14,28924546,28925009,2.5425367
776,chr14,31307153,31307653,2.6962714
777,chr14,32201013,32201513,3.2259216
778,chr14,35047952,35048452,2.6024556
779,chr14,35051620,35052120,2.1801434
780,chr14,35933045,35933545,2.9607341
781,chr14,36373871,36374371,3.0135546
782,chr14,36451596,36452096,2.846949
783,chr14,36548294,36548794,2.9926972
784,chr14,36585073,36585573,2.9532676
785,chr14,36856139,36856513,2.5597272
786,chr14,37062355,37062855,2.7317724
787,chr14,39372656,39373156,2.4610698
788,chr14,45222954,45223454,2.6156392
789,chr14,49961756,49962243,2.4720793
790,chr14,50678028,50678528,2.190166
791,chr14,51004318,51004818,2.7006202
792,chr14,53032175,53032675,2.6281972
793,chr14,55430052,55430552,2.2383084
794,chr14,55705877,55706377,2.883867
795,chr14,55733999,55734499,2.4558926
796,chr14,55756033,55756533,3.0898778
797,chr14,55834119,55834619,2.3339462
798,chr14,56648804,56649304,3.0928388
799,chr14,56686177,56686677,2.379665
800,chr14,56755031,56755531,2.8426852
801,chr14,57295290,57295790,2.681875
802,chr14,57441422,57441922,2.5608447
803,chr14,58243720,58244220,2.4579406
804,chr14,61478026,61478526,2.2427108
805,chr14,61507684,61508184,2.4149442
806,chr14,61535242,61535742,2.8383932
807,chr14,61616424,61616924,3.005656
808,chr14,61617038,61617538,3.005042
809,chr14,61637570,61638070,2.8758812
810,chr14,64504541,64505028,3.782279
811,chr14,64540385,64540680,3.8292146
812,chr14,64602813,64603248,2.462187
813,chr14,64855632,64856132,2.5011177
814,chr14,65335183,65335683,2.7487602
815,chr14,65336345,65336845,2.9232535
816,chr14,65356817,65357317,2.4278002
817,chr14,65361899,65362399,2.483509
818,chr14,66543703,66544203,2.4707956
819,chr14,67555426,67555926,2.5944028
820,chr14,69457326,69457826,2.8040628
821,chr14,69506138,69506638,2.7013865
822,chr14,69518529,69519029,2.8800027
823,chr14,69519086,69519586,2.8184757
824,chr14,69663316,69663816,2.458815
825,chr14,69696006,69696506,2.8532498
826,chr14,70709958,70710458,2.5866363
827,chr14,71444590,71445090,2.7530043
828,chr14,71497573,71498073,2.6945055
829,chr14,71645555,71646055,2.9055789
830,chr14,72909057,72909557,2.898367
831,chr14,73524493,73524993,2.2654731
832,chr14,73797489,73797989,2.4120216
833,chr14,74251451,74251951,2.9473681
834,chr14,74480021,74480521,2.409677
835,chr14,74846943,74847443,2.4954283
836,chr14,74891839,74892339,2.647036
837,chr14,74959681,74960181,2.439352
838,chr14,75044334,75044834,2.245476
839,chr14,75645126,75645626,2.3248503
840,chr14,75646732,75647232,2.4966502
841,chr14,75654057,75654548,2.611731
842,chr14,75711989,75712489,2.3415132
843,chr14,76904887,76905309,2.5464144
844,chr14,76909139,76909639,2.6972976
845,chr14,81341331,81341831,2.3040302
846,chr14,88463263,88463653,2.7953138
847,chr14,88584334,88584834,2.2999141
848,chr14,88752915,88753415,2.4054184
849,chr14,89249116,89249616,2.8305035
850,chr14,89303746,89304246,2.8319006
851,chr14,89956265,89956735,3.27172
852,chr14,90336855,90337355,2.8607864
853,chr14,91119837,91120337,2.3368363
854,chr14,91219415,91219915,2.9933512
855,chr14,91224917,91225417,2.8680973
856,chr14,91996932,91997432,2.751588
857,chr14,92153469,92153969,2.2870555
858,chr14,92329699,92330199,2.55413
859,chr14,92341325,92341825,2.8789296
860,chr14,93256611,93257111,2.4041076
861,chr14,94665054,94665554,2.4074
862,chr14,94794751,94795251,2.405642
863,chr14,96349266,96349766,2.696865
864,chr14,100281281,100281781,2.7321901
865,chr14,100451478,100451978,2.6324785
866,chr14,101665376,101665876,2.529569
867,chr14,101763930,101764430,2.5335379
868,chr14,102150809,102151309,2.636437
869,chr14,102999842,103000342,2.5328915
870,chr14,104130929,104131372,2.638845
871,chr14,104815841,104816326,4.238654
872,chr15,23466914,23467414,2.219053
873,chr15,27081742,27082242,2.31743
874,chr15,27084785,27085285,2.7346678
875,chr15,27150467,27150967,2.571619
876,chr15,27222099,27222599,3.0214272
877,chr15,27222609,27223109,3.1301851
878,chr15,29821450,29821856,3.4234471
879,chr15,29822778,29823278,3.1334705
880,chr15,31360717,31361217,2.3149095
881,chr15,31438524,31439024,3.0245502
882,chr15,34233575,34234075,2.8680294
883,chr15,34299394,34299894,2.4559927
884,chr15,37135204,37135704,2.9082084
885,chr15,38169749,38170249,2.525516
886,chr15,38217725,38218225,2.6834226
887,chr15,38218276,38218776,2.64673
888,chr15,38332597,38333097,2.5253007
889,chr15,38750675,38751175,2.639354
890,chr15,39937939,39938439,2.7284489
891,chr15,39942314,39942814,2.9190664
892,chr15,39968206,39968706,2.8037333
893,chr15,40055099,40055553,2.1998537
894,chr15,40086665,40087165,2.4783514
895,chr15,40342897,40343397,2.633469
896,chr15,40372968,40373468,2.6780596
897,chr15,40375776,40376276,2.5226674
898,chr15,40449969,40450469,2.2624815
899,chr15,40763238,40763515,3.521862
900,chr15,40857568,40858035,2.5494592
901,chr15,40859081,40859550,2.789516
902,chr15,40894769,40895269,2.9539182
903,chr15,40903911,40904411,2.7288737
904,chr15,41014150,41014650,2.7014022
905,chr15,41018359,41018859,2.798883
906,chr15,41184778,41184798,2.134961
907,chr15,41425649,41426149,2.5281987
908,chr15,41603841,41604241,2.7557092
909,chr15,41904511,41904961,2.6147833
910,chr15,42100622,42101122,2.3247275
911,chr15,42104596,42105096,2.1717894
912,chr15,42110318,42110818,2.4161632
913,chr15,42210682,42211182,2.5738053
914,chr15,42449860,42450360,3.1063879
915,chr15,42579633,42580133,2.7778654
916,chr15,43296752,43297252,2.8012567
917,chr15,43318951,43319451,2.5325537
918,chr15,43429764,43430264,2.5680032
919,chr15,43795425,43795925,2.6981864
920,chr15,44714803,44715303,2.495125
921,chr15,45089539,45090039,2.703857
922,chr15,45458731,45459231,2.5156095
923,chr15,48424055,48424555,2.300384
924,chr15,48507385,48507759,2.6303363
925,chr15,48759783,48760283,2.9078226
926,chr15,48796768,48797268,2.5110924
927,chr15,48925911,48926411,2.7109942
928,chr15,49155446,49155946,3.231523
929,chr15,50388335,50388835,2.755644
930,chr15,51144087,51144587,2.3300414
931,chr15,51904886,51905386,2.4733524
932,chr15,51917416,51917916,2.4716523
933,chr15,52040127,52040627,2.4911804
934,chr15,52041862,52042362,2.8171458
935,chr15,52067069,52067569,2.6851332
936,chr15,52068189,52068689,2.421605
937,chr15,52289781,52290271,2.6029794
938,chr15,52615485,52615985,2.9801517
939,chr15,52620143,52620643,2.695908
940,chr15,52700346,52700846,2.5572586
941,chr15,52765712,52766212,2.7315426
942,chr15,52835554,52836054,2.7220836
943,chr15,55694742,55695242,2.6492112
944,chr15,56328675,56329175,2.9116118
945,chr15,57377456,57377774,3.0555897
946,chr15,57387316,57387816,2.8033667
947,chr15,57406349,57406849,2.6850543
948,chr15,57457500,57458000,2.5357218
949,chr15,57488479,57488979,3.0085464
950,chr15,57560936,57561436,2.7077537
951,chr15,57596317,57596817,2.8651502
952,chr15,59587514,59588014,2.4101856
953,chr15,60585909,60586409,3.1079965
954,chr15,60648840,60649340,2.7078202
955,chr15,63094560,63095060,2.4258947
956,chr15,63474263,63474642,2.5587316
957,chr15,63474812,63475312,2.360786
958,chr15,63718537,63719037,2.5290408
959,chr15,63985374,63985874,2.826955
960,chr15,64118006,64118506,3.2657666
961,chr15,64126750,64127250,2.7273397
962,chr15,64127438,64127938,2.660234
963,chr15,64341386,64341886,3.0161228
964,chr15,64430019,64430519,2.4486408
965,chr15,64466519,64467019,2.589885
966,chr15,64521808,64522306,2.302781
967,chr15,64597076,64597576,2.9797268
968,chr15,64599599,64600099,2.3601682
969,chr15,64699763,64700263,2.4371274
970,chr15,65315286,65315786,2.6818624
971,chr15,65401489,65401721,2.516833
972,chr15,65414740,65415240,2.517785
973,chr15,65579866,65580366,2.8009267
974,chr15,65638551,65638982,2.4824948
975,chr15,66505081,66505498,3.237278
976,chr15,67661107,67661607,2.183917
977,chr15,67937077,67937577,2.9732218
978,chr15,69149500,69150000,2.7664814
979,chr15,69200962,69201462,2.7203445
980,chr15,69465964,69466464,2.4977622
981,chr15,69468642,69469103,2.7086077
982,chr15,70031705,70032205,2.8197653
983,chr15,70088361,70088861,2.9960613
984,chr15,70094636,70095136,2.5871913
985,chr15,70212148,70212648,2.9266634
986,chr15,70704115,70704615,2.5509624
987,chr15,70757565,70758065,2.565075
988,chr15,70768103,70768603,3.069961
989,chr15,70787883,70788383,2.487885
990,chr15,70800071,70800571,2.8251517
991,chr15,72133193,72133693,2.5562375
992,chr15,72173812,72174312,2.4857163
993,chr15,72722026,72722515,2.483007
994,chr15,75924562,75925062,2.9160233
995,chr15,76398268,76398768,3.0023117
996,chr15,77543279,77543725,2.8324206
997,chr15,78063132,78063632,2.7371483
998,chr15,78880089,78880589,2.3955047
999,chr15,78889008,78889508,2.850185
1000,chr15,81410243,81410663,3.0587502
1001,chr15,82091843,82092343,2.6798887
1002,chr15,82786708,82787208,3.1318433
1003,chr15,83092382,83092882,2.5505624
1004,chr15,88865504,88866004,2.7816439
1005,chr15,89088886,89089147,3.2851117
1006,chr15,89107918,89108418,2.8931658
1007,chr15,89150890,89151390,2.538715
1008,chr15,89307773,89308273,2.5580013
1009,chr15,89315976,89316476,2.825707
1010,chr15,89670632,89671132,2.5431259
1011,chr15,90412738,90413238,2.472658
1012,chr15,90496787,90497287,2.4506445
1013,chr15,90997488,90997988,2.6127837
1014,chr15,96171050,96171550,2.6823711
1015,chr15,98841362,98841862,2.4752817
1016,chr15,98941593,98942093,2.8610854
1017,chr15,99338641,99339141,3.0550747
1018,chr15,99385929,99386318,2.2555628
1019,chr15,100192002,100192502,2.3073814
1020,chr15,100693435,100693935,2.7533965
1021,chr15,101641031,101641531,2.545479
1022,chr16,191770,192270,2.696907
1023,chr16,1675555,1676055,2.6868117
1024,chr16,2874813,2875271,2.6401398
1025,chr16,3031691,3032072,2.87533
1026,chr16,3088389,3088889,2.75849
1027,chr16,3152668,3153107,3.0946813
1028,chr16,3263513,3264013,3.147502
1029,chr16,4218185,4218685,2.755101
1030,chr16,4452592,4453092,2.3768785
1031,chr16,4481556,4481996,2.7218394
1032,chr16,4653977,4654401,2.852818
1033,chr16,4654512,4655012,2.7871554
1034,chr16,11714491,11714991,2.7665324
1035,chr16,11730371,11730871,2.6277344
1036,chr16,11792534,11793034,2.341813
1037,chr16,14961458,14961958,2.495152
1038,chr16,15686251,15686751,2.3631315
1039,chr16,19078931,19079431,2.4713342
1040,chr16,19218350,19218850,2.6423304
1041,chr16,19875206,19875706,2.6102204
1042,chr16,22138973,22139473,2.4693184
1043,chr16,22368410,22368910,2.5379755
1044,chr16,23432225,23432725,2.6033518
1045,chr16,23469736,23470236,2.5029035
1046,chr16,23496889,23497389,2.2673821
1047,chr16,23503997,23504497,2.2388654
1048,chr16,23540338,23540838,2.5020857
1049,chr16,25009719,25010219,2.4276347
1050,chr16,25135444,25135944,2.4397094
1051,chr16,27313304,27313804,3.4284387
1052,chr16,28924480,28924533,3.5062618
1053,chr16,28945513,28945953,2.8667574
1054,chr16,29765363,29765681,2.430243
1055,chr16,29789842,29790342,3.1677167
1056,chr16,29791839,29792339,2.8411622
1057,chr16,29804464,29804964,2.8669581
1058,chr16,30004888,30005177,2.7288404
1059,chr16,30131993,30132493,2.644098
1060,chr16,30401602,30402102,2.4999008
1061,chr16,30741423,30741850,2.4554558
1062,chr16,30796766,30797266,2.3504689
1063,chr16,31710114,31710614,2.2884629
1064,chr16,46632584,46633084,3.4326425
1065,chr16,46797231,46797731,2.3935797
1066,chr16,46895937,46896437,2.1846504
1067,chr16,46979643,46980143,2.2655487
1068,chr16,48603691,48604191,2.600677
1069,chr16,50040506,50041006,2.7264485
1070,chr16,50193594,50194094,2.3812258
1071,chr16,53087132,53087632,2.726576
1072,chr16,53609690,53610190,2.683198
1073,chr16,53689571,53690071,2.6986275
1074,chr16,53991702,53992202,2.7278016
1075,chr16,54002249,54002749,3.1815767
1076,chr16,54927145,54927645,3.5543103
1077,chr16,56400449,56400949,2.901223
1078,chr16,56430729,56431229,2.6672149
1079,chr16,56610274,56610774,2.5381274
1080,chr16,56743762,56744262,2.6424227
1081,chr16,56767021,56767521,2.6172044
1082,chr16,56949248,56949748,2.2666533
1083,chr16,58160709,58161209,2.7898679
1084,chr16,58411690,58412190,2.4820514
1085,chr16,58558580,58559080,2.7223744
1086,chr16,66510834,66511334,2.865356
1087,chr16,66551364,66551864,2.4649603
1088,chr16,67213080,67213580,2.29517
1089,chr16,67357477,67357977,2.6200943
1090,chr16,67364728,67365228,2.753247
1091,chr16,67458970,67459470,2.4387968
1092,chr16,67555675,67556175,2.437474
1093,chr16,67639513,67640013,2.5598216
1094,chr16,67783277,67783777,2.6725998
1095,chr16,67917902,67918402,2.9752784
1096,chr16,68152687,68153187,2.6408815
1097,chr16,68332196,68332696,2.75039
1098,chr16,68473252,68473752,2.812452
1099,chr16,68755414,68755914,2.0968728
1100,chr16,68782713,68783213,2.3956227
1101,chr16,68902314,68902814,2.8679533
1102,chr16,68993716,68994216,2.400812
1103,chr16,69093874,69094374,2.3944356
1104,chr16,69095231,69095731,2.335122
1105,chr16,69099855,69100355,2.52429
1106,chr16,69199381,69199881,2.2237825
1107,chr16,69243482,69243982,2.60197
1108,chr16,69286695,69287195,2.548329
1109,chr16,69293324,69293824,2.584282
1110,chr16,69363189,69363689,2.6349921
1111,chr16,69579786,69580286,2.505741
1112,chr16,70441555,70442055,2.6253743
1113,chr16,70488644,70489144,2.1498125
1114,chr16,70523324,70523824,3.0053072
1115,chr16,71758406,71758906,3.0761468
1116,chr16,72915531,72916031,2.6936884
1117,chr16,74304462,74304962,2.3240557
1118,chr16,74501451,74501951,2.6548133
1119,chr16,74568974,74569474,2.7201529
1120,chr16,74594329,74594829,2.401644
1121,chr16,74623010,74623510,3.5128276
1122,chr16,75042740,75043240,2.467629
1123,chr16,75087145,75087645,2.933251
1124,chr16,75614433,75614933,2.9275684
1125,chr16,80069287,80069787,2.9147682
1126,chr16,80167547,80168047,2.6070716
1127,chr16,83847164,83847664,2.5858417
1128,chr16,87853536,87853538,3.028747
1129,chr16,87853563,87854037,3.0374498
1130,chr16,87872477,87872892,2.6943493
1131,chr16,88294411,88294911,2.776507
1132,chr16,88304357,88304857,2.217361
1133,chr16,88737266,88737766,2.7696667
1134,chr16,88799047,88799547,2.608426
1135,chr16,89322734,89323234,2.5343323
1136,chr17,752642,753142,3.5640078
1137,chr17,2123258,2123758,2.5303557
1138,chr17,2208371,2208871,2.544467
1139,chr17,2210597,2211097,2.35655
1140,chr17,3582851,3583351,2.6349802
1141,chr17,3667834,3668313,3.4464908
1142,chr17,4682220,4682720,2.7761407
1143,chr17,4903521,4904021,2.4141788
1144,chr17,5413760,5414260,2.532455
1145,chr17,5427636,5428136,2.789311
1146,chr17,5430471,5430971,2.742241
1147,chr17,6599338,6599789,2.4196124
1148,chr17,6603729,6603974,2.8399768
1149,chr17,6643494,6643994,2.9829397
1150,chr17,7004740,7005240,2.7399263
1151,chr17,7912937,7913437,2.7130544
1152,chr17,8124578,8125078,3.3060818
1153,chr17,8190046,8190457,3.76498
1154,chr17,8288403,8288896,3.6870985
1155,chr17,8946326,8946826,2.628157
1156,chr17,9729018,9729518,2.8020287
1157,chr17,14004339,14004839,2.7990363
1158,chr17,15352920,15353420,2.8483586
1159,chr17,15501488,15501988,2.6958451
1160,chr17,16171450,16171950,3.0053859
1161,chr17,16201297,16201797,2.0786657
1162,chr17,16202695,16203195,2.9298437
1163,chr17,16328981,16329481,2.7614284
1164,chr17,16329552,16330052,2.7127433
1165,chr17,16396693,16397193,2.61979
1166,chr17,17082884,17083384,2.7538579
1167,chr17,17127862,17128362,2.5966673
1168,chr17,17211492,17211992,2.323476
1169,chr17,17264345,17264845,2.4553676
1170,chr17,17877986,17878468,2.4080205
1171,chr17,18200204,18200704,3.0330834
1172,chr17,18860451,18860951,2.730246
1173,chr17,18921167,18921667,2.1526911
1174,chr17,20955384,20955800,2.758006
1175,chr17,21060392,21060892,2.5828378
1176,chr17,27576791,27577291,2.5565343
1177,chr17,27762161,27762661,2.5045238
1178,chr17,28345277,28345777,2.5102477
1179,chr17,28468821,28469256,2.26976
1180,chr17,28475147,28475647,2.3334067
1181,chr17,28480981,28481481,2.6690297
1182,chr17,28634317,28634817,3.0758963
1183,chr17,28684754,28685254,3.0416474
1184,chr17,28742964,28743464,2.7032306
1185,chr17,28854769,28855269,3.2628932
1186,chr17,28965815,28966066,1.9522146
1187,chr17,29376428,29376928,2.4432373
1188,chr17,30933856,30934356,2.7503676
1189,chr17,31609222,31609722,2.934865
1190,chr17,31674846,31675346,2.5233433
1191,chr17,32141243,32141743,2.674228
1192,chr17,32298866,32299366,2.4020824
1193,chr17,32335434,32335934,2.665532
1194,chr17,32355452,32355952,2.919313
1195,chr17,32445052,32445543,3.1136594
1196,chr17,34291666,34292166,2.554464
1197,chr17,34980958,34981439,3.0073667
1198,chr17,34998151,34998623,2.5205097
1199,chr17,35022430,35022930,2.677556
1200,chr17,35057472,35057972,2.4321191
1201,chr17,35069312,35069812,2.3815956
1202,chr17,35930572,35931048,3.280489
1203,chr17,36550706,36551206,2.7625542
1204,chr17,37259238,37259738,2.5377176
1205,chr17,37568628,37569128,2.5371337
1206,chr17,37661382,37661882,2.6890693
1207,chr17,37724992,37725492,2.6964426
1208,chr17,38584261,38584761,2.4052958
1209,chr17,38790962,38791462,2.291605
1210,chr17,39178424,39178924,2.3763385
1211,chr17,39784741,39785241,2.2842894
1212,chr17,39999023,39999523,2.2937534
1213,chr17,40176509,40177009,2.6527145
1214,chr17,40224696,40225196,2.7213144
1215,chr17,40260879,40261379,2.933103
1216,chr17,40549330,40549734,2.5824568
1217,chr17,41433956,41434456,2.9172668
1218,chr17,41666925,41667425,2.9449563
1219,chr17,41788260,41788760,2.4599228
1220,chr17,42558983,42559483,2.256661
1221,chr17,44624456,44624956,2.4477866
1222,chr17,45087316,45087816,2.2451558
1223,chr17,45156124,45156624,2.7136416
1224,chr17,45158128,45158628,2.7606568
1225,chr17,45307151,45307651,2.3851118
1226,chr17,46108667,46109167,2.393621
1227,chr17,46110145,46110147,2.5534875
1228,chr17,46109647,46110024,2.4500124
1229,chr17,46156895,46157395,2.611795
1230,chr17,46794295,46794795,2.2806568
1231,chr17,47262391,47262891,2.6434712
1232,chr17,47831410,47831886,3.0224457
1233,chr17,48335998,48336498,2.9320846
1234,chr17,48486493,48486993,2.726564
1235,chr17,48636426,48636908,3.1505156
1236,chr17,48836901,48837401,2.322222
1237,chr17,49755710,49756210,2.6055522
1238,chr17,49916837,49917337,2.500646
1239,chr17,50094209,50094662,2.8847136
1240,chr17,50534189,50534689,2.5520897
1241,chr17,50631866,50632366,2.5164673
1242,chr17,55166452,55166939,2.2376792
1243,chr17,55189662,55190162,2.3068392
1244,chr17,55215752,55216252,2.8015141
1245,chr17,55259561,55260061,2.7547638
1246,chr17,56994080,56994580,3.2371461
1247,chr17,57033259,57033759,2.9727154
1248,chr17,57107577,57108077,2.8876772
1249,chr17,57846594,57847094,2.3276706
1250,chr17,57974959,57975459,2.594582
1251,chr17,58112965,58113372,2.7283175
1252,chr17,58178503,58179003,2.360765
1253,chr17,58283505,58284005,3.1674244
1254,chr17,58376118,58376618,2.3513598
1255,chr17,58394472,58394972,2.6538656
1256,chr17,58599140,58599640,2.8840826
1257,chr17,58626882,58627382,2.1722426
1258,chr17,58666690,58667133,2.7663374
1259,chr17,58666633,58666639,2.5781288
1260,chr17,58764240,58764740,2.2340214
1261,chr17,59254660,59255160,2.1656806
1262,chr17,61186957,61187457,2.6516345
1263,chr17,61188153,61188653,2.502505
1264,chr17,61312721,61313221,2.6211543
1265,chr17,61363469,61363969,2.737803
1266,chr17,61399351,61399682,3.6440477
1267,chr17,61399182,61399345,3.7557273
1268,chr17,61490625,61491125,2.5414617
1269,chr17,63432365,63432558,2.4783795
1270,chr17,63613581,63614081,2.4071064
1271,chr17,63714877,63715377,2.8259287
1272,chr17,63987391,63987891,2.311725
1273,chr17,64095501,64096001,2.5616434
1274,chr17,64118463,64118963,2.559832
1275,chr17,64176562,64177062,2.9314585
1276,chr17,64231067,64231567,2.6795995
1277,chr17,65779187,65779687,2.9237418
1278,chr17,67244224,67244724,3.1722627
1279,chr17,68491374,68491874,3.2567344
1280,chr17,68513064,68513564,3.0148091
1281,chr17,68539445,68539945,2.8064497
1282,chr17,68598974,68599474,2.3794227
1283,chr17,68641525,68642025,2.6192822
1284,chr17,72120691,72121191,3.6466331
1285,chr17,72987131,72987631,2.9227333
1286,chr17,73300312,73300812,2.2172956
1287,chr17,74353407,74353907,2.6827292
1288,chr17,74815655,74816155,2.709722
1289,chr17,75681262,75681762,2.380809
1290,chr17,75908144,75908644,2.6568046
1291,chr17,75944148,75944648,2.6505964
1292,chr17,76014122,76014622,2.529831
1293,chr17,76053253,76053753,2.7081435
1294,chr17,76447920,76448420,2.7296486
1295,chr17,76562672,76563172,2.95298
1296,chr17,78169317,78169811,2.4073896
1297,chr17,80866107,80866600,2.372241
1298,chr17,81821654,81822154,2.493498
1299,chr17,82012615,82013115,2.9559352
1300,chr17,82258547,82259047,2.6651618
1301,chr17,83010168,83010668,2.716061
1302,chr18,826184,826684,2.47395
1303,chr18,6221341,6221841,3.033103
1304,chr18,8615642,8616016,2.376043
1305,chr18,9612129,9612629,2.866838
1306,chr18,9899032,9899437,2.364817
1307,chr18,12406395,12406895,2.889699
1308,chr18,13609126,13609626,2.7496037
1309,chr18,23377651,23378151,2.6475828
1310,chr18,23529732,23530232,2.373116
1311,chr18,23550955,23551455,2.8860598
1312,chr18,23627172,23627672,2.563049
1313,chr18,23660018,23660518,2.6977153
1314,chr18,23743694,23744194,2.6466718
1315,chr18,31199404,31199839,2.4601471
1316,chr18,31510342,31510842,2.8440342
1317,chr18,31646341,31646841,2.924172
1318,chr18,31648888,31649388,2.364145
1319,chr18,31661989,31662489,2.4006932
1320,chr18,31678144,31678644,2.711872
1321,chr18,35583087,35583587,3.0639234
1322,chr18,46362493,46362993,2.897934
1323,chr18,46848625,46849125,2.407788
1324,chr18,47772560,47773056,2.8067937
1325,chr18,49747782,49748282,2.598267
1326,chr18,49820371,49820871,2.4988875
1327,chr18,58789259,58789743,2.6539392
1328,chr18,59084108,59084557,2.4649405
1329,chr18,59358468,59358930,2.9068508
1330,chr18,59434235,59434735,2.5528564
1331,chr18,62165485,62165985,2.9611156
1332,chr18,62741220,62741720,2.9311392
1333,chr18,62800314,62800814,2.6026697
1334,chr18,63518390,63518885,2.8740711
1335,chr18,74196039,74196539,2.63477
1336,chr18,74196636,74197136,2.7488308
1337,chr18,74299636,74300136,2.8453438
1338,chr18,74311990,74312490,2.5158029
1339,chr18,77544728,77545228,3.2620575
1340,chr18,79954305,79954805,2.3729181
1341,chr19,480090,480590,2.6317396
1342,chr19,1167868,1168252,2.5146065
1343,chr19,2185227,2185727,2.778315
1344,chr19,3275239,3275739,2.8958077
1345,chr19,3990153,3990605,2.5367055
1346,chr19,5967908,5968338,2.5331063
1347,chr19,6125469,6125969,2.2616484
1348,chr19,6268304,6268804,2.6981392
1349,chr19,6791092,6791592,3.651077
1350,chr19,7551340,7551439,3.546258
1351,chr19,7894811,7895239,2.5373302
1352,chr19,9785898,9786077,4.122559
1353,chr19,10260124,10260624,2.646226
1354,chr19,10416462,10416956,3.7051868
1355,chr19,10952816,10953255,2.7051728
1356,chr19,11597163,11597636,3.352861
1357,chr19,13134548,13135048,2.6600242
1358,chr19,14032206,14032216,3.07226
1359,chr19,16185125,16185557,3.5538266
1360,chr19,18498902,18499402,2.2165253
1361,chr19,18836064,18836564,2.6411285
1362,chr19,18894942,18895442,2.8107061
1363,chr19,18995746,18996246,2.2248764
1364,chr19,19021045,19021545,2.039285
1365,chr19,19138248,19138698,3.4140096
1366,chr19,21685688,21686188,3.0210004
1367,chr19,32976255,32976755,2.5707219
1368,chr19,34270057,34270557,2.1376731
1369,chr19,34459547,34460042,2.3968577
1370,chr19,35352665,35353165,2.5341969
1371,chr19,37653946,37654446,2.5828247
1372,chr19,38388033,38388361,4.262853
1373,chr19,38387861,38387997,4.2350907
1374,chr19,38636726,38637193,2.712608
1375,chr19,38652128,38652628,2.6207533
1376,chr19,38662008,38662508,2.5820107
1377,chr19,38962154,38962416,2.6915169
1378,chr19,39627546,39628046,2.8834863
1379,chr19,40221880,40222380,3.1281667
1380,chr19,40305282,40305782,2.314455
1381,chr19,40433117,40433617,2.7194488
1382,chr19,41362361,41362834,2.817062
1383,chr19,41531438,41531938,3.1246057
1384,chr19,44836409,44836909,2.4042068
1385,chr19,45730843,45731252,3.3364525
1386,chr19,46890499,46890999,2.6914008
1387,chr19,46901978,46902478,3.1202426
1388,chr19,47113504,47114004,3.7361903
1389,chr19,47240940,47241386,2.4513412
1390,chr19,48206416,48206916,2.6556156
1391,chr19,48260048,48260540,3.1503725
1392,chr19,48543283,48543671,2.3652978
1393,chr19,48954612,48954958,3.640833
1394,chr19,48993134,48993634,3.950337
1395,chr19,49329736,49330236,2.5428214
