,0,1,2,3,4,5,WT,negative_control,test
1121,chr10,48885747,48885762,GATA3.Zf..DR4_103,.,+,2.9524455,3.2201958,2.9019592
1122,chr10,48885755,48885770,GATA3.Zf..DR4_103,.,+,2.9508417,3.1508334,2.8887355
1123,chr10,48885763,48885778,GATA3.Zf..DR4_103,.,+,2.9498615,3.1547256,2.8808537
1124,chr10,50374150,50374165,GATA3.Zf..DR4_103,.,-,3.3174195,3.135429,3.3173413
1125,chr10,50555695,50555710,GATA3.Zf..DR4_103,.,-,3.1768644,3.1938972,3.1528149
1126,chr10,50600346,50600361,GATA3.Zf..DR4_103,.,-,2.9128118,3.2786434,2.914698
1127,chr10,51390514,51390529,GATA3.Zf..DR4_103,.,+,3.1238275,3.0336003,3.1344228
1128,chr10,60434478,60434493,GATA3.Zf..DR4_103,.,-,3.0985646,3.1411154,3.0982544
1129,chr10,60446921,60446936,GATA3.Zf..DR4_103,.,+,3.1144469,3.0155625,3.0876293
1130,chr10,60757525,60757540,GATA3.Zf..DR4_103,.,+,3.1264708,3.1821177,3.053943
1131,chr10,62725684,62725699,GATA3.Zf..DR4_103,.,+,3.54598,3.2766101,3.5114388
1132,chr10,69213835,69213850,GATA3.Zf..DR4_103,.,-,3.1514206,3.3498077,3.0652645
1133,chr10,71170990,71171005,GATA3.Zf..DR4_103,.,+,2.9424922,3.316565,2.913487
1134,chr10,71871683,71871698,GATA3.Zf..DR4_103,.,+,3.300769,3.3585136,3.3079453
1135,chr10,72048821,72048836,GATA3.Zf..DR4_103,.,-,3.9704247,3.1413293,3.9553306
1136,chr10,72291467,72291482,GATA3.Zf..DR4_103,.,-,3.017642,3.3599858,3.017055
1137,chr10,72353738,72353753,GATA3.Zf..DR4_103,.,-,4.019968,3.8416533,3.970715
1138,chr10,73586805,73586820,GATA3.Zf..DR4_103,.,-,3.2239447,3.335383,3.2188416
1139,chr10,78482014,78482029,GATA3.Zf..DR4_103,.,-,3.6569047,3.046385,3.5792065
1140,chr10,80662618,80662633,GATA3.Zf..DR4_103,.,-,3.6965725,3.4555774,3.7089562
1141,chr10,80662622,80662637,GATA3.Zf..DR4_103,.,-,3.701821,3.4108968,3.7223687
1142,chr10,80662626,80662641,GATA3.Zf..DR4_103,.,-,3.7050562,3.2535625,3.6975415
1143,chr10,80662630,80662645,GATA3.Zf..DR4_103,.,-,3.7089226,3.4108226,3.6972919
1144,chr10,80662684,80662699,GATA3.Zf..DR4_103,.,-,3.762937,3.3992782,3.7819817
1145,chr10,80662688,80662703,GATA3.Zf..DR4_103,.,-,3.7660208,3.4695735,3.7779229
1146,chr10,80662696,80662711,GATA3.Zf..DR4_103,.,-,3.7728362,3.4251218,3.7898552
1147,chr10,80662704,80662719,GATA3.Zf..DR4_103,.,-,3.7805068,3.3312516,3.8034046
1148,chr10,80662708,80662723,GATA3.Zf..DR4_103,.,-,3.7825596,3.2469018,3.7947063
1149,chr10,80662712,80662727,GATA3.Zf..DR4_103,.,-,3.787075,3.3797982,3.8213475
1150,chr10,80662716,80662731,GATA3.Zf..DR4_103,.,-,3.7917304,3.385837,3.8310668
1151,chr10,84152441,84152456,GATA3.Zf..DR4_103,.,+,3.289527,3.0062711,3.1825984
1152,chr10,84370495,84370510,GATA3.Zf..DR4_103,.,-,2.889141,2.9476094,2.8899148
1153,chr10,90313609,90313624,GATA3.Zf..DR4_103,.,-,3.488063,3.1789784,3.3705227
1154,chr10,90587322,90587337,GATA3.Zf..DR4_103,.,+,3.7593136,3.0492165,3.726345
1155,chr10,90911570,90911585,GATA3.Zf..DR4_103,.,+,3.2898798,3.1782334,3.2948868
1156,chr10,91799935,91799950,GATA3.Zf..DR4_103,.,+,3.5512948,3.2862859,3.5730376
1157,chr10,92240622,92240637,GATA3.Zf..DR4_103,.,+,4.076716,4.531598,4.088122
1158,chr10,93274717,93274732,GATA3.Zf..DR4_103,.,+,3.513918,3.2608066,3.390431
1159,chr10,93274466,93274481,GATA3.Zf..DR4_103,.,-,3.3423207,3.2285283,3.3432517
1160,chr10,94627874,94627889,GATA3.Zf..DR4_103,.,+,3.4496517,2.9986255,3.428035
1161,chr10,95184045,95184060,GATA3.Zf..DR4_103,.,+,3.880589,3.948693,3.9248848
1162,chr10,95300489,95300504,GATA3.Zf..DR4_103,.,+,3.04689,3.2002583,2.9159653
1163,chr10,96271609,96271624,GATA3.Zf..DR4_103,.,-,3.869802,3.0937982,3.761332
1164,chr10,100043430,100043445,GATA3.Zf..DR4_103,.,-,3.0059035,3.1420622,3.0123549
1165,chr10,102151690,102151705,GATA3.Zf..DR4_103,.,-,4.090533,3.8006,4.082836
1166,chr10,102509741,102509756,GATA3.Zf..DR4_103,.,-,3.0294926,3.4984708,3.080452
1167,chr10,103295444,103295459,GATA3.Zf..DR4_103,.,+,3.013544,3.3294082,3.0339677
1168,chr10,103395756,103395771,GATA3.Zf..DR4_103,.,+,3.7473588,4.183326,3.7447655
1169,chr10,104288715,104288730,GATA3.Zf..DR4_103,.,-,3.01518,3.110002,3.033517
1170,chr10,112519555,112519570,GATA3.Zf..DR4_103,.,+,3.5210476,3.0715203,3.5126967
1171,chr10,112950302,112950317,GATA3.Zf..DR4_103,.,-,4.628323,4.17657,4.568921
1172,chr10,114836650,114836665,GATA3.Zf..DR4_103,.,-,2.863107,3.2145565,2.844635
1173,chr10,116538697,116538712,GATA3.Zf..DR4_103,.,-,3.2707949,3.0099773,3.2271702
1174,chr10,116588459,116588474,GATA3.Zf..DR4_103,.,+,3.3063135,3.3183131,3.3174248
1175,chr10,116867187,116867202,GATA3.Zf..DR4_103,.,+,3.4691186,3.2334702,3.401893
1176,chr10,118590408,118590423,GATA3.Zf..DR4_103,.,-,3.2482023,3.1216693,3.3126035
1177,chr10,119101878,119101893,GATA3.Zf..DR4_103,.,-,3.0266864,3.4090858,3.0502687
1178,chr10,125029679,125029694,GATA3.Zf..DR4_103,.,+,3.3147192,3.4772954,3.3251374
1179,chr10,125160561,125160576,GATA3.Zf..DR4_103,.,-,4.19676,4.509401,4.2378592
1180,chr10,125719649,125719664,GATA3.Zf..DR4_103,.,+,5.1029043,4.6477804,5.0211287
1181,chr10,130934946,130934961,GATA3.Zf..DR4_103,.,-,3.9954472,3.1578624,4.0246706
1182,chr11,240496,240511,GATA3.Zf..DR4_103,.,-,2.949367,3.246322,2.9213083
1183,chr11,3855960,3855975,GATA3.Zf..DR4_103,.,-,4.005164,4.152319,3.916692
1184,chr11,4822362,4822377,GATA3.Zf..DR4_103,.,-,2.9656646,3.2650077,2.9560895
1185,chr11,5684842,5684857,GATA3.Zf..DR4_103,.,+,3.7361307,3.5919814,3.6854453
1186,chr11,6536763,6536778,GATA3.Zf..DR4_103,.,-,2.9462101,3.0487113,2.9533849
1187,chr11,7457596,7457611,GATA3.Zf..DR4_103,.,-,3.044864,3.112305,3.0607345
1188,chr11,10282209,10282224,GATA3.Zf..DR4_103,.,-,2.9094834,2.929417,2.9138036
1189,chr11,10323120,10323135,GATA3.Zf..DR4_103,.,+,3.8011816,3.2673163,3.7780967
1190,chr11,10900271,10900286,GATA3.Zf..DR4_103,.,+,3.6153576,3.2314014,3.5938163
1191,chr11,12233571,12233586,GATA3.Zf..DR4_103,.,+,3.6224167,3.0853775,3.5658364
1192,chr11,12889166,12889181,GATA3.Zf..DR4_103,.,-,3.4900649,3.2226284,3.5251458
1193,chr11,13012646,13012661,GATA3.Zf..DR4_103,.,+,3.444528,3.2971222,3.42304
1194,chr11,13440373,13440388,GATA3.Zf..DR4_103,.,+,3.6353455,2.998271,3.5881622
1195,chr11,14388333,14388348,GATA3.Zf..DR4_103,.,+,3.1090102,3.0690246,3.137404
1196,chr11,14443841,14443856,GATA3.Zf..DR4_103,.,-,3.3401668,3.2117705,3.2482872
1197,chr11,16747138,16747153,GATA3.Zf..DR4_103,.,-,3.0585432,3.0631714,3.083129
1198,chr11,17209382,17209397,GATA3.Zf..DR4_103,.,-,3.3045962,3.4604142,3.260521
1199,chr11,19374255,19374270,GATA3.Zf..DR4_103,.,-,3.5065184,3.0442197,3.4522126
1200,chr11,26220007,26220022,GATA3.Zf..DR4_103,.,-,3.1260214,3.1114354,2.9580624
1201,chr11,27201869,27201884,GATA3.Zf..DR4_103,.,-,3.7191536,3.1878982,3.7262714
1202,chr11,28740498,28740513,GATA3.Zf..DR4_103,.,+,3.4249325,3.0135083,3.3038437
1203,chr11,30009333,30009348,GATA3.Zf..DR4_103,.,-,3.2576015,3.0432606,3.14579
1204,chr11,31532262,31532277,GATA3.Zf..DR4_103,.,+,3.3715892,3.1714425,3.2609067
1205,chr11,33774720,33774735,GATA3.Zf..DR4_103,.,-,4.555204,4.1025114,4.553181
1206,chr11,34307362,34307377,GATA3.Zf..DR4_103,.,-,3.194011,3.500492,3.2003894
1207,chr11,34621145,34621160,GATA3.Zf..DR4_103,.,+,3.5998816,3.0654619,3.6149623
1208,chr11,35157321,35157336,GATA3.Zf..DR4_103,.,-,2.873385,3.2455292,2.8839002
1209,chr11,35157325,35157340,GATA3.Zf..DR4_103,.,-,2.876653,3.1800883,2.8859046
1210,chr11,35157329,35157344,GATA3.Zf..DR4_103,.,-,2.8791304,3.131373,2.8906493
1211,chr11,35157333,35157348,GATA3.Zf..DR4_103,.,-,2.8813875,3.0782547,2.8909876
1212,chr11,35157337,35157352,GATA3.Zf..DR4_103,.,-,2.885068,3.1105828,2.9036589
1213,chr11,35157341,35157356,GATA3.Zf..DR4_103,.,-,2.8879035,3.171187,2.90126
1214,chr11,35157345,35157360,GATA3.Zf..DR4_103,.,-,2.8904147,3.1037955,2.8991122
1215,chr11,35157349,35157364,GATA3.Zf..DR4_103,.,-,2.8923047,3.0694678,2.907
1216,chr11,35157353,35157368,GATA3.Zf..DR4_103,.,-,2.8961735,3.1130705,2.9019446
1217,chr11,35630266,35630281,GATA3.Zf..DR4_103,.,+,3.868028,3.2512841,3.8246574
1218,chr11,35950366,35950381,GATA3.Zf..DR4_103,.,+,3.485268,3.291071,3.4590404
1219,chr11,36035060,36035075,GATA3.Zf..DR4_103,.,-,3.1090543,3.2434745,3.10391
1220,chr11,36214514,36214529,GATA3.Zf..DR4_103,.,-,3.21306,3.1932032,3.2059655
1221,chr11,36272168,36272183,GATA3.Zf..DR4_103,.,+,3.6693404,3.1841035,3.561494
1222,chr11,42245245,42245260,GATA3.Zf..DR4_103,.,-,3.2961128,3.0394843,3.1846051
1223,chr11,42245835,42245850,GATA3.Zf..DR4_103,.,+,3.3767705,3.0673225,3.0934155
1224,chr11,42561180,42561195,GATA3.Zf..DR4_103,.,-,3.3369725,3.1887274,3.3097084
1225,chr11,44177015,44177030,GATA3.Zf..DR4_103,.,-,2.923136,3.084914,2.8539205
1226,chr11,45969032,45969047,GATA3.Zf..DR4_103,.,-,3.1078186,3.1928127,2.8544586
1227,chr11,46015896,46015911,GATA3.Zf..DR4_103,.,-,3.05279,3.1335442,3.0697384
1228,chr11,46015900,46015915,GATA3.Zf..DR4_103,.,-,3.0537286,3.1160939,3.0658088
1229,chr11,46015904,46015919,GATA3.Zf..DR4_103,.,-,3.054369,3.1204886,3.0799503
1230,chr11,46015908,46015923,GATA3.Zf..DR4_103,.,-,3.055041,3.0466535,3.0764291
1231,chr11,46015912,46015927,GATA3.Zf..DR4_103,.,-,3.0561903,3.1270552,3.096418
1232,chr11,46015916,46015931,GATA3.Zf..DR4_103,.,-,3.057896,3.0566928,3.0788894
1233,chr11,46015920,46015935,GATA3.Zf..DR4_103,.,-,3.0598478,3.1472054,3.0691514
1234,chr11,47856502,47856517,GATA3.Zf..DR4_103,.,+,3.095424,3.4157753,3.0765834
1235,chr11,47869395,47869410,GATA3.Zf..DR4_103,.,+,3.100345,3.262155,3.128114
1236,chr11,61962097,61962112,GATA3.Zf..DR4_103,.,+,2.9743335,3.1660619,3.0034313
1237,chr11,62342219,62342234,GATA3.Zf..DR4_103,.,+,3.4884534,3.4353821,3.461965
1238,chr11,65427351,65427366,GATA3.Zf..DR4_103,.,+,3.037766,3.3107853,2.9870305
1239,chr11,67312792,67312807,GATA3.Zf..DR4_103,.,-,3.6924303,3.2942166,3.7364266
1240,chr11,67463497,67463512,GATA3.Zf..DR4_103,.,+,3.8222375,3.4094949,3.7976737
1241,chr11,67464681,67464696,GATA3.Zf..DR4_103,.,+,4.317862,3.513214,4.1921077
1242,chr11,68832986,68833001,GATA3.Zf..DR4_103,.,-,3.0549884,3.2002747,3.007485
1243,chr11,73567230,73567245,GATA3.Zf..DR4_103,.,+,3.387854,3.1671007,3.2693887
1244,chr11,74726793,74726808,GATA3.Zf..DR4_103,.,+,3.3058176,3.1505804,3.2943215
1245,chr11,75925352,75925367,GATA3.Zf..DR4_103,.,-,3.2710192,3.1356168,3.2627435
1246,chr11,78080137,78080152,GATA3.Zf..DR4_103,.,-,4.2938666,4.20114,4.292472
1247,chr11,78406896,78406911,GATA3.Zf..DR4_103,.,+,3.119358,3.0580044,3.1355977
1248,chr11,78907876,78907891,GATA3.Zf..DR4_103,.,-,3.5029964,3.2039828,3.4591038
1249,chr11,80689431,80689446,GATA3.Zf..DR4_103,.,+,3.37798,3.2010975,3.3497682
1250,chr11,82864328,82864343,GATA3.Zf..DR4_103,.,+,3.2850199,3.2578487,3.3286986
1251,chr11,83774167,83774182,GATA3.Zf..DR4_103,.,-,3.5935557,3.172163,3.566367
1252,chr11,85665347,85665362,GATA3.Zf..DR4_103,.,-,4.2611194,4.393485,4.2606983
1253,chr11,86218420,86218435,GATA3.Zf..DR4_103,.,+,3.6051462,3.2713265,3.6424146
1254,chr11,86592983,86592998,GATA3.Zf..DR4_103,.,-,3.604305,3.1922543,3.5802426
1255,chr11,91731160,91731175,GATA3.Zf..DR4_103,.,+,3.5157752,3.040031,3.5292706
1256,chr11,95836066,95836081,GATA3.Zf..DR4_103,.,-,3.4490867,2.9938884,3.447909
1257,chr11,96272929,96272944,GATA3.Zf..DR4_103,.,-,2.9619384,3.0385354,2.9886618
1258,chr11,96487642,96487657,GATA3.Zf..DR4_103,.,+,3.0268679,3.1925862,3.0033379
1259,chr11,98710944,98710959,GATA3.Zf..DR4_103,.,-,3.100791,3.042006,3.0912204
1260,chr11,102306274,102306289,GATA3.Zf..DR4_103,.,-,3.6990457,3.1822927,3.6494803
1261,chr11,102643599,102643614,GATA3.Zf..DR4_103,.,+,3.1199863,3.23326,2.9556947
1262,chr11,102643289,102643304,GATA3.Zf..DR4_103,.,-,2.991288,3.0400276,3.013632
1263,chr11,107710215,107710230,GATA3.Zf..DR4_103,.,+,3.3815565,3.0241065,3.352932
1264,chr11,107840884,107840899,GATA3.Zf..DR4_103,.,-,3.6895087,3.2506938,3.4463909
1265,chr11,110357012,110357027,GATA3.Zf..DR4_103,.,+,3.1885214,3.4340992,3.1702275
1266,chr11,110445738,110445753,GATA3.Zf..DR4_103,.,-,3.5255935,3.3207493,3.5470176
1267,chr11,111575885,111575900,GATA3.Zf..DR4_103,.,-,3.2088656,3.1760798,3.1587005
1268,chr11,112437412,112437427,GATA3.Zf..DR4_103,.,+,3.3000798,2.982868,3.2948055
1269,chr11,114011201,114011216,GATA3.Zf..DR4_103,.,-,2.978366,3.1347148,3.0293565
1270,chr11,114179564,114179579,GATA3.Zf..DR4_103,.,-,3.2523003,3.0230536,3.2227433
1271,chr11,114243738,114243753,GATA3.Zf..DR4_103,.,+,3.5619154,3.1376395,3.578263
1272,chr11,114562860,114562875,GATA3.Zf..DR4_103,.,+,3.7772648,3.0980637,3.7825227
1273,chr11,118933651,118933666,GATA3.Zf..DR4_103,.,-,3.2705646,3.55265,3.2106004
1274,chr11,120304980,120304995,GATA3.Zf..DR4_103,.,-,3.4830139,3.2901893,3.4987323
1275,chr11,120715188,120715203,GATA3.Zf..DR4_103,.,-,3.1100888,3.2853656,3.0849435
1276,chr11,121049149,121049164,GATA3.Zf..DR4_103,.,+,3.4038067,2.9924235,3.414575
1277,chr11,123266394,123266409,GATA3.Zf..DR4_103,.,-,3.1305258,3.3195636,3.1465924
1278,chr11,124195183,124195198,GATA3.Zf..DR4_103,.,+,3.8887386,3.2186284,3.8704371
1279,chr11,124624332,124624347,GATA3.Zf..DR4_103,.,+,3.2237527,3.1711059,3.1684897
1280,chr11,125111884,125111899,GATA3.Zf..DR4_103,.,-,4.743541,3.7176197,4.7598033
1281,chr11,125148750,125148765,GATA3.Zf..DR4_103,.,-,3.2602818,3.3332753,3.1712673
1282,chr11,126061962,126061977,GATA3.Zf..DR4_103,.,+,3.1874578,4.384906,3.2481759
1283,chr11,130898044,130898059,GATA3.Zf..DR4_103,.,-,3.450454,3.3450177,3.495235
1284,chr11,134779342,134779357,GATA3.Zf..DR4_103,.,+,3.5630307,3.118611,3.4167793
1285,chr11,134779552,134779567,GATA3.Zf..DR4_103,.,+,3.5474029,3.1528652,3.5697472
1286,chr12,488009,488024,GATA3.Zf..DR4_103,.,+,3.2860274,3.1742244,3.2030976
1287,chr12,845937,845952,GATA3.Zf..DR4_103,.,+,3.292704,3.3408546,3.1136825
1288,chr12,1083871,1083886,GATA3.Zf..DR4_103,.,-,3.1954672,3.2063727,3.2022376
1289,chr12,4506787,4506802,GATA3.Zf..DR4_103,.,+,3.2511966,3.2267356,3.2873497
1290,chr12,6216242,6216257,GATA3.Zf..DR4_103,.,-,3.6729476,3.1704516,3.63479
1291,chr12,6778218,6778233,GATA3.Zf..DR4_103,.,-,3.332554,3.3686428,3.3488832
1292,chr12,7994663,7994678,GATA3.Zf..DR4_103,.,-,4.002587,3.3515205,4.0126276
1293,chr12,8035632,8035647,GATA3.Zf..DR4_103,.,-,3.2222877,3.118544,3.2764454
1294,chr12,9810988,9811003,GATA3.Zf..DR4_103,.,+,2.9882252,3.059108,3.0002131
1295,chr12,10220626,10220641,GATA3.Zf..DR4_103,.,+,3.5461118,3.1845593,3.492894
1296,chr12,14770140,14770155,GATA3.Zf..DR4_103,.,-,4.786696,4.591498,4.797738
1297,chr12,18243110,18243125,GATA3.Zf..DR4_103,.,+,3.6117117,3.003043,3.5987415
1298,chr12,20701369,20701384,GATA3.Zf..DR4_103,.,-,3.103824,3.0918207,3.1283054
1299,chr12,21444348,21444363,GATA3.Zf..DR4_103,.,+,3.2053857,3.0302458,3.144392
1300,chr12,21680772,21680787,GATA3.Zf..DR4_103,.,-,3.4725919,3.5984635,3.4535854
1301,chr12,26056383,26056398,GATA3.Zf..DR4_103,.,-,3.2121027,3.1897483,3.2169006
1302,chr12,27179826,27179841,GATA3.Zf..DR4_103,.,+,3.5355468,3.1481018,3.5315228
1303,chr12,27710593,27710608,GATA3.Zf..DR4_103,.,-,4.1755157,4.27448,4.1123133
1304,chr12,28498432,28498447,GATA3.Zf..DR4_103,.,-,3.3803823,3.0586488,3.2731762
1305,chr12,28498442,28498457,GATA3.Zf..DR4_103,.,-,3.374929,3.0944235,3.3531883
1306,chr12,31317727,31317742,GATA3.Zf..DR4_103,.,+,3.0930936,3.1593683,3.1135085
1307,chr12,32271507,32271522,GATA3.Zf..DR4_103,.,+,3.0599508,3.035855,3.0399518
1308,chr12,45232144,45232159,GATA3.Zf..DR4_103,.,+,3.6652236,3.094415,3.5775483
1309,chr12,45296226,45296241,GATA3.Zf..DR4_103,.,+,3.0609803,3.3310654,3.0515046
1310,chr12,45296366,45296381,GATA3.Zf..DR4_103,.,-,3.1788652,3.2263916,3.1117475
1311,chr12,45547229,45547244,GATA3.Zf..DR4_103,.,-,3.0826616,3.218573,3.1031187
1312,chr12,46373009,46373024,GATA3.Zf..DR4_103,.,+,4.4607606,4.655555,4.4581056
1313,chr12,46650810,46650825,GATA3.Zf..DR4_103,.,+,3.324388,3.1275194,3.2103887
1314,chr12,47004749,47004764,GATA3.Zf..DR4_103,.,-,3.2946467,3.3165703,3.2072177
1315,chr12,47393398,47393413,GATA3.Zf..DR4_103,.,+,3.256617,3.193879,3.2537205
1316,chr12,49301926,49301941,GATA3.Zf..DR4_103,.,+,3.5008795,3.1227734,3.3682995
1317,chr12,49757899,49757914,GATA3.Zf..DR4_103,.,-,3.272121,3.3492317,3.2943833
1318,chr12,50224636,50224651,GATA3.Zf..DR4_103,.,-,3.5612733,3.3919692,3.5450115
1319,chr12,51416056,51416071,GATA3.Zf..DR4_103,.,-,3.3827918,3.2162526,3.376677
1320,chr12,51918339,51918354,GATA3.Zf..DR4_103,.,-,3.1474628,3.058736,3.1945844
1321,chr12,52215935,52215950,GATA3.Zf..DR4_103,.,+,3.3788855,3.3582313,3.3975735
1322,chr12,52552044,52552059,GATA3.Zf..DR4_103,.,+,3.590436,3.1011715,3.6156402
1323,chr12,52740774,52740789,GATA3.Zf..DR4_103,.,-,3.2290688,3.252439,3.2579224
1324,chr12,52865640,52865655,GATA3.Zf..DR4_103,.,+,2.9808567,3.312059,2.986259
1325,chr12,53268023,53268038,GATA3.Zf..DR4_103,.,+,4.342634,4.18344,4.3113074
1326,chr12,53500308,53500323,GATA3.Zf..DR4_103,.,+,3.9832826,4.0731797,3.948138
1327,chr12,53696334,53696349,GATA3.Zf..DR4_103,.,-,4.0821905,3.8927505,4.126453
1328,chr12,53827648,53827663,GATA3.Zf..DR4_103,.,-,2.663159,3.1562057,2.6240551
1329,chr12,54189145,54189160,GATA3.Zf..DR4_103,.,-,4.19482,3.5726376,4.229546
1330,chr12,56029311,56029326,GATA3.Zf..DR4_103,.,+,3.4962578,3.1965435,3.4637837
1331,chr12,57329325,57329340,GATA3.Zf..DR4_103,.,+,3.1563978,3.2344947,3.0315962
1332,chr12,57377296,57377311,GATA3.Zf..DR4_103,.,+,3.6509478,3.1481433,3.5288017
1333,chr12,59365303,59365318,GATA3.Zf..DR4_103,.,+,3.6085196,3.046821,3.504496
1334,chr12,59503651,59503666,GATA3.Zf..DR4_103,.,-,3.0337064,3.0878837,3.0397508
1335,chr12,60070819,60070834,GATA3.Zf..DR4_103,.,-,3.229427,3.124383,3.2405522
1336,chr12,62640341,62640356,GATA3.Zf..DR4_103,.,-,3.269921,3.439196,3.2439003
1337,chr12,63038801,63038816,GATA3.Zf..DR4_103,.,+,3.559776,3.1298442,3.5593402
1338,chr12,64429104,64429119,GATA3.Zf..DR4_103,.,+,3.0509639,3.1804292,3.0910833
1339,chr12,67593019,67593034,GATA3.Zf..DR4_103,.,-,3.6925979,2.936454,3.6996124
1340,chr12,68666533,68666548,GATA3.Zf..DR4_103,.,-,2.9410396,3.061269,2.9508064
1341,chr12,71672043,71672058,GATA3.Zf..DR4_103,.,+,3.0118713,3.079465,2.9016557
1342,chr12,76420403,76420418,GATA3.Zf..DR4_103,.,+,3.246869,3.0775683,3.2595494
1343,chr12,76420415,76420430,GATA3.Zf..DR4_103,.,+,3.2443311,2.936545,3.1917534
1344,chr12,78399013,78399028,GATA3.Zf..DR4_103,.,-,3.242297,3.0923028,3.1150444
1345,chr12,79614981,79614996,GATA3.Zf..DR4_103,.,+,3.4015086,3.2265809,3.3795648
1346,chr12,85036068,85036083,GATA3.Zf..DR4_103,.,+,3.3526757,3.2856593,3.3531837
1347,chr12,91779072,91779087,GATA3.Zf..DR4_103,.,+,3.8746948,3.0786414,3.9017017
1348,chr12,91986363,91986378,GATA3.Zf..DR4_103,.,-,3.0958424,3.103349,3.0626702
1349,chr12,93625143,93625158,GATA3.Zf..DR4_103,.,-,3.6614907,3.3366332,3.608806
1350,chr12,93922601,93922616,GATA3.Zf..DR4_103,.,-,3.379183,3.1370487,3.3592198
1351,chr12,93922634,93922649,GATA3.Zf..DR4_103,.,-,3.3786569,3.03563,3.3141754
1352,chr12,95282225,95282240,GATA3.Zf..DR4_103,.,+,3.5010877,3.242466,3.4875648
1353,chr12,95774244,95774259,GATA3.Zf..DR4_103,.,-,3.2033744,3.2012272,3.1942837
1354,chr12,97572602,97572617,GATA3.Zf..DR4_103,.,-,3.2788532,3.0181553,3.217441
1355,chr12,103667768,103667783,GATA3.Zf..DR4_103,.,+,3.0499818,3.0750558,3.05907
1356,chr12,104792653,104792668,GATA3.Zf..DR4_103,.,+,3.6919036,3.2171988,3.6690469
1357,chr12,105312219,105312234,GATA3.Zf..DR4_103,.,+,3.248945,3.1676586,3.258728
1358,chr12,105353290,105353305,GATA3.Zf..DR4_103,.,-,3.4998055,3.00318,3.3824763
1359,chr12,106029779,106029794,GATA3.Zf..DR4_103,.,+,3.3933046,3.1643054,3.2983353
1360,chr12,106029787,106029802,GATA3.Zf..DR4_103,.,+,3.3973389,3.1242962,3.3535476
1361,chr12,106029800,106029815,GATA3.Zf..DR4_103,.,+,3.4035213,3.1558785,3.3349807
1362,chr12,106029808,106029823,GATA3.Zf..DR4_103,.,+,3.4072516,3.1650434,3.3360436
1363,chr12,106029646,106029661,GATA3.Zf..DR4_103,.,-,3.3140311,3.0865664,3.3558547
1364,chr12,109154502,109154517,GATA3.Zf..DR4_103,.,-,4.4339166,4.1754937,4.4147506
1365,chr12,113312767,113312782,GATA3.Zf..DR4_103,.,-,3.0527978,3.2217872,3.0739071
1366,chr12,114911603,114911618,GATA3.Zf..DR4_103,.,-,3.0410688,3.073153,3.081037
1367,chr12,116288202,116288217,GATA3.Zf..DR4_103,.,+,3.5158777,3.2754028,3.4870315
1368,chr12,116288057,116288072,GATA3.Zf..DR4_103,.,-,3.5539966,3.4838498,3.5534701
1369,chr12,116709163,116709178,GATA3.Zf..DR4_103,.,-,3.7616425,3.6492107,3.8179188
1370,chr12,119115333,119115348,GATA3.Zf..DR4_103,.,+,3.3987684,3.2686837,3.3882046
1371,chr12,120182407,120182422,GATA3.Zf..DR4_103,.,-,3.3797755,3.2748284,3.3056061
1372,chr12,121026401,121026416,GATA3.Zf..DR4_103,.,+,3.260978,3.1244018,3.1247776
1373,chr12,122871394,122871409,GATA3.Zf..DR4_103,.,+,3.657638,3.5655506,3.715543
1374,chr12,132046391,132046406,GATA3.Zf..DR4_103,.,+,3.8132842,3.77171,3.755148
1375,chr13,23722630,23722645,GATA3.Zf..DR4_103,.,-,3.221619,3.3494973,3.1596797
1376,chr13,25116378,25116393,GATA3.Zf..DR4_103,.,+,3.632064,3.4181373,3.6289742
1377,chr13,26930375,26930390,GATA3.Zf..DR4_103,.,-,4.0873117,3.4787269,4.114774
1378,chr13,30072411,30072426,GATA3.Zf..DR4_103,.,-,3.6152425,3.2396019,3.5999331
1379,chr13,30673234,30673249,GATA3.Zf..DR4_103,.,-,3.354906,4.0977616,3.2985668
1380,chr13,31793335,31793350,GATA3.Zf..DR4_103,.,+,3.1306458,3.0296338,3.1364965
1381,chr13,31970931,31970946,GATA3.Zf..DR4_103,.,+,3.4345033,3.143424,3.3939068
1382,chr13,34700192,34700207,GATA3.Zf..DR4_103,.,-,3.3516638,3.0408301,3.3456814
1383,chr13,35630894,35630909,GATA3.Zf..DR4_103,.,+,3.3985987,3.137814,3.3994148
1384,chr13,42284162,42284177,GATA3.Zf..DR4_103,.,+,3.5289855,3.1399322,3.4320462
1385,chr13,43544303,43544318,GATA3.Zf..DR4_103,.,-,3.7388558,3.237508,3.6267276
1386,chr13,45329900,45329915,GATA3.Zf..DR4_103,.,-,3.0524428,3.4386292,3.0096068
1387,chr13,45528107,45528122,GATA3.Zf..DR4_103,.,+,3.3219042,3.0836396,3.3142312
1388,chr13,49401449,49401464,GATA3.Zf..DR4_103,.,-,3.7068336,3.182124,3.7029488
1389,chr13,49597532,49597547,GATA3.Zf..DR4_103,.,+,3.7673092,3.3587997,3.773967
1390,chr13,51125812,51125827,GATA3.Zf..DR4_103,.,-,3.2079077,3.195264,3.2661412
1391,chr13,53150876,53150891,GATA3.Zf..DR4_103,.,+,3.4706678,3.151813,3.4945018
1392,chr13,59946474,59946489,GATA3.Zf..DR4_103,.,+,3.025392,3.1364117,3.0238845
