seqnames,start,end,width,strand,score,regulon_tf,count
chr2,174146283,174146293,10,-,8.78337781667537,GATA6,0.032161772
chr2,174146288,174146298,10,-,9.26782869839405,GATA6,0.03131306
chr2,174377167,174377177,10,-,9.35168349292012,GATA6,0.032716155
chr2,175312324,175312334,10,-,8.78337781667537,GATA6,0.032988556
chr2,175954892,175954902,10,-,9.26782869839405,GATA6,0.022512643
chr2,176181031,176181041,10,-,8.94419809040273,GATA6,0.04678881
chr2,176392919,176392929,10,+,9.45343906541239,GATA6,0.038575016
chr2,176704307,176704317,10,+,8.7865251354479,GATA6,0.038877103
chr2,176758800,176758810,10,+,9.04508628564702,GATA6,0.028826019
chr2,176913999,176914009,10,+,9.66864090041034,GATA6,0.021729713
chr2,177149223,177149233,10,+,9.35168349292012,GATA6,0.019509396
chr2,177242377,177242387,10,+,8.94419809040273,GATA6,0.03642916
chr2,177286322,177286332,10,-,8.83827606211687,GATA6,0.0146512035
chr2,177637188,177637198,10,-,8.86077390540304,GATA6,0.020711318
chr2,177660621,177660631,10,-,9.53729385993846,GATA6,0.045919538
chr2,177742051,177742061,10,-,9.09400899905463,GATA6,0.04309326
chr2,178117880,178117890,10,+,8.86077390540304,GATA6,0.03627185
chr2,178388580,178388590,10,+,9.59527878678883,GATA6,0.036316607
chr2,178910006,178910016,10,-,9.59527878678883,GATA6,0.034157038
chr2,179358370,179358380,10,-,8.91787217591979,GATA6,0.043724842
chr2,179446974,179446984,10,-,8.94419809040273,GATA6,0.051903676
chr2,179787707,179787717,10,+,8.9042321762427,GATA6,0.058574013
chr2,179848290,179848300,10,-,9.45343906541239,GATA6,0.051588416
chr2,180001974,180001984,10,+,9.09400899905463,GATA6,0.025686065
chr2,180258303,180258313,10,-,9.27832137929861,GATA6,0.03355407
chr2,180312417,180312427,10,-,9.03459360474247,GATA6,0.030902434
chr2,180910653,180910663,10,-,8.96863749061663,GATA6,0.023598664
chr2,180935166,180935176,10,+,8.94419809040273,GATA6,0.03035996
chr2,181203663,181203673,10,-,8.78741179178153,GATA6,0.0477057
chr2,181752437,181752447,10,+,8.85673993029688,GATA6,0.044507276
chr2,181814212,181814222,10,-,8.78337781667537,GATA6,0.039232068
chr2,182004850,182004860,10,-,8.78337781667537,GATA6,0.013433566
chr2,182079316,182079326,10,-,8.71096299675114,GATA6,0.05105283
chr2,182784574,182784584,10,-,8.77288513577081,GATA6,0.026644057
chr2,182884791,182884801,10,+,9.35168349292012,GATA6,0.030947745
chr2,182900313,182900323,10,-,9.27961936607297,GATA6,0.043059718
chr2,183006118,183006128,10,-,9.32711161201878,GATA6,0.044306945
chr2,183027382,183027392,10,+,9.35168349292012,GATA6,0.018853292
chr2,183735697,183735707,10,+,9.01015420452856,GATA6,0.035709534
chr2,183997395,183997405,10,-,8.91787217591979,GATA6,0.017539589
chr2,184392039,184392049,10,+,9.66864090041034,GATA6,0.045221727
chr2,184799725,184799735,10,-,9.27961936607297,GATA6,0.038904745
chr2,184836870,184836880,10,+,9.53729385993846,GATA6,0.024493378
chr2,186141286,186141296,10,+,9.53729385993846,GATA6,0.021975385
chr2,186467588,186467598,10,-,9.58478610588427,GATA6,0.032178584
chr2,186532976,186532986,10,-,8.73041247690328,GATA6,0.026396569
chr2,186591083,186591093,10,+,9.53729385993846,GATA6,0.013371579
chr2,187138216,187138226,10,+,9.53729385993846,GATA6,0.014371323
chr2,187468610,187468620,10,-,8.91787217591979,GATA6,0.04016659
chr2,187527782,187527792,10,+,9.66864090041034,GATA6,0.029211855
chr2,187716377,187716387,10,+,9.35168349292012,GATA6,0.036883272
chr2,187853727,187853737,10,-,8.83401738139372,GATA6,0.0623682
chr2,188281126,188281136,10,-,9.11844839926854,GATA6,0.030661799
chr2,188327238,188327248,10,-,9.01015420452856,GATA6,0.03607918
chr2,188333527,188333537,10,+,9.27832137929861,GATA6,0.023127947
chr2,188488877,188488887,10,-,9.09400899905463,GATA6,0.037048664
chr2,188529854,188529864,10,+,9.20625725245145,GATA6,0.03927089
chr2,188975826,188975836,10,+,9.27961936607297,GATA6,0.042236105
chr2,189002211,189002221,10,-,9.35168349292012,GATA6,0.019909786
chr2,189365630,189365640,10,+,8.71316302182639,GATA6,0.022327026
chr2,189465633,189465643,10,-,8.77691911087697,GATA6,0.069761425
chr2,189520267,189520277,10,-,9.11844839926854,GATA6,0.011036125
chr2,189635572,189635582,10,+,9.35168349292012,GATA6,0.03486453
chr2,189639105,189639115,10,+,9.35168349292012,GATA6,0.040129043
chr2,189639253,189639263,10,+,8.91472485714725,GATA6,0.011475332
chr2,189661214,189661224,10,-,8.96863749061663,GATA6,0.014553931
chr2,189772661,189772671,10,-,9.66864090041034,GATA6,0.025290016
chr2,190169939,190169949,10,-,9.26782869839405,GATA6,0.03375915
chr2,190579780,190579790,10,+,8.98808697076877,GATA6,0.030591384
chr2,190663689,190663699,10,+,9.03459360474247,GATA6,0.012835434
chr2,190947385,190947395,10,-,9.26782869839405,GATA6,0.024932161
chr2,191015198,191015208,10,+,8.78741179178153,GATA6,0.017163977
chr2,191249706,191249716,10,-,9.26782869839405,GATA6,0.041971177
chr2,191251449,191251459,10,-,8.83401738139372,GATA6,0.05774162
chr2,191263250,191263260,10,+,9.59527878678883,GATA6,0.059135344
chr2,191878132,191878142,10,+,8.91787217591979,GATA6,0.02790566
chr2,191932532,191932542,10,+,8.9042321762427,GATA6,0.043107532
chr2,191961715,191961725,10,+,9.01015420452856,GATA6,0.07677769
chr2,191961720,191961730,10,+,8.83827606211687,GATA6,0.07834851
chr2,192008958,192008968,10,-,9.35168349292012,GATA6,0.02057038
chr2,192009223,192009233,10,-,8.7865251354479,GATA6,0.03474411
chr2,192032330,192032340,10,-,9.02064688543312,GATA6,0.032798894
chr2,193233351,193233361,10,+,9.01015420452856,GATA6,0.0062425686
chr2,195027700,195027710,10,+,9.27961936607297,GATA6,0.021689313
chr2,195027678,195027688,10,-,9.11844839926854,GATA6,0.046929047
chr2,195270541,195270551,10,-,9.66864090041034,GATA6,0.0370696
chr2,195342254,195342264,10,+,9.35168349292012,GATA6,0.020170497
chr2,195487212,195487222,10,-,8.77691911087697,GATA6,0.03196714
chr2,195683340,195683350,10,-,9.41096640654485,GATA6,0.018510446
chr2,196239838,196239848,10,+,8.94419809040273,GATA6,0.04198192
chr2,196259919,196259929,10,+,8.7865251354479,GATA6,0.017876599
chr2,196259758,196259768,10,-,8.9042321762427,GATA6,0.016909014
chr2,196291258,196291268,10,+,9.41096640654485,GATA6,0.03458495
chr2,197148108,197148118,10,-,8.98808697076877,GATA6,0.020520596
chr2,197160004,197160014,10,+,9.03459360474247,GATA6,0.036500994
chr2,197160018,197160028,10,+,8.83827606211687,GATA6,0.0036176976
chr2,197174893,197174903,10,-,9.26115549789295,GATA6,0.03076294
chr2,197273810,197273820,10,+,8.77288513577081,GATA6,0.019030238
chr2,198804746,198804756,10,+,9.35168349292012,GATA6,0.029168602
chr2,199315431,199315441,10,-,9.66864090041034,GATA6,0.06220236
chr2,200136268,200136278,10,-,9.27961936607297,GATA6,0.0399827
chr2,200259888,200259898,10,+,9.27832137929861,GATA6,0.014475648
chr2,200374102,200374112,10,+,9.46393174631694,GATA6,0.041367505
chr2,200860438,200860448,10,-,9.58478610588427,GATA6,0.031373292
chr2,200905598,200905608,10,+,8.78741179178153,GATA6,0.024169171
chr2,201011316,201011326,10,-,8.9042321762427,GATA6,0.045695145
chr2,201183078,201183088,10,-,8.84451006229827,GATA6,0.024769897
chr2,201220296,201220306,10,-,9.66864090041034,GATA6,0.039425105
chr2,201233229,201233239,10,-,8.86077390540304,GATA6,0.020329835
chr2,201440341,201440351,10,-,8.76806126726789,GATA6,0.10985795
chr2,202378315,202378325,10,+,9.02064688543312,GATA6,0.03277551
chr2,202442977,202442987,10,-,8.78741179178153,GATA6,0.048767146
chr2,202443016,202443026,10,-,9.01015420452856,GATA6,0.07104649
chr2,202541265,202541275,10,+,9.27961936607297,GATA6,0.016770244
chr2,203240086,203240096,10,+,9.45343906541239,GATA6,0.025400981
chr2,203534832,203534842,10,+,9.1957645715469,GATA6,0.013237512
chr2,203579114,203579124,10,-,8.98808697076877,GATA6,0.024679739
chr2,203973870,203973880,10,+,8.9042321762427,GATA6,0.030632524
chr2,204471076,204471086,10,-,9.26115549789295,GATA6,0.05121295
chr2,204945471,204945481,10,+,9.11844839926854,GATA6,0.03286404
chr2,205017925,205017935,10,-,9.41096640654485,GATA6,0.031687196
chr2,205133989,205133999,10,+,8.78337781667537,GATA6,0.0036667548
chr2,205731585,205731595,10,+,9.02064688543312,GATA6,0.03930132
chr2,206708419,206708429,10,-,9.58478610588427,GATA6,0.017971963
chr2,206915230,206915240,10,+,9.03459360474247,GATA6,0.03516898
chr2,207220104,207220114,10,-,9.33760429292334,GATA6,0.026216647
chr2,207233908,207233918,10,+,8.71316302182639,GATA6,0.034452755
chr2,207269932,207269942,10,-,9.04508628564702,GATA6,0.04210891
chr2,207746454,207746464,10,-,8.78337781667537,GATA6,0.01506677
chr2,207984282,207984292,10,-,9.66864090041034,GATA6,0.04949929
chr2,208014010,208014020,10,-,8.85673993029688,GATA6,0.03366812
chr2,208014228,208014238,10,-,8.94419809040273,GATA6,0.0077046985
chr2,208253903,208253913,10,+,8.78337781667537,GATA6,-0.0015827013
chr2,208312954,208312964,10,+,8.83401738139372,GATA6,0.034448225
chr2,208939969,208939979,10,+,9.45343906541239,GATA6,0.034237295
chr2,209275882,209275892,10,-,8.83827606211687,GATA6,0.03169356
chr2,209369037,209369047,10,+,9.32711161201878,GATA6,0.044284962
chr2,209496072,209496082,10,+,9.1957645715469,GATA6,0.022777217
chr2,209902179,209902189,10,-,9.33760429292334,GATA6,0.023883414
chr2,210010033,210010043,10,+,8.78337781667537,GATA6,0.0115427105
chr2,210637750,210637760,10,-,8.83401738139372,GATA6,0.030275265
chr2,211064335,211064345,10,-,8.85673993029688,GATA6,0.027795386
chr2,211174814,211174824,10,-,8.7865251354479,GATA6,0.009397602
chr2,211237855,211237865,10,-,8.71096299675114,GATA6,0.03245027
chr2,211249321,211249331,10,-,9.66864090041034,GATA6,0.03106942
chr2,211408625,211408635,10,-,8.91472485714725,GATA6,0.035030488
chr2,215137244,215137254,10,-,9.12980845742107,GATA6,0.02401919
chr2,215207091,215207101,10,+,8.77691911087697,GATA6,0.033752397
chr2,215269188,215269198,10,+,9.45343906541239,GATA6,0.036499344
chr2,215269784,215269794,10,-,8.96863749061663,GATA6,0.030057568
chr2,215417493,215417503,10,+,9.35168349292012,GATA6,0.02161919
chr2,215417649,215417659,10,-,8.91787217591979,GATA6,0.052461285
chr2,215771457,215771467,10,+,9.26782869839405,GATA6,0.015132863
chr2,215772254,215772264,10,+,9.20187258426822,GATA6,0.025074601
chr2,215833978,215833988,10,-,9.02064688543312,GATA6,0.050718807
chr2,216089114,216089124,10,-,9.33760429292334,GATA6,0.017619915
chr2,216327691,216327701,10,-,9.45343906541239,GATA6,0.028855948
chr2,217047397,217047407,10,-,8.86077390540304,GATA6,0.047428157
chr2,217101303,217101313,10,+,9.02064688543312,GATA6,0.03186243
chr2,217290049,217290059,10,+,8.84451006229827,GATA6,0.040876523
chr2,217451370,217451380,10,-,8.85673993029688,GATA6,0.016692365
chr2,217865593,217865603,10,-,8.76806126726789,GATA6,0.040030673
chr2,218218195,218218205,10,+,9.27961936607297,GATA6,0.046304498
chr2,218295220,218295230,10,+,9.33760429292334,GATA6,0.025617994
chr2,218650841,218650851,10,+,8.9042321762427,GATA6,0.03371992
chr2,218723250,218723260,10,+,9.1957645715469,GATA6,0.04803653
chr2,218876723,218876733,10,+,9.27832137929861,GATA6,0.028872073
chr2,218975687,218975697,10,+,8.83827606211687,GATA6,0.031069798
chr2,218997256,218997266,10,+,8.78337781667537,GATA6,0.0030129508
chr2,219059107,219059117,10,+,9.33760429292334,GATA6,0.029822525
chr2,219065850,219065860,10,+,9.26782869839405,GATA6,0.034142934
chr2,219124986,219124996,10,-,9.02064688543312,GATA6,0.030343097
chr2,219127548,219127558,10,+,9.53729385993846,GATA6,0.019775717
chr2,219279636,219279646,10,-,9.33760429292334,GATA6,0.011329718
chr2,219368679,219368689,10,+,8.77691911087697,GATA6,0.028644461
chr2,219368853,219368863,10,+,8.7865251354479,GATA6,0.023027766
chr2,219498438,219498448,10,-,8.98808697076877,GATA6,0.022737436
chr2,219645363,219645373,10,+,8.83827606211687,GATA6,0.036703825
chr2,220202208,220202218,10,-,9.53729385993846,GATA6,0.039539203
chr2,220969389,220969399,10,+,8.77288513577081,GATA6,0.007329736
chr2,221581991,221582001,10,-,9.46393174631694,GATA6,0.017027076
chr2,222042983,222042993,10,-,9.41096640654485,GATA6,0.061802212
chr2,222820594,222820604,10,-,9.53729385993846,GATA6,0.03291957
chr2,224526079,224526089,10,-,9.35168349292012,GATA6,0.02800314
chr2,224526114,224526124,10,-,9.66864090041034,GATA6,0.052626938
chr2,224889404,224889414,10,-,8.83827606211687,GATA6,0.045566596
chr2,225260197,225260207,10,-,8.76806126726789,GATA6,0.031930055
chr2,225260602,225260612,10,-,8.78337781667537,GATA6,0.010729023
chr2,225328302,225328312,10,+,8.83827606211687,GATA6,0.04525513
chr2,225761619,225761629,10,+,8.85673993029688,GATA6,0.045083232
chr2,226115925,226115935,10,-,8.76806126726789,GATA6,0.028128296
chr2,226137322,226137332,10,-,9.53729385993846,GATA6,0.02900539
chr2,227214881,227214891,10,+,8.77288513577081,GATA6,0.03248209
chr2,227466491,227466501,10,-,8.85673993029688,GATA6,0.025822463
chr2,228474000,228474010,10,-,9.11844839926854,GATA6,0.025650486
chr2,228810717,228810727,10,-,9.66864090041034,GATA6,0.039192557
chr2,229675444,229675454,10,+,9.58478610588427,GATA6,0.024656719
chr2,229815766,229815776,10,-,8.91787217591979,GATA6,0.040389486
chr2,230076373,230076383,10,-,8.85673993029688,GATA6,0.015163788
chr2,230257223,230257233,10,-,9.27961936607297,GATA6,0.046352733
chr2,230739936,230739946,10,+,8.98808697076877,GATA6,0.02334951
chr2,230815057,230815067,10,+,9.09400899905463,GATA6,0.03729013
chr2,231052892,231052902,10,+,9.20625725245145,GATA6,0.007514963
chr2,231227691,231227701,10,-,8.84451006229827,GATA6,0.04190239
chr2,231403775,231403785,10,-,9.53729385993846,GATA6,0.02234495
chr2,231563678,231563688,10,+,8.98808697076877,GATA6,0.03193181
chr2,232022922,232022932,10,+,9.20625725245145,GATA6,0.02697396
chr2,232238249,232238259,10,-,9.35168349292012,GATA6,0.04443701
chr2,232320305,232320315,10,-,8.78337781667537,GATA6,0.028974567
chr2,232341435,232341445,10,-,9.27832137929861,GATA6,0.01804166
chr2,232778958,232778968,10,-,9.1957645715469,GATA6,0.008687639
chr2,233218091,233218101,10,-,9.27961936607297,GATA6,0.025885493
chr2,233280288,233280298,10,+,8.91787217591979,GATA6,0.017857045
chr2,233410569,233410579,10,+,9.35168349292012,GATA6,0.038387805
chr2,233422614,233422624,10,-,9.03459360474247,GATA6,0.035874676
chr2,233702522,233702532,10,+,9.20187258426822,GATA6,0.020481594
chr2,233940825,233940835,10,-,9.09400899905463,GATA6,0.03392298
chr2,234020409,234020419,10,+,9.58478610588427,GATA6,0.026988005
chr2,234029120,234029130,10,+,9.32711161201878,GATA6,0.024737122
chr2,234413635,234413645,10,+,8.91787217591979,GATA6,0.032969236
chr2,234994657,234994667,10,-,8.91472485714725,GATA6,0.01477637
chr2,236601632,236601642,10,-,9.45343906541239,GATA6,0.056512397
chr2,236601658,236601668,10,-,9.27961936607297,GATA6,0.049767636
chr2,236660141,236660151,10,+,9.46393174631694,GATA6,0.024353888
chr2,236785940,236785950,10,+,8.77691911087697,GATA6,0.03593362
chr2,236935601,236935611,10,-,9.11844839926854,GATA6,0.042441502
chr2,237595101,237595111,10,+,9.20625725245145,GATA6,0.037962485
chr2,237861826,237861836,10,-,8.78337781667537,GATA6,0.0074321106
chr2,237878911,237878921,10,-,8.83827606211687,GATA6,0.014010771
chr2,239057903,239057913,10,+,8.98808697076877,GATA6,0.04015083
chr2,240686283,240686293,10,+,8.78337781667537,GATA6,0.013658437
chr2,240902965,240902975,10,+,9.20625725245145,GATA6,0.018311013
chr2,240902947,240902957,10,-,9.20625725245145,GATA6,0.04514966
chr2,240997707,240997717,10,+,9.35168349292012,GATA6,0.0065810843
chr2,241096305,241096315,10,+,8.83827606211687,GATA6,0.014067839
chr2,241303089,241303099,10,-,9.45343906541239,GATA6,0.05808468
chr2,241303183,241303193,10,-,8.77288513577081,GATA6,0.036054544
chr2,241374721,241374731,10,+,8.83401738139372,GATA6,0.035070144
chr3,1082549,1082559,10,+,8.98808697076877,GATA6,0.017370393
chr3,3515859,3515869,10,+,8.77288513577081,GATA6,0.007272913
chr3,4009465,4009475,10,-,9.35168349292012,GATA6,0.038790487
chr3,4032237,4032247,10,-,8.9042321762427,GATA6,0.035264302
chr3,4195085,4195095,10,+,8.91787217591979,GATA6,0.016610363
chr3,4290690,4290700,10,+,9.26115549789295,GATA6,0.044853073
chr3,4290731,4290741,10,+,9.46393174631694,GATA6,0.011956778
chr3,4355564,4355574,10,+,9.27961936607297,GATA6,0.02604903
chr3,4528002,4528012,10,-,8.85673993029688,GATA6,0.016411902
chr3,5048586,5048596,10,-,8.83827606211687,GATA6,0.026532622
chr3,5211033,5211043,10,-,8.9042321762427,GATA6,0.039326306
chr3,5347120,5347130,10,-,9.20625725245145,GATA6,0.05472601
chr3,5350743,5350753,10,-,9.11844839926854,GATA6,0.0504877
chr3,6206427,6206437,10,-,9.66864090041034,GATA6,0.055758905
chr3,6921137,6921147,10,+,8.91787217591979,GATA6,0.02513538
chr3,7073809,7073819,10,-,8.86077390540304,GATA6,0.04846753
chr3,7144352,7144362,10,-,8.77691911087697,GATA6,0.037338004
chr3,7433205,7433215,10,+,9.20187258426822,GATA6,0.05387215
chr3,7697643,7697653,10,+,8.71096299675114,GATA6,0.04519929
chr3,8151411,8151421,10,+,9.41096640654485,GATA6,0.032952443
chr3,8371009,8371019,10,+,9.01015420452856,GATA6,0.023974938
chr3,8417270,8417280,10,-,8.77288513577081,GATA6,0.018054795
chr3,8563843,8563853,10,-,8.77288513577081,GATA6,0.025766607
chr3,8568127,8568137,10,+,8.77691911087697,GATA6,0.025089141
chr3,8991654,8991664,10,-,9.27832137929861,GATA6,0.015366306
chr3,9224613,9224623,10,-,9.27961936607297,GATA6,0.02300328
chr3,9353766,9353776,10,+,9.53729385993846,GATA6,0.008965321
chr3,9401222,9401232,10,-,9.11844839926854,GATA6,0.014115893
chr3,9754187,9754197,10,+,9.46393174631694,GATA6,0.007921732
chr3,9897924,9897934,10,-,9.41096640654485,GATA6,0.03471363
chr3,10169383,10169393,10,+,9.1957645715469,GATA6,0.01706339
chr3,10525335,10525345,10,+,9.41096640654485,GATA6,0.009958458
chr3,10574551,10574561,10,+,8.71316302182639,GATA6,0.01004812
chr3,10574598,10574608,10,+,9.27961936607297,GATA6,0.014782848
chr3,10812114,10812124,10,-,9.41096640654485,GATA6,0.05086332
chr3,10985069,10985079,10,-,9.33760429292334,GATA6,0.05071388
chr3,11982488,11982498,10,+,8.91787217591979,GATA6,0.039652027
chr3,12782811,12782821,10,-,8.77691911087697,GATA6,0.029948892
chr3,12823139,12823149,10,+,9.53729385993846,GATA6,0.06644115
chr3,13411772,13411782,10,+,8.78337781667537,GATA6,0.0076070107
chr3,13850327,13850337,10,+,9.26115549789295,GATA6,0.025378058
chr3,14205149,14205159,10,-,8.84451006229827,GATA6,0.031212604
chr3,14305496,14305506,10,-,8.7865251354479,GATA6,0.047291897
chr3,14455469,14455479,10,+,8.91472485714725,GATA6,0.035967093
chr3,14480368,14480378,10,+,9.27961936607297,GATA6,0.031556148
chr3,15160258,15160268,10,-,8.83827606211687,GATA6,0.03552843
chr3,15311265,15311275,10,-,9.66864090041034,GATA6,0.023945771
chr3,15673291,15673301,10,+,9.46393174631694,GATA6,0.018475322
chr3,15847951,15847961,10,+,9.20625725245145,GATA6,0.019836495
chr3,15861352,15861362,10,+,8.73041247690328,GATA6,0.024015153
chr3,16197914,16197924,10,+,8.86077390540304,GATA6,0.031873528
chr3,16985410,16985420,10,+,9.53729385993846,GATA6,0.016252961
chr3,16985513,16985523,10,+,9.51882999175844,GATA6,0.018205933
chr3,17459892,17459902,10,-,9.33760429292334,GATA6,0.03455318
chr3,17579791,17579801,10,-,9.66864090041034,GATA6,0.035455026
chr3,18035166,18035176,10,+,8.83827606211687,GATA6,0.03769406
chr3,18570617,18570627,10,+,9.32711161201878,GATA6,0.020264693
chr3,19155372,19155382,10,+,9.53729385993846,GATA6,0.009699593
chr3,19192460,19192470,10,+,9.32711161201878,GATA6,0.026092509
chr3,19447718,19447728,10,+,9.27832137929861,GATA6,0.01968511
chr3,19867014,19867024,10,-,8.91787217591979,GATA6,0.028515387
chr3,20093434,20093444,10,-,8.85673993029688,GATA6,0.045833718
chr3,20137836,20137846,10,+,8.9042321762427,GATA6,0.052247584
chr3,20140976,20140986,10,+,9.53729385993846,GATA6,0.009121494
chr3,20327640,20327650,10,-,9.03459360474247,GATA6,0.026354553
chr3,20511985,20511995,10,-,9.66864090041034,GATA6,0.021258265
chr3,21141259,21141269,10,-,9.46393174631694,GATA6,0.026576899
chr3,21843956,21843966,10,-,9.46393174631694,GATA6,0.016824948
chr3,21936125,21936135,10,-,9.27832137929861,GATA6,0.026123764
chr3,22491760,22491770,10,-,9.27961936607297,GATA6,0.045029897
chr3,22507342,22507352,10,-,9.41096640654485,GATA6,0.009431113
chr3,22564273,22564283,10,-,8.83827606211687,GATA6,0.022909973
chr3,22836580,22836590,10,+,8.83827606211687,GATA6,0.029126741
chr3,23020126,23020136,10,-,9.59527878678883,GATA6,0.037001695
chr3,23576640,23576650,10,+,8.78741179178153,GATA6,0.023934247
chr3,23600451,23600461,10,+,9.66864090041034,GATA6,0.045773484
chr3,23646473,23646483,10,+,9.59527878678883,GATA6,0.020702606
chr3,23646289,23646299,10,-,9.35168349292012,GATA6,0.055765335
chr3,24066908,24066918,10,-,9.46393174631694,GATA6,0.087747745
chr3,24213561,24213571,10,+,9.26115549789295,GATA6,0.041257273
chr3,24305718,24305728,10,+,9.45343906541239,GATA6,0.018056858
chr3,24352177,24352187,10,+,9.09400899905463,GATA6,0.034749106
chr3,24365507,24365517,10,-,9.11844839926854,GATA6,0.018716404
chr3,24376270,24376280,10,-,8.71316302182639,GATA6,0.011303115
chr3,24384321,24384331,10,+,9.03459360474247,GATA6,0.016906163
chr3,24394064,24394074,10,-,9.02064688543312,GATA6,0.0090104
chr3,24448500,24448510,10,-,8.91787217591979,GATA6,0.061026204
chr3,24472140,24472150,10,+,8.78337781667537,GATA6,0.011917602
chr3,24514342,24514352,10,+,9.11844839926854,GATA6,0.020455742
chr3,24658027,24658037,10,+,9.04508628564702,GATA6,0.024438504
chr3,24707885,24707895,10,-,9.33760429292334,GATA6,0.05433709
chr3,25011682,25011692,10,+,9.45343906541239,GATA6,0.026536092
chr3,27470057,27470067,10,+,9.35168349292012,GATA6,0.013189359
chr3,27628523,27628533,10,-,8.91787217591979,GATA6,0.052304566
chr3,28174103,28174113,10,+,9.51882999175844,GATA6,0.040585104
chr3,28174151,28174161,10,-,9.51882999175844,GATA6,0.046778888
chr3,28174198,28174208,10,-,9.11844839926854,GATA6,0.018563079
chr3,28717910,28717920,10,+,9.27832137929861,GATA6,0.020601228
chr3,29544665,29544675,10,-,9.03459360474247,GATA6,0.018706731
chr3,29609383,29609393,10,+,9.11844839926854,GATA6,0.016831143
chr3,29683759,29683769,10,+,8.85673993029688,GATA6,0.022986528
chr3,29886335,29886345,10,-,9.66864090041034,GATA6,0.026929684
chr3,30013206,30013216,10,-,9.1957645715469,GATA6,0.03648183
chr3,30476481,30476491,10,+,9.33760429292334,GATA6,0.057354122
chr3,30689486,30689496,10,-,9.58478610588427,GATA6,0.044969253
chr3,31009234,31009244,10,-,9.01015420452856,GATA6,0.043666277
chr3,31278132,31278142,10,+,9.20625725245145,GATA6,0.026034113
chr3,31682876,31682886,10,+,9.45343906541239,GATA6,0.02157187
chr3,31752724,31752734,10,-,9.02064688543312,GATA6,0.013777115
chr3,31755868,31755878,10,-,8.71316302182639,GATA6,0.015990008
chr3,32065074,32065084,10,+,9.33760429292334,GATA6,0.018734025
chr3,32134224,32134234,10,-,8.91472485714725,GATA6,0.0369589
chr3,32173450,32173460,10,-,8.77691911087697,GATA6,0.026217371
chr3,32292324,32292334,10,-,9.66864090041034,GATA6,0.054042686
chr3,32340064,32340074,10,+,9.1957645715469,GATA6,0.025741423
chr3,32406083,32406093,10,-,9.51882999175844,GATA6,0.039043076
chr3,32510171,32510181,10,-,8.76806126726789,GATA6,0.03319193
chr3,32584805,32584815,10,+,8.91472485714725,GATA6,0.022345483
chr3,32610647,32610657,10,-,9.09400899905463,GATA6,0.021877619
chr3,32848379,32848389,10,+,9.20187258426822,GATA6,0.045391977
chr3,32948923,32948933,10,-,9.66864090041034,GATA6,0.03323823
chr3,33173792,33173802,10,-,9.1957645715469,GATA6,0.019889541
chr3,33355751,33355761,10,-,9.1957645715469,GATA6,0.05218768
chr3,33482389,33482399,10,-,9.58478610588427,GATA6,0.03816027
chr3,33606681,33606691,10,-,8.9042321762427,GATA6,0.01593237
chr3,33856310,33856320,10,-,8.85673993029688,GATA6,0.050910793
chr3,34090554,34090564,10,+,9.26782869839405,GATA6,0.031947445
chr3,34160383,34160393,10,+,8.84451006229827,GATA6,0.0124233235
chr3,34727806,34727816,10,-,9.66864090041034,GATA6,0.040551558
chr3,34790746,34790756,10,+,9.59527878678883,GATA6,0.032780215
chr3,34838541,34838551,10,+,8.84451006229827,GATA6,0.03160028
chr3,34898986,34898996,10,+,9.32711161201878,GATA6,0.018655911
chr3,35722560,35722570,10,-,9.59527878678883,GATA6,0.020899557
chr3,35832305,35832315,10,-,9.02064688543312,GATA6,0.028612727
chr3,35911644,35911654,10,+,8.9042321762427,GATA6,0.046306103
chr3,36607249,36607259,10,-,9.53729385993846,GATA6,0.04492681
chr3,36697569,36697579,10,+,9.12980845742107,GATA6,0.0727338
chr3,36701006,36701016,10,-,9.26115549789295,GATA6,0.042386666
chr3,36868873,36868883,10,-,9.09400899905463,GATA6,0.033881076
chr3,37441687,37441697,10,+,8.76806126726789,GATA6,0.025126176
chr3,37451918,37451928,10,+,9.20625725245145,GATA6,0.027087418
chr3,37987134,37987144,10,-,8.71316302182639,GATA6,0.06340208
chr3,38659004,38659014,10,-,9.53729385993846,GATA6,0.0458206
chr3,38686348,38686358,10,-,9.51882999175844,GATA6,0.049436457
chr3,38994565,38994575,10,-,8.7865251354479,GATA6,0.031820703
chr3,39362883,39362893,10,-,8.84451006229827,GATA6,0.02498252
chr3,39454676,39454686,10,+,9.35168349292012,GATA6,0.026605051
chr3,39801805,39801815,10,+,8.96863749061663,GATA6,0.02654167
chr3,40293349,40293359,10,+,9.26782869839405,GATA6,0.029216854
chr3,42137887,42137897,10,+,9.51882999175844,GATA6,0.030268274
chr3,42151295,42151305,10,+,9.51882999175844,GATA6,0.024918644
chr3,42270801,42270811,10,-,8.7865251354479,GATA6,0.022371626
chr3,42720421,42720431,10,+,9.33760429292334,GATA6,0.058347788
chr3,42883680,42883690,10,-,9.53729385993846,GATA6,0.05307958
chr3,42983210,42983220,10,+,9.41096640654485,GATA6,0.019645037
chr3,43103322,43103332,10,-,9.09400899905463,GATA6,0.030075956
chr3,43295663,43295673,10,+,9.35168349292012,GATA6,0.031145353
chr3,43527615,43527625,10,-,8.71316302182639,GATA6,0.044338185
chr3,43644667,43644677,10,-,9.20187258426822,GATA6,0.019476704
chr3,44175399,44175409,10,+,9.33760429292334,GATA6,0.037978884
