seqnames,start,end,width,strand,score,regulon_tf,count
chr3,140018794,140018804,10,-,8.94419809040273,GATA6,0.16003878
chr3,140018802,140018812,10,-,8.71316302182639,GATA6,0.21622589
chr3,140038612,140038622,10,-,9.1957645715469,GATA6,-0.013621645
chr3,140206569,140206579,10,+,9.27832137929861,GATA6,0.059780896
chr3,140541271,140541281,10,-,9.59527878678883,GATA6,-0.0014287361
chr3,140594022,140594032,10,+,8.91787217591979,GATA6,0.08379958
chr3,140953168,140953178,10,+,9.03459360474247,GATA6,0.1610717
chr3,140958801,140958811,10,-,9.27832137929861,GATA6,0.179028
chr3,141410403,141410413,10,-,9.51882999175844,GATA6,0.11939439
chr3,141592348,141592358,10,-,9.53729385993846,GATA6,0.007645078
chr3,141940281,141940291,10,-,9.46393174631694,GATA6,0.092979476
chr3,142395521,142395531,10,-,9.66864090041034,GATA6,0.036919806
chr3,142485003,142485013,10,+,9.03459360474247,GATA6,0.030810649
chr3,142574928,142574938,10,-,9.02064688543312,GATA6,-0.0023044553
chr3,142705213,142705223,10,-,9.35168349292012,GATA6,0.15809067
chr3,143277975,143277985,10,-,9.01015420452856,GATA6,-0.007858146
chr3,143586574,143586584,10,+,8.86077390540304,GATA6,0.16960916
chr3,143744610,143744620,10,+,8.71096299675114,GATA6,0.025673583
chr3,143976088,143976098,10,+,8.86077390540304,GATA6,0.19483411
chr3,144127280,144127290,10,-,9.66864090041034,GATA6,0.21150416
chr3,144418580,144418590,10,-,8.83401738139372,GATA6,0.06061044
chr3,144466217,144466227,10,-,9.51882999175844,GATA6,0.1318746
chr3,144466254,144466264,10,-,9.33760429292334,GATA6,0.16851434
chr3,144939952,144939962,10,-,8.71316302182639,GATA6,-0.026746944
chr3,146201235,146201245,10,+,8.84451006229827,GATA6,0.016898308
chr3,146534354,146534364,10,+,9.41096640654485,GATA6,0.08569583
chr3,146626486,146626496,10,+,8.84451006229827,GATA6,0.06780314
chr3,146626301,146626311,10,-,8.78741179178153,GATA6,0.09944457
chr3,148847752,148847762,10,+,9.20187258426822,GATA6,0.16056459
chr3,149085939,149085949,10,-,8.91787217591979,GATA6,0.14857303
chr3,149250461,149250471,10,-,8.78337781667537,GATA6,0.11367419
chr3,149280898,149280908,10,-,8.86077390540304,GATA6,0.1929447
chr3,149300398,149300408,10,-,8.83827606211687,GATA6,0.08236827
chr3,149368628,149368638,10,+,8.91787217591979,GATA6,0.023522845
chr3,149389195,149389205,10,+,9.01015420452856,GATA6,0.047529817
chr3,149388930,149388940,10,-,9.27961936607297,GATA6,0.21550459
chr3,149666435,149666445,10,-,9.03459360474247,GATA6,0.015343212
chr3,149744691,149744701,10,+,9.58478610588427,GATA6,0.03478832
chr3,149907245,149907255,10,+,8.77691911087697,GATA6,0.022062764
chr3,150184430,150184440,10,+,9.02064688543312,GATA6,-0.0030016215
chr3,150787920,150787930,10,+,8.76806126726789,GATA6,0.07258037
chr3,150885656,150885666,10,+,9.09400899905463,GATA6,0.013109263
chr3,151120564,151120574,10,-,9.41096640654485,GATA6,0.088717595
chr3,151552679,151552689,10,+,9.46393174631694,GATA6,0.10129526
chr3,151552779,151552789,10,-,8.7865251354479,GATA6,0.003979531
chr3,151631211,151631221,10,-,8.7865251354479,GATA6,0.15379667
chr3,151891046,151891056,10,+,9.01015420452856,GATA6,0.27528998
chr3,151891051,151891061,10,+,9.03459360474247,GATA6,0.24813573
chr3,152119719,152119729,10,-,9.46393174631694,GATA6,0.21859196
chr3,152206658,152206668,10,+,8.83827606211687,GATA6,0.087034374
chr3,152331276,152331286,10,+,9.1957645715469,GATA6,0.12024955
chr3,152812550,152812560,10,-,9.35168349292012,GATA6,0.15166527
chr3,152969941,152969951,10,+,9.46393174631694,GATA6,0.013145793
chr3,153279710,153279720,10,+,9.66864090041034,GATA6,0.15677616
chr3,153667036,153667046,10,+,9.04508628564702,GATA6,0.15396044
chr3,153749211,153749221,10,+,8.71316302182639,GATA6,0.1263971
chr3,153962990,153963000,10,-,9.53729385993846,GATA6,0.19157013
chr3,154089067,154089077,10,-,9.51882999175844,GATA6,-0.018329551
chr3,154105961,154105971,10,+,8.71316302182639,GATA6,0.0006293258
chr3,154247146,154247156,10,+,9.11844839926854,GATA6,0.011745981
chr3,154346223,154346233,10,-,9.27961936607297,GATA6,0.025349047
chr3,154522318,154522328,10,-,9.35168349292012,GATA6,0.11366926
chr3,154563847,154563857,10,+,8.77691911087697,GATA6,0.08681089
chr3,154791979,154791989,10,+,8.86077390540304,GATA6,0.22084948
chr3,154994290,154994300,10,+,9.20625725245145,GATA6,0.06995015
chr3,155560686,155560696,10,+,9.45343906541239,GATA6,0.1168823
chr3,155816776,155816786,10,+,9.20187258426822,GATA6,0.11164351
chr3,156171983,156171993,10,+,8.77288513577081,GATA6,0.072435275
chr3,156176170,156176180,10,-,9.53729385993846,GATA6,0.12480253
chr3,156180227,156180237,10,-,9.41096640654485,GATA6,0.19609326
chr3,156456264,156456274,10,+,9.26782869839405,GATA6,0.16499163
chr3,156456284,156456294,10,-,8.96863749061663,GATA6,0.17431407
chr3,156601888,156601898,10,-,8.78337781667537,GATA6,0.06860646
chr3,156634436,156634446,10,-,9.26782869839405,GATA6,0.0029407004
chr3,156689684,156689694,10,+,9.27961936607297,GATA6,0.21533147
chr3,157168896,157168906,10,-,8.83401738139372,GATA6,0.19616474
chr3,157574993,157575003,10,-,9.26115549789295,GATA6,0.043641984
chr3,157627066,157627076,10,-,8.7865251354479,GATA6,0.2223767
chr3,157941273,157941283,10,-,9.26115549789295,GATA6,0.0009345936
chr3,157941506,157941516,10,-,9.58478610588427,GATA6,0.048806883
chr3,158579340,158579350,10,+,9.20625725245145,GATA6,0.01893327
chr3,158701010,158701020,10,-,8.86077390540304,GATA6,0.16382904
chr3,158791299,158791309,10,+,9.20187258426822,GATA6,0.0077648717
chr3,158851974,158851984,10,-,9.09400899905463,GATA6,0.23727264
chr3,159559994,159560004,10,-,8.96863749061663,GATA6,0.20428397
chr3,159627623,159627633,10,+,8.76806126726789,GATA6,0.008779077
chr3,159679588,159679598,10,+,9.03459360474247,GATA6,0.18928388
chr3,159786632,159786642,10,-,8.83401738139372,GATA6,0.033171803
chr3,159829927,159829937,10,+,9.20187258426822,GATA6,0.13839737
chr3,160074257,160074267,10,-,9.11844839926854,GATA6,0.08895148
chr3,160078731,160078741,10,+,9.01015420452856,GATA6,0.17706273
chr3,160646171,160646181,10,+,8.83827606211687,GATA6,0.005302867
chr3,160785096,160785106,10,+,9.20625725245145,GATA6,0.13245305
chr3,161224711,161224721,10,+,9.1957645715469,GATA6,-0.002539214
chr3,161247451,161247461,10,-,9.33760429292334,GATA6,0.012669997
chr3,162172334,162172344,10,-,8.85673993029688,GATA6,0.005609923
chr3,162743110,162743120,10,+,9.09400899905463,GATA6,0.061995566
chr3,162743171,162743181,10,-,9.66864090041034,GATA6,0.12370602
chr3,163916814,163916824,10,+,9.33760429292334,GATA6,0.0023898135
chr3,165095683,165095693,10,+,9.46393174631694,GATA6,0.15773202
chr3,165106579,165106589,10,-,9.33760429292334,GATA6,0.1699905
chr3,165753653,165753663,10,+,9.03459360474247,GATA6,0.1328522
chr3,165947083,165947093,10,+,9.35168349292012,GATA6,0.16053277
chr3,166276790,166276800,10,-,9.66864090041034,GATA6,0.03529788
chr3,167197928,167197938,10,-,9.11844839926854,GATA6,0.22815774
chr3,167250449,167250459,10,+,9.53729385993846,GATA6,0.22631772
chr3,167314927,167314937,10,+,9.59527878678883,GATA6,0.08686643
chr3,167314845,167314855,10,-,8.77288513577081,GATA6,0.09583652
chr3,167383978,167383988,10,-,9.35168349292012,GATA6,0.0072274944
chr3,167813274,167813284,10,+,8.83401738139372,GATA6,0.12241853
chr3,167901261,167901271,10,+,8.9042321762427,GATA6,0.23984757
chr3,167977309,167977319,10,-,9.51882999175844,GATA6,0.20469779
chr3,168834575,168834585,10,+,9.27832137929861,GATA6,0.06688986
chr3,168859461,168859471,10,-,9.46393174631694,GATA6,0.21905696
chr3,168859645,168859655,10,-,9.26782869839405,GATA6,-0.0057165353
chr3,169246339,169246349,10,+,8.71096299675114,GATA6,0.08678549
chr3,169305766,169305776,10,+,9.09400899905463,GATA6,0.21991345
chr3,169317010,169317020,10,-,9.53729385993846,GATA6,0.02658984
chr3,169431132,169431142,10,-,9.35168349292012,GATA6,0.25246722
chr3,169694467,169694477,10,+,9.59527878678883,GATA6,0.13823758
chr3,170079224,170079234,10,+,8.91787217591979,GATA6,-0.008196479
chr3,170470254,170470264,10,-,8.77288513577081,GATA6,0.09970732
chr3,171470924,171470934,10,-,8.91787217591979,GATA6,0.1074673
chr3,171470954,171470964,10,-,9.41096640654485,GATA6,0.1081332
chr3,171564906,171564916,10,+,9.01015420452856,GATA6,0.13723189
chr3,171741625,171741635,10,-,9.53729385993846,GATA6,0.17954025
chr3,171944248,171944258,10,-,9.58478610588427,GATA6,0.03973337
chr3,172119694,172119704,10,+,9.33760429292334,GATA6,0.03138148
chr3,172219421,172219431,10,+,9.09400899905463,GATA6,0.030692976
chr3,172298467,172298477,10,-,8.85673993029688,GATA6,0.1751598
chr3,172328035,172328045,10,-,8.98808697076877,GATA6,0.13999979
chr3,172341585,172341595,10,-,9.35168349292012,GATA6,0.0011651898
chr3,172465373,172465383,10,+,9.46393174631694,GATA6,0.03369692
chr3,172857380,172857390,10,+,9.02064688543312,GATA6,0.053978186
chr3,173411715,173411725,10,+,9.03459360474247,GATA6,0.09228045
chr3,173414861,173414871,10,-,9.58478610588427,GATA6,0.045206513
chr3,173660686,173660696,10,+,9.03459360474247,GATA6,-0.005473104
chr3,173711667,173711677,10,+,9.53729385993846,GATA6,0.20824829
chr3,173928399,173928409,10,+,9.53729385993846,GATA6,0.23409408
chr3,174060744,174060754,10,-,8.91472485714725,GATA6,0.026705272
chr3,174127183,174127193,10,+,9.03459360474247,GATA6,0.20315422
chr3,174246297,174246307,10,+,9.35168349292012,GATA6,-0.0049985405
chr3,174330309,174330319,10,-,9.53729385993846,GATA6,0.057070784
chr3,174667461,174667471,10,+,8.78741179178153,GATA6,0.0039508203
chr3,174959667,174959677,10,+,9.53729385993846,GATA6,0.017559651
chr3,174959907,174959917,10,+,9.01015420452856,GATA6,0.031705853
chr3,175127609,175127619,10,+,9.26115549789295,GATA6,0.013541556
chr3,175179277,175179287,10,-,9.27832137929861,GATA6,0.19632573
chr3,175347016,175347026,10,-,9.02064688543312,GATA6,0.07891606
chr3,175363037,175363047,10,+,9.20187258426822,GATA6,0.13510711
chr3,175363078,175363088,10,+,9.20187258426822,GATA6,0.12138538
chr3,175484888,175484898,10,+,8.98808697076877,GATA6,0.21500868
chr3,175555401,175555411,10,+,9.66864090041034,GATA6,0.05922599
chr3,175722179,175722189,10,+,9.59527878678883,GATA6,0.05245684
chr3,175779098,175779108,10,-,9.27832137929861,GATA6,0.17019726
chr3,176143595,176143605,10,+,8.85673993029688,GATA6,-0.004015756
chr3,176244128,176244138,10,-,9.11844839926854,GATA6,0.14783105
chr3,176734326,176734336,10,-,9.09400899905463,GATA6,0.059909273
chr3,176873148,176873158,10,-,9.02064688543312,GATA6,0.070851386
chr3,177050783,177050793,10,+,9.35168349292012,GATA6,0.07995911
chr3,177300175,177300185,10,+,9.35168349292012,GATA6,0.16876799
chr3,177432077,177432087,10,-,9.46393174631694,GATA6,0.2065281
chr3,177443543,177443553,10,+,9.41096640654485,GATA6,0.12529111
chr3,177603242,177603252,10,+,9.20625725245145,GATA6,0.14957729
chr3,177811396,177811406,10,+,9.27961936607297,GATA6,0.027828494
chr3,178474710,178474720,10,+,9.45343906541239,GATA6,0.23392676
chr3,178664333,178664343,10,-,9.53729385993846,GATA6,0.20878582
chr3,179027175,179027185,10,-,9.35168349292012,GATA6,0.16940114
chr3,179147353,179147363,10,+,8.73041247690328,GATA6,0.040462658
chr3,179533328,179533338,10,+,9.26115549789295,GATA6,0.06180199
chr3,179644713,179644723,10,-,9.59527878678883,GATA6,0.13143417
chr3,181034935,181034945,10,+,9.04508628564702,GATA6,0.01565953
chr3,181329381,181329391,10,-,9.46393174631694,GATA6,0.017612882
chr3,181382902,181382912,10,+,8.73041247690328,GATA6,0.01571712
chr3,181383005,181383015,10,+,8.83827606211687,GATA6,0.033241164
chr3,181851170,181851180,10,-,8.98808697076877,GATA6,0.20925686
chr3,181887481,181887491,10,+,8.91787217591979,GATA6,0.17662969
chr3,181887380,181887390,10,-,8.85673993029688,GATA6,0.14430812
chr3,181960778,181960788,10,+,9.20625725245145,GATA6,0.013886669
chr3,182698077,182698087,10,-,9.66864090041034,GATA6,0.002717717
chr3,182714146,182714156,10,+,9.27961936607297,GATA6,0.11824453
chr3,182760947,182760957,10,-,8.94419809040273,GATA6,0.07224326
chr3,183152261,183152271,10,+,8.91472485714725,GATA6,0.029133327
chr3,183183610,183183620,10,+,9.27961936607297,GATA6,0.26313823
chr3,183184579,183184589,10,-,8.83401738139372,GATA6,0.031021025
chr3,183314548,183314558,10,-,9.26782869839405,GATA6,0.0337253
chr3,183765585,183765595,10,-,9.1957645715469,GATA6,0.1775091
chr3,183912228,183912238,10,-,9.46393174631694,GATA6,0.23499924
chr3,183982060,183982070,10,+,9.53729385993846,GATA6,0.081110865
chr3,184185048,184185058,10,-,9.26115549789295,GATA6,0.03819768
chr3,184423629,184423639,10,-,9.32711161201878,GATA6,-0.0039279116
chr3,184645468,184645478,10,+,8.83827606211687,GATA6,0.18317395
chr3,184711287,184711297,10,-,8.86077390540304,GATA6,0.0019167368
chr3,185250182,185250192,10,-,9.26782869839405,GATA6,0.26805365
chr3,185342374,185342384,10,+,9.11844839926854,GATA6,-0.015431323
chr3,185403064,185403074,10,-,9.46393174631694,GATA6,0.0009006624
chr3,185558750,185558760,10,-,9.27961936607297,GATA6,0.04942538
chr3,185562043,185562053,10,-,9.02064688543312,GATA6,0.022485731
chr3,185880693,185880703,10,+,9.33760429292334,GATA6,0.16703771
chr3,185941237,185941247,10,+,9.01015420452856,GATA6,0.13056713
chr3,186473415,186473425,10,-,9.53729385993846,GATA6,0.14300379
chr3,186860690,186860700,10,-,9.03459360474247,GATA6,0.050136663
chr3,186915921,186915931,10,-,9.03459360474247,GATA6,0.14549342
chr3,187504591,187504601,10,+,9.27961936607297,GATA6,0.13859051
chr3,187533927,187533937,10,+,9.27961936607297,GATA6,0.120579705
chr3,187763695,187763705,10,-,9.27832137929861,GATA6,0.0019618026
chr3,187802070,187802080,10,-,9.03459360474247,GATA6,-0.0019993526
chr3,187947171,187947181,10,+,8.7865251354479,GATA6,0.10716327
chr3,188037177,188037187,10,+,8.9042321762427,GATA6,0.12972568
chr3,188077115,188077125,10,-,8.94419809040273,GATA6,0.06861943
chr3,188171381,188171391,10,+,8.7865251354479,GATA6,0.024761328
chr3,188257599,188257609,10,+,9.41096640654485,GATA6,0.1839191
chr3,188294630,188294640,10,-,8.9042321762427,GATA6,0.08564143
chr3,188362724,188362734,10,-,9.27961936607297,GATA6,0.13613291
chr3,188839281,188839291,10,+,9.03459360474247,GATA6,0.16785324
chr3,188994752,188994762,10,+,9.27832137929861,GATA6,0.009834196
chr3,189123681,189123691,10,+,8.91472485714725,GATA6,0.19883049
chr3,189188650,189188660,10,+,8.7865251354479,GATA6,0.23848438
chr3,189393251,189393261,10,-,9.58478610588427,GATA6,0.13677368
chr3,189950596,189950606,10,-,8.83401738139372,GATA6,0.04125749
chr3,190061049,190061059,10,+,9.20187258426822,GATA6,0.07311316
chr3,190334288,190334298,10,-,9.58478610588427,GATA6,0.04051541
chr3,190400130,190400140,10,+,8.96863749061663,GATA6,-0.0047232383
chr3,190446828,190446838,10,-,9.46393174631694,GATA6,0.26493645
chr3,190446833,190446843,10,-,9.01015420452856,GATA6,0.26545885
chr3,190446862,190446872,10,-,8.83401738139372,GATA6,0.14729735
chr3,190547098,190547108,10,-,9.09400899905463,GATA6,0.026509263
chr3,190732124,190732134,10,+,9.33760429292334,GATA6,0.05091613
chr3,190807993,190808003,10,+,8.86077390540304,GATA6,0.08460601
chr3,190961556,190961566,10,+,9.20187258426822,GATA6,0.10113325
chr3,190961475,190961485,10,-,9.38748295128656,GATA6,0.2172749
chr3,192080597,192080607,10,-,9.27832137929861,GATA6,0.14733753
chr3,192672829,192672839,10,+,9.27961936607297,GATA6,0.10629268
chr3,192908083,192908093,10,-,9.46393174631694,GATA6,0.15510546
chr3,193399412,193399422,10,+,9.46393174631694,GATA6,-0.031052008
chr3,193598360,193598370,10,-,9.27961936607297,GATA6,0.115424015
chr3,193922511,193922521,10,-,9.59527878678883,GATA6,0.16165508
chr3,194235353,194235363,10,-,9.20187258426822,GATA6,0.008369618
chr3,194537651,194537661,10,+,9.02064688543312,GATA6,-0.016990487
chr3,194579316,194579326,10,+,9.45343906541239,GATA6,0.20925143
chr3,194607632,194607642,10,+,9.41096640654485,GATA6,0.036362395
chr3,194682721,194682731,10,+,8.76806126726789,GATA6,0.04381457
chr3,194690852,194690862,10,+,8.96863749061663,GATA6,0.18985933
chr3,194836545,194836555,10,-,9.26115549789295,GATA6,0.01718922
chr3,195259446,195259456,10,-,9.35168349292012,GATA6,0.011070387
chr3,195270040,195270050,10,-,9.46393174631694,GATA6,0.0005135542
chr3,195908044,195908054,10,-,8.94419809040273,GATA6,0.04949503
chr3,196754824,196754834,10,-,9.02064688543312,GATA6,0.20729649
chr3,196793247,196793257,10,+,8.83827606211687,GATA6,-0.01043535
chr3,197187064,197187074,10,-,9.45343906541239,GATA6,0.048593625
chr3,197229596,197229606,10,+,9.03459360474247,GATA6,0.24004458
chr3,197235636,197235646,10,+,9.33760429292334,GATA6,0.15018493
chr3,197994729,197994739,10,-,9.35168349292012,GATA6,0.012271859
chr4,242373,242383,10,+,9.45343906541239,GATA6,0.020188138
chr4,338237,338247,10,+,8.76806126726789,GATA6,-0.016339142
chr4,499850,499860,10,-,9.66864090041034,GATA6,0.0047234255
chr4,835524,835534,10,-,8.91472485714725,GATA6,0.16838214
chr4,1025619,1025629,10,-,8.91787217591979,GATA6,-0.003946352
chr4,1115782,1115792,10,+,9.02064688543312,GATA6,0.16356066
chr4,1709399,1709409,10,+,9.66864090041034,GATA6,0.15107156
chr4,1714656,1714666,10,-,9.51882999175844,GATA6,-0.010616368
chr4,2193506,2193516,10,-,9.12980845742107,GATA6,0.05110739
chr4,2233387,2233397,10,-,8.98808697076877,GATA6,0.15038936
chr4,2861057,2861067,10,-,8.73041247690328,GATA6,0.011028748
chr4,2901416,2901426,10,-,9.02064688543312,GATA6,0.16706084
chr4,2943710,2943720,10,+,8.77691911087697,GATA6,-0.012447797
chr4,3048550,3048560,10,-,8.96863749061663,GATA6,0.0042067445
chr4,3168236,3168246,10,+,9.41096640654485,GATA6,0.008444786
chr4,3188555,3188565,10,-,8.71316302182639,GATA6,0.08737264
chr4,3268129,3268139,10,+,8.96863749061663,GATA6,0.15216404
chr4,3531843,3531853,10,-,9.20625725245145,GATA6,0.018474773
chr4,4785329,4785339,10,+,9.58478610588427,GATA6,0.0116727855
chr4,4968119,4968129,10,+,9.32711161201878,GATA6,0.19792175
chr4,6673406,6673416,10,-,9.51882999175844,GATA6,-0.013007328
chr4,6780416,6780426,10,-,8.98808697076877,GATA6,0.23895834
chr4,6807205,6807215,10,+,9.09400899905463,GATA6,0.110132985
chr4,6807305,6807315,10,+,9.11844839926854,GATA6,0.21709472
chr4,6927239,6927249,10,-,9.41096640654485,GATA6,0.075217
chr4,7070808,7070818,10,-,8.91787217591979,GATA6,0.015530452
chr4,7081995,7082005,10,-,9.41096640654485,GATA6,-0.010035032
chr4,7402689,7402699,10,+,8.91787217591979,GATA6,0.14516312
chr4,7960613,7960623,10,+,8.77288513577081,GATA6,-0.013740876
chr4,8451643,8451653,10,+,9.33760429292334,GATA6,0.058014434
chr4,8457240,8457250,10,+,9.41096640654485,GATA6,0.14343147
chr4,10181228,10181238,10,+,9.27832137929861,GATA6,0.017446313
chr4,10529443,10529453,10,-,9.11844839926854,GATA6,0.253702
chr4,10530485,10530495,10,-,9.09400899905463,GATA6,0.08255901
chr4,10768036,10768046,10,+,9.04508628564702,GATA6,0.14848365
chr4,10834674,10834684,10,-,9.41096640654485,GATA6,0.13200276
chr4,10881033,10881043,10,-,9.41096640654485,GATA6,0.033738777
chr4,11048855,11048865,10,+,8.77288513577081,GATA6,0.04995115
chr4,11223984,11223994,10,+,9.09400899905463,GATA6,0.0070584314
chr4,11505415,11505425,10,+,9.35168349292012,GATA6,0.14698032
chr4,11513999,11514009,10,-,8.94419809040273,GATA6,0.122770995
chr4,11577490,11577500,10,-,9.03459360474247,GATA6,0.024892725
chr4,11704407,11704417,10,+,8.94419809040273,GATA6,-0.00031758915
chr4,11858322,11858332,10,+,8.76806126726789,GATA6,0.030702047
chr4,11891128,11891138,10,-,9.35168349292012,GATA6,0.24599896
chr4,11904132,11904142,10,-,9.41096640654485,GATA6,0.09028819
chr4,11904294,11904304,10,-,9.03459360474247,GATA6,0.20755076
chr4,12861638,12861648,10,+,8.83401738139372,GATA6,0.17082016
chr4,13054973,13054983,10,+,9.53729385993846,GATA6,0.023811564
chr4,13127529,13127539,10,-,9.11844839926854,GATA6,0.20542486
chr4,13188219,13188229,10,+,8.9042321762427,GATA6,0.106565185
chr4,13410516,13410526,10,-,9.20187258426822,GATA6,0.100968674
chr4,13985292,13985302,10,-,8.77691911087697,GATA6,0.009959538
chr4,14811473,14811483,10,-,9.27961936607297,GATA6,0.07462844
chr4,14895665,14895675,10,+,9.35168349292012,GATA6,0.17248723
chr4,14910479,14910489,10,+,8.7865251354479,GATA6,0.025637068
chr4,15100505,15100515,10,+,9.32711161201878,GATA6,0.123185776
chr4,15383232,15383242,10,+,9.27832137929861,GATA6,0.006469999
chr4,15457671,15457681,10,-,9.20187258426822,GATA6,0.009677541
chr4,15806196,15806206,10,+,9.58478610588427,GATA6,-0.0041379384
chr4,15918574,15918584,10,+,9.45343906541239,GATA6,0.14819027
chr4,15918720,15918730,10,+,8.71316302182639,GATA6,0.034256145
chr4,16114004,16114014,10,-,8.83401738139372,GATA6,0.009205047
chr4,16129566,16129576,10,+,9.58478610588427,GATA6,0.09967707
chr4,16129533,16129543,10,-,8.73041247690328,GATA6,0.15210535
chr4,16157813,16157823,10,+,9.26115549789295,GATA6,0.088146314
chr4,16516997,16517007,10,-,9.58478610588427,GATA6,0.16394408
chr4,17490756,17490766,10,-,8.91787217591979,GATA6,0.04180179
chr4,17490990,17491000,10,-,9.59527878678883,GATA6,0.055845316
chr4,17809895,17809905,10,-,9.59527878678883,GATA6,0.013311035
chr4,18041239,18041249,10,-,8.98808697076877,GATA6,0.009692536
chr4,18668533,18668543,10,+,8.83827606211687,GATA6,0.008369843
chr4,20285126,20285136,10,+,9.26782869839405,GATA6,0.23161006
chr4,20592622,20592632,10,+,9.35168349292012,GATA6,0.05953863
chr4,20759966,20759976,10,-,9.59527878678883,GATA6,0.011409914
chr4,21173932,21173942,10,+,9.53729385993846,GATA6,-0.009660112
chr4,21347823,21347833,10,-,9.46393174631694,GATA6,0.031346854
chr4,22329042,22329052,10,+,9.12980845742107,GATA6,0.042639263
chr4,22396019,22396029,10,-,9.03459360474247,GATA6,0.030299295
chr4,22454829,22454839,10,+,9.09400899905463,GATA6,0.12872109
chr4,22455077,22455087,10,-,9.1957645715469,GATA6,0.114725985
chr4,22502061,22502071,10,+,9.1957645715469,GATA6,0.011077225
chr4,22503399,22503409,10,+,9.20187258426822,GATA6,0.050126888
chr4,22515473,22515483,10,-,9.53729385993846,GATA6,0.022409333
chr4,23875552,23875562,10,+,9.46393174631694,GATA6,0.11352152
chr4,23991619,23991629,10,+,8.71316302182639,GATA6,0.0017705275
chr4,24496948,24496958,10,-,8.71096299675114,GATA6,-0.0144180115
chr4,24533360,24533370,10,-,9.32711161201878,GATA6,0.09182976
chr4,24630332,24630342,10,+,9.45343906541239,GATA6,0.19827348
chr4,24687432,24687442,10,-,8.77691911087697,GATA6,0.007641162
chr4,25099707,25099717,10,+,9.04508628564702,GATA6,0.16547522
chr4,25368469,25368479,10,-,8.94419809040273,GATA6,0.17902224
chr4,25454520,25454530,10,+,8.78741179178153,GATA6,0.10894018
chr4,25464245,25464255,10,-,9.46393174631694,GATA6,-0.016870987
chr4,25553258,25553268,10,-,8.96863749061663,GATA6,0.11831691
chr4,25723201,25723211,10,+,9.09400899905463,GATA6,0.22194809
chr4,25814389,25814399,10,+,9.09400899905463,GATA6,0.17390183
chr4,26346445,26346455,10,+,9.04508628564702,GATA6,0.0990105
chr4,26412631,26412641,10,-,8.77691911087697,GATA6,0.052766897
chr4,26949774,26949784,10,+,9.27832137929861,GATA6,0.14102757
chr4,27060706,27060716,10,+,8.91472485714725,GATA6,0.14911336
chr4,27195891,27195901,10,-,8.96863749061663,GATA6,0.040370617
chr4,28251923,28251933,10,-,9.27961936607297,GATA6,0.16012017
chr4,29297749,29297759,10,+,8.91787217591979,GATA6,0.015627302
chr4,30098350,30098360,10,+,9.53729385993846,GATA6,0.2158409
chr4,30460959,30460969,10,+,9.32711161201878,GATA6,0.21943894
chr4,30637163,30637173,10,+,8.77288513577081,GATA6,0.0068948325
chr4,34922574,34922584,10,-,9.03459360474247,GATA6,0.12110041
chr4,35251780,35251790,10,+,8.83827606211687,GATA6,0.0057487814
chr4,35453068,35453078,10,-,9.58478610588427,GATA6,0.14420101
chr4,35834807,35834817,10,+,8.76806126726789,GATA6,0.20610839
chr4,36066060,36066070,10,+,9.27961936607297,GATA6,0.15649188
chr4,36066151,36066161,10,-,9.32711161201878,GATA6,0.048640713
chr4,36099773,36099783,10,+,9.59527878678883,GATA6,0.20087421
chr4,36730757,36730767,10,-,9.01015420452856,GATA6,0.13715714
chr4,36834030,36834040,10,-,9.59527878678883,GATA6,0.0316881
chr4,37428447,37428457,10,-,8.96863749061663,GATA6,0.19556426
chr4,37873023,37873033,10,+,8.71316302182639,GATA6,0.008255549
chr4,38150364,38150374,10,+,8.77691911087697,GATA6,0.20166996
chr4,38673820,38673830,10,+,9.58478610588427,GATA6,0.13386008
chr4,39349038,39349048,10,+,9.26115549789295,GATA6,0.2222969
chr4,39559546,39559556,10,-,9.51882999175844,GATA6,0.04922388
chr4,39635299,39635309,10,-,9.26782869839405,GATA6,0.12354371
chr4,39687814,39687824,10,+,9.27832137929861,GATA6,-0.0041664355
chr4,40056488,40056498,10,-,8.83827606211687,GATA6,-0.017549392
chr4,40065189,40065199,10,-,8.78741179178153,GATA6,0.17351049
chr4,40120875,40120885,10,+,8.78741179178153,GATA6,0.0012141645
chr4,40200965,40200975,10,+,9.53729385993846,GATA6,0.13456564
chr4,41177557,41177567,10,+,9.02064688543312,GATA6,0.09156188
chr4,41319766,41319776,10,-,9.66864090041034,GATA6,0.1299535
chr4,41320392,41320402,10,+,9.45343906541239,GATA6,0.12414404
chr4,41326187,41326197,10,+,9.53729385993846,GATA6,0.052124627
chr4,41483768,41483778,10,+,9.45343906541239,GATA6,0.00937178
chr4,41506223,41506233,10,-,9.35168349292012,GATA6,0.22358742
chr4,41550497,41550507,10,-,9.58478610588427,GATA6,0.15009695
chr4,42460228,42460238,10,-,8.71316302182639,GATA6,0.2022179
chr4,42573871,42573881,10,-,8.78741179178153,GATA6,0.19735806
chr4,42852982,42852992,10,+,8.77691911087697,GATA6,0.11920263
chr4,42945969,42945979,10,-,8.94419809040273,GATA6,0.032792956
chr4,44727786,44727796,10,-,9.27832137929861,GATA6,-0.016666558
chr4,45455309,45455319,10,-,9.26782869839405,GATA6,0.004624386
chr4,45582437,45582447,10,+,8.83401738139372,GATA6,0.0011101367
chr4,45582155,45582165,10,-,9.09400899905463,GATA6,-0.010326354
chr4,45946970,45946980,10,+,9.04508628564702,GATA6,0.12087336
